AverageAbsY,PolicyRegParamNorm,MinEsReturn,AverageEsReturn,MaxReturn,Iteration,AverageAction,AverageAbsQ,AveragePolicySurr,QFunRegParamNorm,StdEsReturn,AverageAbsQYDiff,StdReturn,AverageQLoss,Epoch,AverageDiscountedReturn,AverageReturn,MinReturn,AverageQ,MaxEsReturn,AverageY
183.428405671,100.915,79.6696392661,361.312011949,833.704005417,806,0.995388,183.456,-185.348,133.116,155.601247517,4.75871299013,209.221592726,95.0642,806,179.757890849,490.598735156,124.12171795,183.358,522.760096319,183.367768724
183.030159775,100.923,12.4783418654,319.130583019,985.941740117,807,0.994083,183.085,-184.886,133.173,181.276920415,4.8147840281,207.713533308,96.802,807,170.476970726,426.050463735,155.843961679,182.961,517.629133676,182.964398788
183.413255294,100.993,0.608611724116,249.665818244,999.377914013,808,0.994231,183.443,-185.242,133.241,184.100646182,4.73320483563,230.587792867,90.6644,808,127.670508337,539.88428887,72.0131525443,183.337,573.312037669,183.348792085
183.333989716,101.059,24.688018196,439.049869484,901.168108037,809,0.994787,183.362,-185.148,133.312,213.894205479,4.72854253769,148.136915523,92.015,809,172.141552773,584.333435021,259.478668187,183.275,598.835962433,183.277977932
183.729022323,101.135,13.5351862627,362.33034905,880.043085668,810,0.994839,183.766,-185.498,133.355,306.991336471,4.68120054449,144.81576444,84.2438,810,158.546538323,550.305978566,187.083138906,183.666,770.214313182,183.671590078
183.45098606,101.167,87.2148190662,355.777662445,1073.08020205,811,0.99617,183.473,-185.205,133.43,181.348741973,4.83625705069,184.600513852,97.3047,811,167.939508659,679.667998545,116.908885041,183.364,580.160929755,183.381434716
183.674385059,101.193,308.318463966,453.975868232,944.301104185,812,0.995136,183.713,-185.445,133.472,126.692196425,4.7146469035,164.843975137,93.1843,812,177.047267565,602.285447281,265.525824943,183.611,673.877248896,183.611456247
183.71606967,101.211,223.557287527,432.976124493,898.820259531,813,0.995429,183.766,-185.483,133.538,164.134354505,4.70742303242,110.892170291,89.2284,813,185.757244604,624.458220748,406.581307708,183.645,629.877126215,183.652291641
183.46058403,101.305,154.552776898,295.789770809,1057.97310988,814,0.995172,183.5,-185.342,133.595,157.008211603,4.87142346795,191.020474837,105.069,814,180.074452677,576.074268759,126.157293688,183.399,550.428290518,183.398503218
184.227505879,101.385,118.067995162,347.388554414,1052.2125653,815,0.994183,184.253,-186.047,133.672,159.212149261,4.77084307343,191.978042923,96.3596,815,170.601266792,668.610393719,321.04750187,184.15,528.31934097,184.158798926
184.143957085,101.426,137.502224121,376.776718887,1091.82462522,816,0.994807,184.184,-185.985,133.689,238.389928563,4.72790027113,267.425933512,91.7261,816,160.425364549,446.820066364,97.6275533551,184.083,725.434939037,184.085994906
183.936135117,101.462,-3.14243779453,266.551483152,900.5350616,817,0.995163,183.963,-185.716,133.764,166.986369986,4.7248075276,139.012293128,92.6557,817,185.463581135,594.23319991,305.789586147,183.852,475.435521324,183.862775109
184.019865545,101.5,-2.23882726768,383.61340751,807.158585989,818,0.996536,184.053,-185.818,133.857,260.335814452,4.79937722441,142.896241302,100.305,818,204.621694382,544.671341462,317.116511817,183.95,684.696798644,183.954064362
183.844857278,101.59,362.290123753,456.299039735,1150.1403174,819,0.995158,183.876,-185.624,133.948,93.9202873306,4.833779923,216.692628827,99.086,819,164.07401529,642.986344863,61.1162276052,183.76,614.951669085,183.765731262
183.566684571,101.668,45.4303834921,481.262570087,876.23395702,820,0.994843,183.616,-185.39,134.051,311.292975487,4.8485861939,182.866110573,102.332,820,135.093611436,543.487565796,106.064357596,183.491,752.962524599,183.493429238
183.446733771,101.749,-3.45691493227,143.322298418,1022.82571709,821,0.995999,183.488,-185.293,134.11,141.810254905,4.83657982237,227.04737164,98.9862,821,162.56021912,529.515019694,126.657610653,183.365,438.664333897,183.379659852
183.689946619,101.813,100.298463025,447.400217736,1679.47894447,822,0.995104,183.728,-185.509,134.154,233.944166576,4.70943429937,329.293219793,94.0413,822,155.589107296,515.448276512,83.8234785982,183.615,814.344850458,183.622536469
184.027407375,101.859,-48.4821702466,194.905373154,1486.05257931,823,0.995216,184.06,-185.881,134.184,184.900700223,4.77497496141,280.626967537,96.3912,823,120.318428745,775.870572455,112.342347769,183.96,504.818514184,183.966955664
183.348494715,101.893,71.6403694172,468.394074385,856.034404633,824,0.995788,183.388,-185.195,134.269,260.090244344,4.80741855063,166.074535268,98.6975,824,163.940962491,506.503285275,108.307922708,183.266,861.994117903,183.268001129
183.780130423,101.957,-26.1082546871,261.576689702,1584.08019066,825,0.991129,183.805,-185.576,134.281,188.283159888,4.77769490571,328.506288686,100.466,825,108.93115483,1035.582193,584.529584406,183.683,493.161794549,183.697301895
184.430222404,101.971,145.507250849,320.09500815,1183.58210309,826,0.995399,184.481,-186.262,134.34,167.343956359,4.82782421004,194.350146147,97.4323,826,180.045192261,552.802214224,266.102320473,184.348,577.955019382,184.347771407
183.556724052,102.078,35.0258512234,411.391186502,869.810458348,827,0.99612,183.599,-185.401,134.418,252.465816032,4.82984338009,136.242829208,100.438,827,152.73466794,586.402204176,353.09253422,183.451,802.411930444,183.463947858
184.257913419,102.139,-1.02253787385,288.278545803,1003.85157831,828,0.997134,184.284,-186.044,134.5,179.263692922,4.77320999781,160.261570261,94.5673,828,177.425321277,555.31955769,232.915964449,184.158,641.039342801,184.170705296
184.136279302,102.205,147.470015259,455.55281219,730.689724243,829,0.995982,184.166,-185.932,134.558,201.748672354,4.79113575502,141.617740314,99.8839,829,173.411519914,415.222350693,168.620661778,184.029,724.781419482,184.038665612
184.246552186,102.279,170.763362928,425.470639843,945.83668215,830,0.995751,184.294,-186.037,134.608,145.30723964,4.79033951378,162.867751154,97.4894,830,182.206888742,528.290349317,184.339716352,184.15,621.985592065,184.148268007
184.578246734,102.273,75.4847606456,327.135199958,930.112680341,831,0.994935,184.603,-186.329,134.634,183.79909129,4.72787972789,197.595741637,92.1701,831,167.318670978,521.587316747,160.419911041,184.463,605.718864187,184.469312242
184.065979135,102.331,30.0748367698,366.519993452,903.361750672,832,0.995103,184.11,-185.831,134.694,243.052590573,4.79745700688,187.765677978,96.9985,832,181.601580625,512.770028843,158.817027533,183.963,692.074330824,183.96591665
183.800850554,102.366,-2.54616949987,298.08878838,1123.6951136,833,0.994666,183.832,-185.627,134.756,156.240634076,4.84745008676,247.738904004,99.2249,833,173.85131299,760.939194989,40.5964781821,183.688,463.487079733,183.696050221
184.184978109,102.477,253.498744455,394.459518592,805.195418488,834,0.995867,184.226,-186.031,134.805,101.059527221,4.8390462949,110.718463875,103.619,834,211.473204342,544.564666369,328.950278686,184.088,521.151947675,184.09566234
185.252706007,102.495,254.271072135,406.121553063,1304.97337668,835,0.995644,185.298,-187.047,134.86,112.220190216,4.78191623468,209.592547843,91.5337,835,172.092394012,559.819350147,125.645209975,185.145,568.233552466,185.152260352
184.522935188,102.613,412.850323527,497.662409971,1380.15656869,836,0.995303,184.566,-186.234,134.947,99.3919157685,4.71868720173,275.123870366,88.5445,836,181.178169303,553.946354632,138.823905471,184.403,683.53416192,184.409427273
184.515433354,102.671,-0.164436526635,418.046262596,910.092618147,837,0.994247,184.549,-186.224,134.995,212.250534162,4.74950952918,182.866019135,88.607,837,173.411454627,488.584720025,187.401259141,184.403,717.759783794,184.40975149
184.7475019,102.759,2.76827058396,261.109107581,885.769396868,838,0.99478,184.786,-186.509,135.088,218.421269838,4.736618817,155.171675636,91.3362,838,180.968141465,550.448411625,158.839540528,184.652,516.53186278,184.662350659
184.966046361,102.811,34.413737687,316.863927087,1259.91807463,839,0.996114,185.005,-186.784,135.156,185.91536511,4.73833833603,246.0106385,92.1629,839,159.506852931,487.382741999,107.345093444,184.866,591.167920123,184.873022582
184.825288077,102.872,-0.0951890806216,318.381651196,771.834366009,840,0.995785,184.879,-186.664,135.249,169.03172629,4.79788383965,140.628352119,93.8816,840,170.448807316,426.906889559,187.924158418,184.747,560.059301209,184.742227799
184.97498647,102.896,179.121182731,500.771993595,1147.53202292,841,0.995361,184.992,-186.713,135.324,181.109935633,4.83381446569,255.478346443,98.3654,841,172.304636119,751.671086554,195.769424559,184.862,714.312799774,184.877188261
185.035931313,102.949,38.8903868639,293.095186054,1123.18199152,842,0.995695,185.082,-186.757,135.348,195.157012609,4.74366023853,212.282239312,91.2576,842,163.47544584,514.491336107,106.009985689,184.947,594.237640073,184.951147559
184.609293886,102.983,14.5051659189,378.527621449,1211.93778225,843,0.993437,184.639,-186.385,135.44,340.433440734,4.83608698817,149.279050062,100.503,843,154.208580619,804.342514508,500.258497893,184.498,977.039328202,184.508259071
184.74429273,102.983,119.851961352,337.270663857,987.779979594,844,0.994115,184.788,-186.546,135.487,164.809593871,4.74370887266,229.329638367,93.3717,844,154.537666273,477.018443921,76.6478938013,184.647,556.376380977,184.654785183
185.538745885,103.017,347.401297006,608.127254946,1221.80840804,845,0.995566,185.586,-187.316,135.536,223.992273609,4.73666325241,246.153991063,96.9576,845,172.272669426,505.502703149,156.217474053,185.454,925.415261082,185.452663596
185.052384679,103.092,300.690836838,484.164592971,825.946433786,846,0.995782,185.069,-186.791,135.571,103.329226157,4.77169880567,159.738279524,92.8949,846,167.340300816,373.421531298,177.094831669,184.939,590.821532538,184.954780648
184.805902932,103.138,64.1245288393,315.80438079,702.145538717,847,0.996341,184.84,-186.64,135.663,198.618847616,4.85583106176,155.08287384,100.892,847,176.77230898,401.223207937,158.52586786,184.715,628.716183419,184.719479985
184.794473751,103.217,243.795444918,419.376833246,1585.86973861,848,0.995531,184.832,-186.625,135.735,129.23050395,4.76423024825,206.263904475,90.4991,848,191.67599399,725.825655301,375.383721295,184.704,648.799313832,184.712054848
184.700239762,103.267,160.675732366,344.628643087,1082.81129967,849,0.995884,184.724,-186.564,135.816,138.873997516,4.84439519516,225.110870706,99.4705,849,184.914692188,563.316852481,133.712277577,184.598,526.706423654,184.610811194
184.591748879,103.337,284.941248906,502.121164287,1360.94877138,850,0.995214,184.629,-186.354,135.9,187.386978976,4.79988006211,245.355027424,93.1001,850,194.524003907,750.948597174,233.413782411,184.518,848.554107571,184.516904956
184.948601122,103.392,20.3158006897,292.352878075,1491.58015148,851,0.995561,184.984,-186.759,135.963,243.460656755,4.77079785861,315.15706398,92.2505,851,196.255117386,751.212927473,272.671187022,184.871,778.807434538,184.884221
185.269657002,103.499,-2.76226454409,309.273813565,1318.51040543,852,0.996039,185.319,-187.098,136.037,230.908507874,4.81361478426,325.290910027,97.3959,852,182.829374828,867.944340181,40.2521821148,185.194,658.957985856,185.199144278
185.177182899,103.554,132.623091528,381.881637165,936.728622342,853,0.995727,185.211,-186.995,136.095,230.094293492,4.78875671889,155.662758033,95.6548,853,169.564773436,602.301626118,322.517951562,185.088,807.180243059,185.094802295
185.419596785,103.588,38.555342631,414.845308017,1308.71240541,854,0.994598,185.448,-187.137,136.186,232.872991084,4.73166041017,244.54705432,93.0679,854,179.738104985,616.996917118,153.395037784,185.356,757.480346952,185.362109481
185.238211204,103.689,242.697561635,464.88403972,1140.50004074,855,0.995579,185.288,-187.027,136.275,255.221566408,4.72688784556,204.836986211,92.4163,855,159.151791833,665.912271921,231.111360572,185.167,960.782811372,185.16758203
185.114262434,103.733,-0.160322263724,306.711345288,1113.82062932,856,0.995993,185.132,-186.897,136.338,348.533625564,4.92851149475,221.929162676,105.613,856,184.55070469,647.134579568,227.350121372,185.027,819.990130023,185.042210753
185.346103924,103.745,-2.32290438496,251.829232826,1246.38700411,857,0.99614,185.386,-187.144,136.4,224.431622885,4.76832092514,216.49001866,89.8904,857,194.115328577,574.790724955,204.520559263,185.283,677.481821118,185.291886982
185.616691375,103.784,-4.80601113568,424.921627195,1439.12749858,858,0.995338,185.648,-187.491,136.52,335.564313003,4.79075206779,212.203814288,96.7139,858,178.203676712,800.919509838,337.109904914,185.565,787.19095422,185.562346959
185.406526962,103.817,19.0335220244,484.942844818,804.071756625,859,0.994914,185.431,-187.253,136.557,309.89215386,4.79203906777,122.024409371,91.08,859,167.392589485,608.067451885,306.009623198,185.325,889.02604267,185.345276204
185.544325437,103.907,244.332901019,470.580823828,744.040990403,860,0.995063,185.576,-187.402,136.609,128.716092321,4.80924765218,181.792105232,92.9417,860,161.993636559,422.57961813,112.795162104,185.469,625.832591432,185.473197414
185.753935564,103.962,-4.1447634622,300.8252165,1045.08362261,861,0.996645,185.78,-187.555,136.671,219.823676412,4.83069376809,185.968093075,95.0637,861,200.597907071,609.303237112,330.714871789,185.671,592.513753493,185.67885378
185.697911592,104.035,233.198159043,490.526910678,832.459209023,862,0.994325,185.746,-187.525,136.733,143.115802482,4.85015003006,138.711417802,93.2458,862,198.479257844,584.013694344,203.883325323,185.639,615.412216105,185.6397472
186.056568628,104.111,2.8106773591,305.283489517,1144.90750381,863,0.9959,186.08,-187.842,136.817,189.150086836,4.86848702544,226.637440965,98.3604,863,202.146085653,688.282397368,131.63570903,185.967,605.046410842,185.979194919
185.876216691,104.154,75.9053562383,364.619110198,832.742815784,864,0.994744,185.919,-187.792,136.865,203.035908721,4.8432174536,142.221514276,90.3996,864,189.610049929,575.762269394,286.34996299,185.797,620.368464867,185.801546202
186.256212097,104.241,152.546672463,448.397357278,793.593483451,865,0.995273,186.279,-188.096,136.905,167.30853417,4.8950569519,140.270188586,96.8432,865,203.731130611,545.317955383,159.047186166,186.177,623.153118588,186.186808729
186.400506159,104.297,-0.490884700377,307.745663896,933.688365163,866,0.992915,186.449,-188.331,136.944,259.684593341,4.83219370613,160.45089505,95.166,866,189.972947762,535.436937406,228.92664635,186.33,654.330271918,186.335014717
186.72738919,104.292,97.6908741329,339.684633892,1012.79921162,867,0.995501,186.76,-188.593,136.989,162.833425498,4.81130741212,123.062565643,94.4259,867,189.477355309,618.320025266,365.431828098,186.66,609.511638174,186.664114227
186.494911628,104.332,271.411893261,455.816579007,809.727527949,868,0.99567,186.546,-188.436,137.013,128.50820465,4.95885704261,157.050480324,102.175,868,173.109968843,562.334142342,61.3111653531,186.419,639.134877384,186.429921893
186.569075311,104.444,-2.32112545328,407.535223506,1043.2290717,869,0.995782,186.631,-188.494,137.032,281.250522249,4.8372218899,218.022483808,90.7178,869,183.904190473,681.492774742,279.105161346,186.518,844.29913414,186.518903803
186.811725188,104.424,10.0515601288,336.782654664,967.994549111,870,0.993746,186.853,-188.734,137.064,210.436857582,4.96852976629,126.165953303,103.969,870,190.110222526,599.587335462,275.855097782,186.725,674.777506174,186.738067722
186.962327619,104.508,256.710297115,416.470350408,839.157649868,871,0.995065,186.994,-188.766,137.083,94.7661790776,4.84831619275,125.094113587,96.6549,871,171.722439424,495.021678944,258.4484155,186.892,555.844413971,186.897208289
187.201740245,104.561,3.38710645293,355.212549198,813.733719289,872,0.991962,187.23,-189.024,137.129,328.212925965,4.86188830712,149.385314659,98.291,872,178.537520884,544.298873462,238.325609197,187.123,884.98660512,187.130395088
187.102176222,104.572,124.949083116,307.6902971,916.194538794,873,0.996325,187.139,-188.927,137.216,105.438782575,4.78116343531,162.587139586,88.6006,873,170.825195126,492.497874291,285.330864393,187.054,451.358113294,187.058969483
186.907679359,104.653,84.398307897,421.057849307,819.897784471,874,0.99629,186.957,-188.758,137.291,253.024977029,4.8125093862,139.484202686,90.5626,874,160.57164332,459.152010731,109.32455987,186.845,882.756537004,186.846807118
187.351985268,104.716,10.9335918219,264.977257929,828.065279309,875,0.996472,187.393,-189.204,137.356,179.619897329,4.80822260263,193.048088296,91.6291,875,139.571989285,344.381114885,106.107625503,187.278,505.852518343,187.288071974
187.345798499,104.803,170.067457305,312.883911409,1218.94806598,876,0.996878,187.371,-189.259,137.441,108.433308003,4.92225782028,170.153288464,104.421,876,154.39240196,513.12806027,285.624428281,187.277,457.644097601,187.28372951
187.435242068,104.82,34.7104438833,322.338288491,979.234356465,877,0.994144,187.474,-189.299,137.482,200.374813229,4.81715261169,177.965151507,93.1976,877,172.980965376,476.026161618,256.145241125,187.361,718.433514786,187.370175901
187.929874056,104.801,2.21495011575,220.480335635,835.427194755,878,0.995359,187.961,-189.814,137.538,197.624503004,4.81035229955,150.958616716,89.1732,878,187.546506045,511.501810719,217.925985871,187.855,650.776755314,187.863008227
187.934306295,104.886,142.334247917,373.498871268,896.861790418,879,0.994352,187.971,-189.78,137.601,130.674865109,4.87211213992,153.251230328,97.4611,879,180.658874902,493.277574939,170.431457743,187.863,600.688515092,187.86741645
187.959754233,104.949,144.841454832,312.193174503,817.054175589,880,0.994033,187.999,-189.818,137.672,151.883663437,4.86702827817,146.87920323,100.542,880,181.404721158,543.611461794,116.876781904,187.881,570.233702378,187.893703835
188.035104062,105.007,-7.60081676165,241.828391924,854.147109189,881,0.99622,188.065,-189.908,137.689,149.387779428,4.7764535816,156.515734698,86.9391,881,179.387671147,557.973190844,115.750133614,187.961,490.457043345,187.963376732
188.135336575,105.096,4.74608380429,304.685606029,831.217761681,882,0.994572,188.165,-189.942,137.785,170.606677266,4.89467391959,119.777369996,101.539,882,177.606097601,569.165626526,232.975488507,188.05,536.094441842,188.057274786
188.158872607,105.147,90.3092824921,247.931723762,957.624476825,883,0.995185,188.194,-190.011,137.829,154.329483747,4.89770894718,154.57037511,99.6598,883,180.213494235,567.102252539,287.109839557,188.08,531.55213033,188.088811293
188.168522549,105.229,284.032456668,431.953642043,1013.43739908,884,0.995319,188.196,-190.067,137.924,132.946984805,4.83499061447,167.61557552,98.3502,884,195.931673552,543.204000558,187.997800246,188.093,643.596235057,188.097505385
187.915422494,105.241,186.655511781,369.930665953,954.687660258,885,0.993744,187.955,-189.786,137.98,134.561329726,4.85698843437,151.013205704,98.4342,885,183.243627385,570.525282755,259.7333445,187.837,526.948988289,187.842512208
188.461146116,105.238,4.36313838154,368.046016026,800.009296279,886,0.994103,188.491,-190.322,138.055,235.785390401,4.86067978187,123.531478469,94.7248,886,176.510186891,426.041560137,136.723711997,188.39,606.4177105,188.393293724
188.407905862,105.295,9.53065289113,373.720806582,692.803773795,887,0.994945,188.439,-190.297,138.145,213.855677277,4.8874887867,146.721441873,97.8999,887,187.36259836,446.297576322,135.014337026,188.32,672.947775906,188.33441673
188.567338623,105.38,1.41017664843,350.972561494,702.847334247,888,0.995015,188.603,-190.468,138.21,192.183268224,4.95895923642,140.261491601,102.247,888,179.255892009,477.091489975,128.098463501,188.511,641.679526279,188.515627919
188.569486748,105.412,18.6243078693,304.901844288,728.375002999,889,0.99504,188.595,-190.416,138.252,213.990245911,5.0085229408,150.655874608,106.842,889,162.858024088,468.331627699,126.113530283,188.492,656.461179283,188.499302231
188.582800447,105.505,15.2819759441,209.038840825,879.412845137,890,0.995684,188.617,-190.439,138.307,183.595847324,4.95296709768,191.511256767,105.636,890,171.264645278,489.708309421,137.740086396,188.508,560.7645672,188.518412605
189.057889907,105.536,-7.11645601339,260.037328231,1636.53291602,891,0.995553,189.096,-190.969,138.387,235.01190116,4.86970306792,268.932475241,96.7857,891,191.165710025,664.78904771,308.775848885,189.006,528.33606103,189.010681627
188.76231912,105.593,0.0691364308859,328.742928099,1263.82340551,892,0.996043,188.793,-190.642,138.469,216.451460802,4.90952203422,214.398521455,99.4031,892,183.464095023,546.428786679,238.473582406,188.697,581.23863191,188.702199352
189.327906136,105.632,16.3751112791,294.474487652,761.625432427,893,0.995719,189.38,-191.209,138.513,163.429670206,4.92663005984,171.94451615,101.944,893,167.929041451,439.69976874,141.731629312,189.268,577.352509392,189.27519392
188.902153349,105.72,20.8126849764,490.6651552,693.255224186,894,0.996859,188.939,-190.83,138.578,303.556147817,4.88295455996,148.531850766,94.042,894,152.169215446,386.382212052,159.770171637,188.834,897.424992108,188.841132006
189.136733106,105.788,0.723957219973,303.18765041,909.244900434,895,0.997172,189.185,-191.073,138.66,166.202129215,4.91277074314,174.552264512,99.2452,895,167.847679042,481.932766748,187.461044574,189.075,558.038917367,189.08097056
189.150698858,105.819,4.89071613681,328.559172607,954.146654727,896,0.995391,189.201,-191.032,138.729,225.132362642,4.96236260634,139.560895117,101.876,896,186.200039866,519.288179845,246.155271322,189.084,728.560094914,189.087147518
189.844169927,105.872,-0.535174524928,277.956206368,928.447543711,897,0.996688,189.862,-191.711,138.817,190.852999275,4.84052083154,180.469896949,92.115,897,172.121859987,528.44501072,133.657314832,189.781,612.847656012,189.794567492
189.548159259,105.921,0.576146368371,284.854527352,817.661825948,898,0.995488,189.582,-191.479,138.858,192.778550659,4.85033275612,162.725729446,94.7266,898,166.80260861,448.541372526,114.129534328,189.489,661.041221255,189.493042753
189.600240637,105.979,1.90821727041,291.232691108,898.71491263,899,0.996125,189.635,-191.538,138.925,167.559131467,5.01301102424,158.958785487,110.427,899,201.905627515,621.338941231,295.930898915,189.542,551.763155205,189.556619025
189.50250027,106.059,8.60693199976,361.09471531,822.239481441,900,0.995702,189.57,-191.43,138.966,232.871417005,5.00553304152,148.457932646,110.665,900,167.808407033,510.828938474,199.18050688,189.448,636.794240284,189.445540234
189.35106959,106.092,126.159992914,346.625502722,837.347746348,901,0.994726,189.384,-191.289,139.063,120.534818592,4.98525169591,132.195629531,105.588,901,173.19375718,488.996584702,282.756225226,189.282,509.136218837,189.285812007
189.499369554,106.174,26.5163756146,419.251220394,855.157746741,902,0.995785,189.522,-191.443,139.086,221.351440567,4.882759777,188.290839842,93.5722,902,170.36029593,494.300056235,188.271770285,189.428,599.00087538,189.442896126
190.00296665,106.216,255.941772407,369.419887564,896.955159203,903,0.995685,190.05,-191.924,139.133,114.674813543,4.85235526023,145.625993113,92.7264,903,187.008402663,520.585413367,250.60057356,189.952,606.529971036,189.955485016
190.242784359,106.217,171.251299783,389.032424271,1402.01677158,904,0.996539,190.268,-192.17,139.212,162.276226982,4.88708956536,213.153212139,98.6634,904,213.01161325,811.45347951,479.591172682,190.176,651.153810677,190.181786545
189.710525731,106.295,1.29955696286,403.601436084,1241.2660097,905,0.996438,189.756,-191.609,139.28,283.022611272,4.97572595531,234.386455736,98.8957,905,160.462479528,671.953999133,198.890982149,189.64,817.069549252,189.647720124
190.323784025,106.297,-1.29592938159,340.951940676,968.129806561,906,0.996064,190.362,-192.19,139.351,214.257339508,4.94740243387,134.892710932,101.238,906,203.172604089,693.838988614,355.741280078,190.255,669.252196067,190.26642191
190.205569282,106.401,28.6569728492,320.99523708,1291.98958519,907,0.995302,190.249,-192.032,139.385,192.856034424,4.93917830953,306.012212333,96.9535,907,169.518324247,637.934489437,206.471253346,190.133,646.692059655,190.141916364
190.075979242,106.427,101.94845847,572.460594862,1183.32061441,908,0.994073,190.111,-191.98,139.461,426.822856795,5.03169279965,174.727765931,110.36,908,198.567624687,884.114733938,471.899773132,190.003,1316.04731697,190.006774683
190.685419401,106.458,144.404339053,273.989724241,963.166289525,909,0.995995,190.712,-192.565,139.526,109.540392978,4.84575470187,136.39381523,98.1795,909,201.347083386,635.210949191,346.798518043,190.609,436.206672866,190.619101812
190.04036375,106.512,125.127914564,415.206078927,853.508560579,910,0.991818,190.073,-191.895,139.6,173.837094077,4.90315800578,316.665211571,96.9006,910,80.0103014972,275.902755046,-1.46718531921,189.959,697.953789214,189.967086885
190.730737545,106.564,-5.35511907329,182.290787194,1029.36279493,911,0.996097,190.773,-192.624,139.68,145.352745888,4.94384861318,154.518305848,102.995,911,170.342074523,490.362016566,226.668207816,190.662,381.15357811,190.666478901
190.680964834,106.536,76.7622344068,369.950516263,781.500907992,912,0.996384,190.714,-192.586,139.731,189.336445397,4.95066013753,184.957520507,103.977,912,149.532524887,440.493597034,129.041699294,190.606,575.158879851,190.618598152
190.802241926,106.64,135.793368933,328.120333119,846.564282155,913,0.995454,190.838,-192.634,139.775,153.503659013,4.8385528913,156.069177684,91.7378,913,161.074731716,424.262549432,114.9090874,190.721,635.138938407,190.72522457
189.895677457,106.698,91.2509257664,293.359637933,1607.07084897,914,0.993218,189.931,-191.742,139.84,166.130108886,4.90654015721,210.03321755,96.81,914,200.796976827,788.523484476,465.337232294,189.795,525.039306657,189.805882824
190.08250168,106.735,118.317013119,477.83379603,1201.83712596,915,0.996371,190.125,-191.995,139.93,272.95067822,5.00953851284,199.59496872,107.49,915,188.548249002,704.523058743,347.388765037,189.977,884.064345622,189.982373537
190.311416645,106.816,376.215106806,599.080851236,851.28818489,916,0.995846,190.338,-192.211,140.0,169.914048395,4.97083031524,130.636063412,111.805,916,199.519530748,550.119614645,313.925317808,190.199,839.57662277,190.204788637
190.795115546,106.821,141.839736105,374.403793046,1031.84328637,917,0.995391,190.828,-192.656,140.091,164.706364948,4.90165679443,255.829822123,96.0544,917,183.157524398,576.865535765,122.523700964,190.7,601.813513774,190.704986023
190.988845894,106.94,238.605377924,399.762563195,923.978241571,918,0.995223,191.014,-192.762,140.104,124.337506626,4.82570791459,95.6633992779,92.2327,918,198.860504992,674.23744858,486.871877292,190.883,567.736465061,190.892907497
190.919161463,106.975,189.728203646,397.062220311,1074.02263742,919,0.994729,190.974,-192.682,140.196,143.486222132,4.89250747556,275.050404694,96.0033,919,176.626426218,644.920825582,142.917495163,190.823,606.92342905,190.823362474
191.245347948,107.041,145.191412011,420.563017161,1254.81920132,920,0.996052,191.267,-193.029,140.259,144.519527016,4.82257323727,170.91676568,94.1013,920,194.61328451,696.913839829,181.580293313,191.145,545.218944392,191.156500381
190.857294666,107.046,15.4353156149,326.644473575,873.612740116,921,0.996271,190.887,-192.621,140.3,182.427923879,5.0295323366,185.519460314,111.152,921,178.683915492,505.749943144,124.759445402,190.764,627.868389025,190.768553589
190.951243418,107.077,65.1507742814,434.861428473,729.772481299,922,0.995084,190.993,-192.724,140.339,248.478254402,4.83521549885,107.848810636,97.6933,922,186.639752729,507.949937394,271.526865048,190.85,723.807202503,190.860158081
190.894660573,107.145,-1.06395054403,237.375696938,943.999401398,923,0.994345,190.931,-192.693,140.409,194.858914297,4.894781724,175.113932166,98.7683,923,185.664470428,553.490340422,53.3014038348,190.788,510.32002756,190.792152624
191.072090252,107.211,11.6343183541,380.675619402,1016.12163947,924,0.996073,191.116,-192.881,140.479,237.413407813,4.8122548976,208.446939324,88.8909,924,205.053291416,697.362955956,288.246042592,190.959,678.877624667,190.965641805
191.023799166,107.246,1.02415961677,279.295063666,992.924869618,925,0.996736,191.063,-192.902,140.548,310.898224805,4.98132766978,156.270926293,102.343,925,202.657241923,628.626833149,299.761341465,190.93,830.463622806,190.937209116
191.529949816,107.279,133.59104246,395.353929847,1189.91077126,926,0.996684,191.574,-193.367,140.621,140.654101086,4.92403844584,235.02948257,97.1338,926,199.178762483,715.353398572,180.462934219,191.428,525.487370084,191.438834157
191.357954673,107.34,385.597104422,637.020697157,1407.90204129,927,0.996106,191.411,-193.245,140.678,232.447919937,4.89839278819,236.23238164,98.0624,927,205.103267492,623.880656435,170.426773981,191.262,1060.77273709,191.261482639
191.456726416,107.372,298.350571171,366.600615649,1136.33718704,928,0.996309,191.487,-193.314,140.738,54.6841388147,5.03067189328,164.527755761,106.407,928,186.133119806,580.650747868,154.046771091,191.364,456.092434641,191.372809132
191.549804333,107.428,215.354523673,426.9609581,1034.30293361,929,0.996393,191.588,-193.371,140.805,163.079642027,4.98238522302,165.855081598,105.712,929,175.362760234,490.791811887,202.155724913,191.448,625.669033048,191.455046032
191.943540451,107.438,-1.17175593117,253.066468073,751.865285561,930,0.995863,191.983,-193.801,140.854,175.058302575,4.8526216095,128.579997675,93.0096,930,189.495268405,472.559176928,275.605962041,191.838,519.606937005,191.848175273
191.947844615,107.481,27.9416331514,287.885106185,618.002564837,931,0.997641,191.987,-193.792,140.91,168.405505553,4.97657661567,118.320689255,102.324,931,125.024976649,245.616031584,101.221554543,191.862,513.190856739,191.868249503
