AveragePolicySurr,StdReturn,PolicyRegParamNorm,AverageReturn,MaxReturn,AverageEsReturn,AverageQ,StdEsReturn,AverageDiscountedReturn,AverageAbsY,AverageAction,MinReturn,AverageQLoss,Epoch,AverageAbsQ,MaxEsReturn,AverageY,QFunRegParamNorm,MinEsReturn,Iteration,AverageAbsQYDiff
-349.726,1094.57740476,147.021,2091.7757702,4573.81878617,539.350429116,347.601,410.808791304,280.274586497,347.753757867,0.999843,108.541081674,367.554,1923,347.83,1203.89097872,347.602290408,191.631,32.1453320525,1923,8.73820408121
-349.246,1251.35150322,147.027,1224.9864333,4136.31227365,728.683699865,347.03,695.89819617,185.734427461,347.197908038,0.999728,119.399323449,347.303,1924,347.247,1814.18464845,347.035431719,191.7,103.543164418,1924,8.61707208004
-349.359,1553.66643024,147.045,2167.55324272,4543.90750889,649.644248442,347.045,397.819573116,238.468807647,347.169664278,0.999742,102.415320173,375.296,1925,347.233,1200.87074149,347.044929533,191.735,158.373758128,1925,8.71084581477
-349.353,1011.83480116,147.085,2340.53432829,4372.09928439,464.21391441,346.882,341.226768956,287.047807703,347.045802189,0.999809,634.315269373,374.306,1926,347.098,1020.61841377,346.888388023,191.808,119.013134734,1926,8.70307467016
-349.664,633.423943088,147.096,1064.31545304,2366.42659671,688.080077189,347.203,684.765451134,250.448382998,347.341378234,0.999784,59.9996580361,382.906,1927,347.393,1808.59859861,347.213724064,191.841,22.6211122966,1927,8.71501850502
-349.748,712.831738363,147.156,793.791651357,2230.54492777,339.995466714,347.414,464.434282593,184.581043721,347.565749135,0.999869,36.4484168997,360.791,1928,347.613,1419.79286772,347.419769375,191.928,46.5974829004,1928,8.71370271474
-349.53,888.040071335,147.17,1798.12485105,3662.54052441,275.421413233,347.335,213.20472271,271.329018263,347.499173328,0.999811,282.074365475,369.848,1929,347.557,657.864126119,347.329586965,191.982,55.0126574536,1929,8.78052313304
-349.82,678.128729467,147.186,1748.12071215,3408.01989042,435.475596093,347.465,342.922258776,275.707077959,347.614382687,0.999843,665.278069877,344.014,1930,347.657,877.499022797,347.477659658,192.034,63.9275982181,1930,8.60831270712
-349.801,1087.66870542,147.252,3634.74429931,4470.39703736,621.205940808,347.375,421.424766216,245.976476341,347.534056581,0.999772,689.897260136,361.976,1931,347.551,1163.74911531,347.39573064,192.085,136.314531866,1931,8.68665655883
-350.484,2125.9391783,147.274,2835.98344582,5040.6570116,824.79717195,348.064,736.953071342,247.577994425,348.17963502,0.99975,110.552829619,348.862,1932,348.24,1970.19422279,348.056414648,192.138,46.4399577755,1932,8.65264693269
-350.687,1917.01039688,147.3,2277.05317017,4964.64209859,589.484762937,348.376,341.764643073,215.84141282,348.517891298,0.999859,102.414055578,346.879,1933,348.554,1189.41844023,348.391041794,192.188,248.697596022,1933,8.64689086978
-350.606,1609.98190138,147.317,2035.53418492,4731.59993482,471.342423731,348.372,280.447201919,218.167832879,348.519478833,0.999821,97.1845753471,348.84,1934,348.553,866.713466309,348.383964119,192.232,117.983055334,1934,8.63001270235
-350.364,1013.11081428,147.381,2212.84676374,4355.91765254,482.201225667,348.089,669.398884173,257.229918076,348.252071007,0.999716,268.60721201,352.491,1935,348.292,1801.59387213,348.105180011,192.266,33.9820912824,1935,8.6766086334
-349.919,620.546895668,147.409,848.677326583,2378.27563822,263.858464358,347.623,421.012194906,192.337280673,347.779113416,0.999771,164.271868204,394.244,1936,347.814,1326.47035871,347.616013235,192.299,-10.6733046982,1936,8.82581519735
-350.241,1221.81112988,147.43,3844.1822611,5072.50372864,469.628736576,347.925,613.989986534,271.744694626,348.122380065,0.999873,882.887929171,376.694,1937,348.156,1337.16714977,347.944145501,192.363,4.10450565805,1937,8.81879661673
-351.05,1716.24548478,147.48,3072.01908462,5007.10595382,793.836937138,348.651,442.026669142,248.555995971,348.84068957,0.999846,217.234167086,388.929,1938,348.866,1363.54902714,348.657454273,192.383,200.244273379,1938,8.80588863722
-351.239,1275.89038136,147.532,3135.02017995,4755.736175,345.303272456,348.88,184.918984182,271.331704789,349.059443999,0.999804,686.439392809,341.808,1939,349.12,598.473491969,348.873443052,192.448,1.51705920277,1939,8.62457160022
-351.379,1359.2394392,147.557,2934.70562656,4775.13057452,275.45437087,348.925,150.5814475,261.585831924,349.077748037,0.99984,381.339320368,381.161,1940,349.114,494.842126045,348.929134356,192.524,103.079713917,1940,8.7770666791
-350.705,1208.89578094,147.544,2391.66124081,4140.67014174,368.285346679,348.489,329.195843235,250.702687168,348.650154778,0.999819,184.86639982,399.273,1941,348.693,1007.55585662,348.498164696,192.589,-6.87451072248,1941,8.8649766748
-351.145,1383.91091891,147.599,3168.54586491,4402.19363304,409.118999421,348.837,183.89296642,242.516812201,349.002858463,0.999837,222.399567617,362.776,1942,349.063,641.382409946,348.844771128,192.641,166.734026632,1942,8.65334835417
-351.01,1095.768016,147.609,2779.07185085,4088.63502675,531.273276686,348.692,324.537179508,246.31638969,348.851845749,0.999816,219.470937011,360.515,1943,348.895,933.428986896,348.703810243,192.7,141.315731661,1943,8.6323990476
-350.279,1357.74275563,147.616,2132.85689663,3865.1758833,452.640968783,348.006,858.50738252,213.272762311,348.135590339,0.999831,113.433839834,402.956,1944,348.184,2368.26054077,348.004808616,192.723,-3.73634175872,1944,8.88568929961
-350.619,1291.31212363,147.656,2598.09715391,3895.88707109,414.253615654,348.429,222.841601507,224.268325017,348.594797853,0.999777,495.463401577,361.462,1945,348.619,726.668455979,348.447874799,192.759,222.195188505,1945,8.71768784167
-351.277,1091.39000942,147.651,2695.18024135,4666.95005333,1197.43413394,348.971,610.948750987,295.609882023,349.078117867,0.999769,321.268613732,385.93,1946,349.132,1720.43294113,348.960908028,192.8,340.332723753,1946,8.89233721971
-350.393,1133.61314508,147.679,2497.61206586,4129.08905765,778.808792959,348.051,333.515297035,272.101557121,348.199032612,0.99981,278.124658014,363.304,1947,348.257,1126.92513202,348.06001019,192.839,164.620399349,1947,8.68572551148
-351.186,1529.25798319,147.714,2513.90012758,4337.90821572,476.063152438,348.946,504.655332582,224.633104612,349.112353969,0.999759,228.607388247,379.042,1948,349.136,1408.63085728,348.970479209,192.888,1.91376558633,1948,8.86833753154
-350.652,1008.00247828,147.742,1745.53933044,3554.18147669,392.729239935,348.408,322.094130243,211.282357992,348.552618363,0.999804,169.325777337,389.124,1949,348.63,887.117886747,348.393763856,192.933,109.190635548,1949,8.87446632575
-350.257,834.658762938,147.761,1645.95051985,3519.80934895,662.760943222,347.987,307.849138304,258.887581988,348.150412773,0.999759,428.518011888,396.776,1950,348.2,1091.15526927,348.001699407,192.971,381.367322048,1950,9.00061341018
-350.571,1278.27518999,147.79,1885.11948904,3446.81451164,677.040637049,348.306,383.310460999,204.290764727,348.485983274,0.999857,187.18284458,372.194,1951,348.541,1023.84922974,348.319181691,193.005,0.700070632413,1951,8.94010821333
-350.545,1351.21599445,147.831,2472.50386219,4103.93368729,373.651371307,348.042,420.68845708,230.969027554,348.186665882,0.999816,172.941455417,386.839,1952,348.225,1380.82748027,348.040154502,193.008,10.6007691844,1952,9.00388482613
-350.912,927.664510224,147.873,2620.87765716,4174.66262848,200.136492137,348.452,154.132299292,280.724324945,348.602816284,0.999778,1209.24170427,359.534,1953,348.646,511.480310079,348.465893279,193.044,28.5962487272,1953,8.87580268379
-351.541,1437.30568908,147.881,2475.34203386,4350.17628632,253.343453824,349.153,0.0,243.895221859,349.280793368,0.999785,142.919647416,394.733,1954,349.324,253.343453824,349.169657169,193.085,253.343453824,1954,8.87677850937
-351.02,1258.90875377,147.857,1620.99102131,3752.81525644,1614.72183634,348.591,1231.13726401,189.509505955,348.675426821,0.999879,175.025348646,432.413,1955,348.751,3245.56577178,348.578802268,193.103,271.275732886,1955,9.07595067846
-350.75,1100.43584838,147.887,2239.37950832,3830.12361331,940.195272872,348.464,607.495384497,233.755319623,348.581552005,0.999816,133.025331501,384.203,1956,348.619,1910.01598576,348.473253594,193.2,236.437554741,1956,8.85986424791
-350.865,1452.50472045,147.926,2886.60532436,4484.05626792,784.423645797,348.397,1146.28560777,248.94515191,348.552403289,0.999747,255.914750405,410.448,1957,348.598,2762.34471197,348.398543009,193.245,20.335994583,1957,9.01212174913
-351.099,1803.05818793,147.918,2631.3019971,4363.02277367,252.653638503,348.714,194.151319193,238.777912782,348.843475777,0.999788,291.24941881,389.154,1958,348.893,525.257665058,348.714491763,193.259,87.9370929161,1958,8.90093405174
-351.76,1189.11286471,147.94,2575.47887811,4349.22119382,442.943090626,349.36,550.451853966,223.750290114,349.499527919,0.999749,940.209387221,370.985,1959,349.528,1817.03903527,349.382382666,193.29,-4.66689648588,1959,8.77099886906
-351.695,1258.2806487,147.96,2774.77278897,3884.26561957,274.434008551,349.286,247.607995216,247.67851893,349.418700995,0.999815,121.91443138,384.232,1960,349.477,784.974206986,349.281155366,193.343,12.0592397657,1960,8.95636586408
-351.327,1411.21797001,147.96,3411.08731932,4180.27064299,162.067409165,348.969,87.5829759245,218.44165546,349.148847196,0.99978,17.1003259042,367.495,1961,349.181,279.543137702,348.984775213,193.385,-7.25376502394,1961,8.83144922869
-351.933,1201.27751389,147.992,3151.78157243,4245.76434973,499.581964042,349.462,193.933048367,280.220494891,349.590362776,0.999776,230.420221466,392.58,1962,349.656,751.7344707,349.444024734,193.464,264.264382906,1962,8.97238969491
-352.114,1121.52980313,147.999,3240.8088647,4408.05820153,322.976909432,349.704,276.875203282,257.422667346,349.904885713,0.999821,1314.35370811,378.518,1963,349.948,708.220688657,349.719425269,193.524,-5.14777941986,1963,8.93782970131
-352.546,1294.13829132,148.02,3509.7752148,4568.25739723,951.463181189,350.039,548.637921469,258.596867431,350.188431661,0.999753,233.097168289,359.007,1964,350.259,1373.14315479,350.036790738,193.555,176.579886469,1964,8.70849626405
-352.328,1351.0379114,148.053,2342.83640234,3884.60521469,615.075099032,349.895,442.205321139,270.56414193,350.086954625,0.999818,435.157940134,375.976,1965,350.097,1350.43497147,349.920776892,193.58,32.818441788,1965,8.81739718044
-352.379,714.561522348,148.083,1301.40894678,2966.9545272,631.691599708,349.974,731.786559832,270.601630376,350.100193493,0.99972,272.717054245,365.164,1966,350.172,1884.91879391,349.962755291,193.597,38.8345239257,1966,8.71012748768
-352.214,782.59950941,148.087,1484.41179744,3706.98168311,415.761626217,349.878,414.765029754,200.752345305,350.025317696,0.999733,277.811811998,387.554,1967,350.111,1236.08616543,349.87563639,193.643,-1.26214064528,1967,8.8138381108
-351.698,719.336746824,148.131,677.486210272,2549.02616643,281.26846585,349.35,256.728613411,102.129387632,349.495528479,0.999669,28.9680154709,377.037,1968,349.587,713.890010997,349.355867586,193.679,9.001346909,1968,8.82716712475
-351.639,1627.04523504,148.179,2503.62900598,4662.84822525,662.16438419,349.349,573.887314195,158.726495231,349.514231652,0.999693,-21.1684189389,365.888,1969,349.554,1615.01997414,349.349691538,193.703,120.361366758,1969,8.73098478833
-352.314,1215.4466361,148.219,2844.31575815,4690.48708756,637.823964315,350.065,467.751497799,210.447822711,350.189831781,0.999774,74.3921451667,368.436,1970,350.228,1291.28963946,350.072712809,193.76,78.7892987987,1970,8.69298615442
-351.803,1570.37910916,148.254,2623.53954243,4229.84882731,75.524873834,349.604,56.8218982932,177.937496636,349.719602351,0.999893,35.8827148124,387.516,1971,349.778,132.346772127,349.601461446,193.833,18.7029755408,1971,8.77990983789
-351.887,1250.14726627,148.315,3240.02889579,4000.0752959,1724.5250782,349.591,1111.73621498,174.268337808,349.716263086,0.99968,289.368421078,352.321,1972,349.758,3282.78542963,349.596550968,193.874,764.274430381,1972,8.7546379555
-352.549,1785.6954457,148.306,2203.92813504,4432.33638501,471.122097761,350.355,154.696729605,126.345075045,350.480552492,0.999784,43.8860345031,384.707,1973,350.513,662.170014144,350.359041552,193.935,283.282715832,1973,8.86231735334
-352.085,1300.09538315,148.356,3607.02661293,4471.35264298,910.82342534,349.797,523.841109169,177.85233226,349.943897135,0.999863,82.2891213692,446.865,1974,349.974,1295.84630301,349.831627993,193.978,17.10008715,1974,9.13043786209
-352.07,810.032732409,148.388,3647.69935927,4554.43204734,303.320732956,349.652,346.334686066,220.611813204,349.751735865,0.999768,2303.39153033,362.922,1975,349.825,962.032539442,349.64301405,194.014,14.3057802238,1975,8.79385112492
-351.945,770.8569123,148.399,3761.4717,4437.3172538,1286.80473069,349.33,635.1886775,237.907829938,349.464198196,0.99978,2231.37377754,375.761,1976,349.514,2134.66060078,349.332823993,194.06,605.870372187,1976,8.84206538124
-353.013,194.960235012,148.458,3660.32878305,4000.41917551,4.40475329019,350.473,0.0,196.611158183,350.561734604,0.999791,3376.89450039,379.857,1977,350.647,4.40475329019,350.460846213,194.141,4.40475329019,1977,8.72495258273
-353.311,1195.00680314,148.513,3078.54491758,3993.25723986,2166.61467802,350.788,1542.63578129,202.846966264,350.921406164,0.999753,120.166307142,380.487,1978,350.931,3501.25505959,350.82374597,194.172,4.75809775043,1978,8.76801304061
-352.833,786.618205374,148.505,4012.37073743,4578.77118906,797.720499984,350.229,1039.73636526,259.349026481,350.324894607,0.999753,2070.94772856,359.172,1979,350.396,2578.16487972,350.229666889,194.225,0.431085445734,1979,8.59476101465
-353.419,332.038024276,148.555,3750.5066794,4015.82804929,554.16918862,350.823,531.910381389,197.896117819,350.894852563,0.999705,2843.17838348,382.654,1980,350.959,1587.83121987,350.817122335,194.262,111.382823882,1980,8.73515558484
-353.338,738.984133722,148.62,3334.81379107,3938.1625212,830.611915943,350.817,984.84493708,241.035808941,350.918503756,0.999764,1802.34321027,339.646,1981,350.965,2444.98682276,350.826874657,194.298,21.828081764,1981,8.61814062321
-354.451,909.342813384,148.647,3308.51466261,4052.46334842,382.020471583,351.911,363.126163479,183.741054969,352.023756069,0.999839,576.134597952,397.754,1982,352.08,890.119346352,351.915749486,194.292,30.4711350395,1982,8.68800269905
-353.447,1637.16136693,148.648,3056.3475696,4195.13333051,429.617467281,350.774,272.291517756,161.796374188,350.863076525,0.999733,80.1051568216,353.223,1983,350.93,942.523864668,350.773123813,194.342,199.040503841,1983,8.62383578757
-354.021,800.550437664,148.694,3546.40556978,4017.29242191,663.871943245,351.517,441.088632423,194.942218314,351.663919248,0.999857,1205.12799589,364.172,1984,351.72,1104.96057567,351.535942585,194.372,222.783310822,1984,8.65384512544
-354.286,1419.93969899,148.748,2143.73991818,3865.90352773,1492.2325926,351.757,1151.23266038,202.354234108,351.859202215,0.999775,376.995003049,382.248,1985,351.916,2794.73483778,351.756041472,194.39,-4.96231267325,1985,8.62184710194
-354.815,1199.3507507,148.798,3019.48541371,3907.97450309,330.612002847,352.601,398.838046382,247.801511917,352.692358376,0.999784,40.8557334706,374.766,1986,352.742,1248.79796445,352.605765104,194.448,-6.63583279483,1986,8.67222037215
-353.56,1239.30549211,148.83,3127.38503467,4137.36875834,373.830659984,351.307,377.257486315,240.81593575,351.428062228,0.999722,190.580838875,376.856,1987,351.508,963.106900836,351.315468618,194.506,17.1211525603,1987,8.85149871764
-354.677,1485.38516733,148.856,2626.75331499,4138.46137372,772.738502875,352.267,298.599115945,177.508205134,352.362867199,0.999762,91.9198137524,396.571,1988,352.44,1181.66864118,352.269336821,194.555,477.036080881,1988,8.90741566034
-354.933,1302.31087435,148.868,2450.10987203,4710.3624726,1193.14140117,352.187,0.0,259.016066035,352.2946023,0.999768,1051.47268407,350.98,1989,352.342,1193.14140117,352.210978297,194.599,1193.14140117,1989,8.72411844855
-354.708,1542.49506311,148.878,1608.42506081,4808.31184524,1122.02135151,352.168,1429.98565742,207.984717648,352.257740166,0.999734,202.503834634,356.505,1990,352.314,4010.66664619,352.168988453,194.649,25.318430598,1990,8.62579219563
-355.488,1225.11228542,148.871,3388.92431217,4793.50060946,492.980774982,353.054,420.615133102,302.642136009,353.14437646,0.999739,1417.70891913,385.93,1991,353.207,1095.70213225,353.045309343,194.706,-6.37782853808,1991,8.67554606341
-354.9,594.843703857,148.899,3900.1352772,4283.30107194,651.948303208,352.384,480.603802924,269.762763549,352.480954246,0.999741,2114.68745998,378.58,1992,352.531,1348.69623342,352.391722864,194.765,-9.63948653519,1992,8.71306038597
-356.146,1111.57158586,148.898,3565.81950328,4203.63241365,485.849393794,353.679,466.214870663,196.293934107,353.770648706,0.999752,69.5623186231,400.422,1993,353.84,1196.57877298,353.684183241,194.82,13.9909180896,1993,8.80173594473
-355.163,1252.76662179,148.936,1838.93362792,4105.91145579,757.928880002,352.681,403.887221611,247.69879709,352.784622322,0.999842,144.018700057,349.309,1994,352.832,1328.26259361,352.691192165,194.863,445.800513416,1994,8.59357027658
-355.821,251.944126255,148.94,479.850420188,1241.87934643,710.95288927,353.629,452.128427394,173.679187878,353.747010091,0.999749,76.6072053898,398.826,1995,353.788,1360.27453256,353.645145596,194.918,118.251934549,1995,8.79880613484
-355.521,1311.86121195,149.03,1743.21283461,3885.36579767,436.968346795,353.34,449.946789078,226.660676747,353.45992595,0.999731,64.2938652069,361.029,1996,353.484,1367.79956094,353.350964016,194.944,-5.73619842864,1996,8.75006414026
-355.978,1636.26815633,149.065,2025.96118008,4248.95495348,371.229338354,353.676,323.788383887,220.101859805,353.785083709,0.999737,61.7365614762,366.062,1997,353.846,762.058763525,353.67831139,195.0,18.7839429907,1997,8.77420872634
-355.909,1317.15537432,149.149,2267.53748469,4279.11450709,544.774705739,353.646,995.241750906,255.753180066,353.754834938,0.999781,44.9821255734,383.306,1998,353.79,2969.56035332,353.664441292,195.067,23.1702076061,1998,8.83338688015
-355.822,1564.16449197,149.17,1930.37185895,4136.17009097,493.051834339,353.526,459.50525213,222.288296709,353.617672347,0.999775,30.3453317317,340.236,1999,353.673,1236.96784719,353.528532862,195.098,-7.44996671544,1999,8.64347359331
-355.905,1382.15106258,149.175,2875.50385767,3964.35415149,649.99964819,353.556,616.001129335,251.303677858,353.652001426,0.999744,285.409671426,353.669,2000,353.701,1286.12701952,353.563859136,195.116,13.9320866841,2000,8.84486439623
-356.2,1158.62599958,149.184,3602.69207338,4438.03406958,437.973247081,353.841,339.127485808,264.038674007,353.953618802,0.999815,971.061714974,350.971,2001,354.019,1054.25924983,353.847253235,195.146,154.640036005,2001,8.78245004273
-356.406,153.040951225,149.206,4261.38609551,4458.69499284,781.588552139,353.836,495.852933007,296.334276571,353.953014653,0.999831,3873.3159488,419.262,2002,354.017,1458.97164736,353.834751158,195.209,285.832357047,2002,9.10480045796
-356.259,1328.43202395,149.227,3457.07276514,4708.17992077,512.516571293,353.728,576.621492068,268.296597627,353.843309369,0.999844,698.90801902,405.792,2003,353.873,1760.29464304,353.753399622,195.236,110.353402694,2003,8.99514582398
-356.214,1483.88600658,149.238,2998.78399963,4910.02131743,331.809733865,353.749,0.0,285.889741362,353.842980224,0.999883,205.630844626,360.452,2004,353.91,331.809733865,353.752678254,195.276,331.809733865,2004,8.92164825027
-356.65,344.056883001,149.25,4626.77221343,4893.68993916,573.13843545,354.112,950.148818196,335.969089856,354.217497908,0.999779,3571.12536359,411.232,2005,354.261,3209.56276634,354.104775033,195.339,16.1026852888,2005,9.10736670075
-357.237,1464.2251016,149.28,3447.72698689,4693.87012616,470.197973068,354.835,490.534914977,291.594127657,354.917514184,0.999843,830.897202967,373.921,2006,354.987,1365.17718569,354.840502568,195.42,9.52408410385,2006,8.77909184198
-356.636,986.244763069,149.317,4088.30550175,4895.64161249,623.836496354,354.114,552.745331698,319.21799605,354.22636571,0.99978,1451.4870675,372.297,2007,354.267,1545.13245777,354.125560091,195.455,47.1628092729,2007,8.9056915342
-357.302,1297.1451236,149.358,3855.85623679,4675.3312072,370.544328023,354.911,476.094914055,314.474703499,354.99712813,0.999793,902.015728916,376.455,2008,355.025,1505.77150594,354.907266549,195.495,-6.09050972514,2008,8.87330565967
-357.056,1162.3166825,149.42,3727.62199777,4552.90928772,363.449676784,354.662,529.037153804,278.842642094,354.824161476,0.99971,346.592313862,377.01,2009,354.838,1687.43786371,354.679008847,195.516,-7.15210705942,2009,8.9103470664
-357.459,1218.01602261,149.425,3094.02158216,4685.44099916,318.969480548,354.898,368.679187226,266.585054707,355.001165399,0.999819,1246.4347054,414.944,2010,355.059,998.444526186,354.9028932,195.549,2.79911187291,2010,8.91013832237
-356.908,1126.3668825,149.439,3966.89863797,4944.3563784,930.008824444,354.284,633.091408379,290.522821268,354.420449254,0.999817,1154.72783398,368.237,2011,354.485,1912.69938304,354.280660489,195.59,213.702534199,2011,8.81185893862
-357.522,1201.20630046,149.467,3140.05342786,4789.16073927,469.931501551,355.01,684.839817977,264.933783478,355.147752755,0.999845,146.876724716,362.647,2012,355.177,1982.13504665,355.018125059,195.591,-4.16207739648,2012,8.83219852543
-358.595,1635.08247898,149.477,2223.08191033,5272.23341804,268.215799774,356.127,397.206676978,288.953128548,356.302933515,0.99984,399.576838424,401.411,2013,356.359,1300.88113017,356.147353996,195.642,15.0978993121,2013,8.95714384096
-357.891,1028.01908696,149.489,1402.60421041,5030.47652619,586.554528469,355.309,371.542443087,300.654587403,355.433426533,0.999838,349.482233642,382.655,2014,355.525,1177.33881983,355.294245982,195.698,154.717522683,2014,8.85542957293
-358.014,1723.99583776,149.503,2775.98991014,4811.38535505,351.617421244,355.451,244.426797943,262.71074763,355.664201031,0.999844,201.42875009,408.335,2015,355.686,777.029265149,355.477232166,195.738,0.703910054279,2015,8.9624957107
-358.582,529.552730422,149.526,1828.46743617,3409.86488427,355.667898919,356.038,511.214882652,325.699368085,356.178113194,0.999758,1072.70861985,340.8,2016,356.234,1373.44757066,356.04024374,195.736,36.5828625907,2016,8.6136552659
-358.795,1679.64791557,149.543,3249.38982064,4970.27443568,487.774231751,356.236,459.391726763,286.074655894,356.398860569,0.999783,125.373728945,360.289,2017,356.485,1413.65350872,356.226930494,195.775,-8.47539046025,2017,8.73893511813
-358.206,1876.21469191,149.565,3344.2227603,5109.0435264,282.712225681,355.732,317.623608064,281.149595129,355.935772831,0.999847,37.8586802277,393.387,2018,355.944,796.051859539,355.754788999,195.81,15.0829816862,2018,8.79918321127
-357.983,1813.27345407,149.617,2622.58378298,4846.83702727,262.784572602,355.572,369.850872521,258.818265121,355.765351499,0.999869,40.7050982106,380.358,2019,355.813,1257.2536336,355.581583471,195.844,-7.58167672033,2019,8.81036737968
-358.653,1573.59216573,149.641,1139.54886534,4657.14978558,361.190199334,356.148,272.645169843,148.208453137,356.344523174,0.999752,33.1457464767,347.052,2020,356.357,813.484226211,356.161174192,195.913,-8.95942805961,2020,8.69104010647
-358.811,1691.65690851,149.653,2682.45492276,4263.84571946,423.262767784,356.335,365.689600349,227.733640926,356.547444072,0.999766,34.8519966313,340.001,2021,356.632,982.43497186,356.331168313,195.964,34.7238858679,2021,8.64743322523
-359.166,912.539720232,149.688,3842.10602244,4542.0302003,704.293411356,356.556,928.296222716,274.003284134,356.769079974,0.999844,1389.47713133,388.465,2022,356.804,2311.79756033,356.554741458,196.036,140.317410439,2022,8.9332607356
-359.27,1022.02804777,149.731,3882.7275441,4668.72652899,389.97110739,356.789,308.506807085,259.638973598,356.985436704,0.999804,1381.60593543,368.178,2023,357.03,841.647576939,356.790243635,196.082,-5.7685189976,2023,8.8201718637
-358.842,1199.87937326,149.758,2410.18121819,4443.96824791,432.277233706,356.191,246.336190199,289.798306373,356.388298986,0.99975,783.363322769,419.54,2024,356.458,767.746349836,356.199028015,196.114,118.99322945,2024,9.14955193372
-359.106,1086.93619947,149.79,1062.8323787,3946.3885329,658.395594813,356.63,778.723536256,207.644504276,356.860279036,0.999836,77.2409791733,380.459,2025,356.901,1987.13950495,356.644829223,196.167,84.2148249414,2025,8.8597592157
-358.667,1072.00146597,149.807,3392.71882731,4677.95797672,566.215355929,356.204,325.605732299,285.680232398,356.439620174,0.999819,1247.06004578,407.225,2026,356.509,1024.61384164,356.202547412,196.227,141.734540109,2026,8.98699523441
-359.112,1246.93349995,149.878,2430.66201837,4681.44357586,847.083881465,356.485,866.090654359,311.371265486,356.770574049,0.999792,861.781584755,399.348,2027,356.803,2061.78282667,356.500816835,196.26,103.53827552,2027,9.0005844265
-359.73,1333.48175394,149.915,3174.04849854,4431.21475178,714.388396917,357.054,668.645023686,290.699333121,357.309829683,0.999763,167.818278007,395.032,2028,357.366,1811.95315079,357.063093568,196.317,166.531884671,2028,8.95333753677
-359.981,1682.6467805,149.925,3084.70972716,4884.15033829,400.620117788,357.383,268.122383042,304.11054981,357.573410066,0.999852,126.7313272,377.361,2029,357.639,798.712017348,357.382645816,196.395,139.703444222,2029,8.86709481006
-359.962,1160.08442918,149.972,3577.80575778,4563.61373482,130.905669098,357.201,36.0939634414,267.719342605,357.430552442,0.999864,208.735637148,411.469,2030,357.463,190.414353194,357.215081902,196.447,79.2340680456,2030,8.88615270073
-359.582,477.234410446,149.973,325.354866573,2629.30617313,1344.39154058,357.174,1035.97376873,105.622299,357.393447336,0.999777,55.6842267805,373.278,2031,357.446,2754.09661381,357.176499914,196.484,249.788560158,2031,8.74113954058
-360.049,501.675065764,150.016,4434.19608252,4996.85024229,585.402651603,357.466,702.434753223,343.082548729,357.655360281,0.999858,3441.79295526,381.047,2032,357.713,1575.07614392,357.462288988,196.551,16.1907903147,2032,8.94691779269
-360.899,161.069291048,150.048,4296.18075619,4634.17663757,967.500346729,358.254,639.229310186,290.456564485,358.445168279,0.999746,4039.03646975,339.689,2033,358.518,1796.57778898,358.243834764,196.589,128.554351861,2033,8.69727939563
-360.504,2109.33062962,150.073,2130.72269246,4786.81490019,951.184598258,357.926,524.767441554,212.541512861,358.142225541,0.999845,29.6120277038,398.221,2034,358.195,1688.96722718,357.939129364,196.626,512.803026087,2034,9.05778661253
-360.362,952.862972943,150.103,1799.21196325,4039.89600291,216.013950132,357.888,287.185505099,265.08562505,358.072944455,0.999888,374.743068195,411.163,2035,358.144,782.078533248,357.891015735,196.657,-6.74480097037,2035,9.06968174086
-360.517,583.991988335,150.131,1147.21181891,2397.75265512,441.763563717,358.295,683.352866324,242.724422161,358.456043732,0.999894,464.557120275,409.221,2036,358.504,2075.81210843,358.297474825,196.691,-5.64973682763,2036,9.04934723074
-360.691,863.601561611,150.116,2193.34986006,4293.41681374,246.901935075,358.274,286.826224875,275.3531375,358.476669142,0.999853,530.333164222,427.997,2037,358.517,944.100223408,358.289970629,196.765,6.14495943727,2037,9.08661703335
-360.735,1317.20831459,150.143,2837.93560049,4626.73898925,589.209644045,357.951,585.165253914,298.955396054,358.120307955,0.999918,663.310171959,400.277,2038,358.184,1511.58440233,357.955832813,196.817,58.3039915122,2038,9.06059456661
-361.007,433.425334396,150.185,1066.3823765,2420.43454688,218.343562397,358.529,193.855795967,256.296392981,358.699600695,0.999889,355.504500762,395.053,2039,358.756,523.095490286,358.540636324,196.866,-7.59821633712,2039,9.02232113668
-360.424,335.153600172,150.233,817.878951623,1997.18760731,552.760036513,358.032,475.732370029,260.647762529,358.199381667,0.999866,283.209543926,414.927,2040,358.285,1253.00009106,358.021638484,196.942,-5.04884598422,2040,9.05434799771
-360.974,792.544443123,150.259,1601.49250641,3730.82074886,510.210647689,358.508,268.526459477,263.789444533,358.720174476,0.999878,545.900288952,378.544,2041,358.72,877.084351775,358.533175979,196.978,238.715509344,2041,9.0350668463
-360.76,556.689768506,150.282,1273.91468169,2361.86147207,654.357650417,358.59,320.706962068,270.255981877,358.75378795,0.999847,342.632780412,429.376,2042,358.801,974.036885037,358.592183195,197.07,251.208374553,2042,9.23405671981
-360.359,1494.86835656,150.302,1836.51217624,4482.01129707,620.094272402,358.235,458.097944857,226.135602712,358.37227674,0.999687,272.742364854,404.853,2043,358.442,1372.49216329,358.236595664,197.106,46.3913038266,2043,9.31212400729
