AverageQLoss,Epoch,AverageReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,PolicyRegParamNorm,AverageDiscountedReturn,Iteration,MaxReturn,MinEsReturn,MaxEsReturn,MinReturn,StdEsReturn,AverageY,AverageAbsY,StdReturn
2.08408,2742,153.007283745,27.9012,220.070751847,-28.1468,0.999064,196.749,0.47771655103,27.9223,185.365,98.8414666703,2742,425.875457,86.3828013567,402.248927378,119.389611307,107.470915109,27.8997473525,27.9122378726,73.0259712639
1.91188,2743,127.565005364,27.9016,199.477240975,-28.1581,0.997891,196.747,0.474716013242,27.9289,185.425,89.021271802,2743,456.632307895,95.820047452,342.339141122,71.9044087281,92.3775691894,27.9042230675,27.9210381728,35.6745517626
1.86031,2744,450.902296956,27.9171,227.410711795,-28.1341,0.998935,196.787,0.481498539188,27.9384,185.435,187.700077117,2744,559.381023108,48.433724196,839.220681007,308.224436447,225.389907222,27.9167315249,27.9293185447,38.0077453853
1.90755,2745,326.335936859,27.9014,288.298261029,-28.1685,0.998395,196.808,0.47833314771,27.9241,185.455,161.129350086,2745,721.727776752,101.095491458,571.014214522,74.5723026981,173.17028132,27.9020312706,27.9136723165,91.8681408304
2.22762,2746,345.408077752,27.8756,337.560062376,-28.1429,0.998439,196.892,0.493168312643,27.9009,185.534,167.767939796,2746,611.012478027,60.8768516438,706.25690957,89.804351426,233.34488965,27.8785000153,27.8967467909,116.42743193
1.85818,2747,1344.21779139,27.8616,299.409035725,-28.1175,0.998564,196.895,0.47580219195,27.8884,185.616,212.837682699,2747,2883.25348657,6.01689008493,692.290400818,284.343582074,244.181880029,27.8622600642,27.8769431118,857.600016093
2.06908,2748,401.624406738,27.9321,421.782790471,-28.1779,0.998594,196.903,0.477839166975,27.9487,185.653,180.70029597,2748,775.200671982,194.296484711,674.449576711,163.526920477,136.988804507,27.9337534099,27.9398557621,97.9769349684
1.81897,2749,656.185413465,27.8453,270.545801816,-28.0827,0.998892,196.951,0.472185596613,27.8687,185.674,217.670486724,2749,1518.28284272,109.604945118,479.424037901,377.857769517,117.768463239,27.8471207783,27.8579803379,231.742166414
1.91238,2750,994.465669905,27.8495,381.671505306,-28.0991,0.999037,197.014,0.497854900568,27.8794,185.672,235.30732096,2750,2347.33432438,180.629686882,733.391820097,433.559866884,165.751956366,27.8490480733,27.865680427,460.34858264
1.96579,2751,166.357051518,27.8566,267.354199968,-28.1087,0.998974,197.035,0.489400866874,27.8795,185.675,108.986556731,2751,176.889189882,37.1002921578,920.624566847,157.064219417,233.472482711,27.8598429895,27.8753032865,4.75389195353
2.04596,2752,1684.14609637,27.9076,204.600941356,-28.1491,0.998573,197.053,0.497237684922,27.9292,185.704,208.898474655,2752,2766.726307,41.202209498,710.882600506,725.468170488,226.041767251,27.9087411005,27.9201444093,661.788696303
1.9459,2753,1298.74608177,27.8314,294.861195166,-28.0752,0.998384,197.08,0.481186262137,27.8561,185.762,201.367114194,2753,2926.97878959,21.6064792505,1459.70711958,80.7921396597,452.602082863,27.834140504,27.8505121388,900.517846522
1.60454,2754,1635.3758191,27.9109,509.088946515,-28.1581,0.999112,197.101,0.466084923886,27.9345,185.84,249.311741531,2754,3593.48228733,38.8622290791,1014.59318059,741.186564619,394.956063702,27.9099617521,27.9207672973,814.498546349
1.95544,2755,844.782263056,27.8433,336.520431388,-28.0826,0.99864,197.181,0.492093523415,27.8685,185.863,221.60913924,2755,2601.0706909,137.992529163,575.851567344,292.453079362,174.183299696,27.8447327172,27.8610483638,470.503194022
2.05036,2756,653.926552423,27.8022,219.632109797,-28.0466,0.998618,197.187,0.490636564711,27.8268,185.905,213.476532789,2756,1231.58307957,12.2587238796,653.65212341,282.993703365,191.613107717,27.8050787589,27.8208564259,167.243054805
2.39207,2757,1252.4912858,27.8312,216.536434865,-28.0985,0.998673,197.248,0.520099295783,27.8607,185.921,236.896338351,2757,3192.37915052,35.1608831036,680.764148098,576.288013724,181.504534858,27.832797366,27.849869214,722.513394345
1.84233,2758,666.662075835,27.8435,452.420343408,-28.1007,0.998902,197.276,0.473982285379,27.8679,185.964,215.109604652,2758,1141.19949364,298.615063653,832.584403168,95.4103087921,199.527577847,27.8418298883,27.8565527594,247.701235513
1.59146,2759,1823.9897259,27.8509,430.670352652,-28.1194,0.999032,197.344,0.466154389565,27.8756,186.032,239.43893867,2759,3389.49848795,122.696273858,1199.30195101,1155.34019679,347.197997877,27.8518592693,27.8670811315,695.392452804
1.9063,2760,907.732467114,27.9418,388.636852147,-28.2058,0.999206,197.403,0.475225090157,27.9691,186.046,236.675502301,2760,2464.75716481,48.0015287785,774.585391183,724.821334209,274.817524244,27.942576063,27.9599180292,297.699130786
2.00597,2761,791.023151135,27.8605,413.153896211,-28.1205,0.999339,197.394,0.473193618207,27.885,186.109,233.051960721,2761,1356.40874437,14.773631415,909.247972626,374.47324792,310.853572641,27.8612859373,27.8761896864,136.146147513
1.66843,2762,1293.37724276,27.8659,403.186665006,-28.1339,0.998727,197.437,0.466659344771,27.896,186.185,231.326690375,2762,3000.74442412,29.2443016359,785.766557902,712.088495882,281.626298151,27.8664042518,27.8863212553,537.849552571
1.96002,2763,992.913983159,27.8587,446.578856089,-28.1361,0.99885,197.441,0.486586248872,27.8899,186.174,228.630293568,2763,1737.26343229,130.522407513,789.705252943,711.058546004,201.202833619,27.8601343807,27.8786530331,282.252465723
1.78502,2764,912.250259018,27.956,288.52047866,-28.2017,0.998895,197.435,0.47226264396,27.9825,186.166,229.948198158,2764,2693.93911433,13.2206374225,717.420258455,722.489970651,271.983633791,27.9575409401,27.9717237831,355.949153844
1.91201,2765,808.269363013,27.9677,331.036204779,-28.237,0.998901,197.507,0.476983245302,27.9912,186.192,224.993786706,2765,1911.63318743,8.35288272574,796.355450993,706.477538062,258.562176875,27.9674109409,27.9805112798,209.559859143
2.23116,2766,2010.36158432,27.9071,362.418212517,-28.1827,0.998999,197.531,0.494565686353,27.9308,186.23,231.990971592,2766,3079.49190812,15.572574428,625.038697093,1142.7234135,235.786642719,27.9075720449,27.9180922558,810.012042749
2.12975,2767,2300.14334536,28.0402,274.786207271,-28.2952,0.999085,197.599,0.477140122176,28.059,186.242,237.838283667,2767,3221.11818576,12.3396562913,715.796426041,1343.97172516,244.935836439,28.0414925633,28.0513911824,723.023631687
1.86889,2768,2060.80483556,27.9242,384.168339804,-28.1745,0.999112,197.66,0.467327075778,27.945,186.303,238.936005019,2768,3459.51209344,17.85279294,648.32464122,1161.0440139,198.398908202,27.9238531474,27.9332282573,916.245104022
1.60856,2769,7.64315567627,28.0052,252.718553381,-28.243,0.999977,197.72,0.4522426559,28.0262,186.356,7.34654351595,2769,21.5688982497,6.54232127558,883.56212413,7.44717006514,255.037529189,28.0084801304,28.0178548468,0.525869784804
2.05912,2770,963.121048927,27.8954,260.82192535,-28.1513,0.999257,197.754,0.479576139245,27.9169,186.398,229.044917833,2770,2980.34173375,16.9538056773,631.204852229,545.474981975,284.161996559,27.8958307164,27.9051043783,486.117579477
2.02623,2771,539.395276372,27.9617,197.211569418,-28.2211,0.999336,197.846,0.474956191103,27.9762,186.395,170.03614097,2771,2230.5097042,17.3087705665,637.008877458,24.9215302804,215.747734352,27.9623505581,27.9700685625,418.633525381
1.70271,2772,906.376563404,28.0574,206.091523285,-28.2966,0.999197,197.888,0.452178120211,28.0724,186.419,234.179547469,2772,1387.10355277,20.8362230671,651.788775873,677.178020594,214.001249043,28.0597544233,28.0658423904,131.428133626
1.7899,2773,745.075476854,28.0654,342.384357536,-28.3105,0.999028,197.965,0.46483537321,28.0776,186.494,213.716097026,2773,1054.24970146,82.8645395555,771.215054142,313.719832188,211.193569186,28.0660900279,28.0691671792,212.704851842
1.81276,2774,306.793040264,28.0458,305.348993012,-28.2897,0.99841,198.009,0.459974720215,28.0573,186.522,141.356565203,2774,802.276580156,9.92633504567,841.888335768,111.30540575,261.782621607,28.0469480649,28.0508175283,169.401544521
1.76374,2775,305.065170229,28.0574,281.199235757,-28.3207,0.999292,198.06,0.465396147352,28.0701,186.505,139.683463393,2775,864.829723645,15.0582200897,717.541486182,114.06497228,217.292973278,28.0583933558,28.0607298631,207.457302836
2.02499,2776,100.338379669,27.9614,150.883383289,-28.2213,0.998709,198.087,0.477190587762,27.9763,186.466,75.2843071582,2776,378.595434903,26.1364318719,391.611263773,83.5639451215,117.538538899,27.9623153888,27.9684049562,33.4946135834
2.00846,2777,458.204154618,27.9756,213.881453704,-28.2188,0.999048,198.117,0.482532886041,27.9891,186.467,188.760034862,2777,776.842545791,8.73521175766,375.079170003,112.142447554,131.618829631,27.9774891517,27.9814061931,171.651888123
1.83032,2778,680.5628678,27.9742,270.372083689,-28.1935,0.999052,198.147,0.465436817595,27.9842,186.482,230.736966464,2778,1013.51369935,65.4686913079,526.301079307,383.87964335,147.5912418,27.976561184,27.9796833443,119.31097049
2.44316,2779,139.852083324,27.9736,319.86448251,-28.2288,0.999166,198.191,0.497209604909,27.9862,186.548,61.9338433951,2779,747.663927186,39.665703728,602.182455362,27.0706943826,203.882843264,27.9738571934,27.9778471367,244.485033236
2.05298,2780,1221.81851627,27.9859,206.029497691,-28.2329,0.999017,198.254,0.481618016836,27.9996,186.552,217.814984257,2780,3211.02700547,3.28205957412,772.679033021,42.8657039657,245.147368091,27.9868218746,27.9897894607,771.395720256
1.81346,2781,680.567782772,27.9511,230.080591902,-28.2183,0.999085,198.271,0.472646386219,27.9636,186.521,226.406675264,2781,847.985198921,5.46664106378,651.450316562,371.935491544,209.550146724,27.9521618082,27.9544193868,109.622825364
2.18767,2782,722.507075963,27.9317,330.069466402,-28.1874,0.998855,198.326,0.488042392212,27.9476,186.588,223.219212177,2782,1171.99399162,65.2401325658,622.550629375,401.133149457,221.288998817,27.9309840122,27.938082107,107.193988167
2.07197,2783,642.009934288,27.9845,341.305752951,-28.2573,0.999111,198.371,0.490155517043,27.9984,186.592,207.746553557,2783,1128.0534222,105.524595802,736.383127514,119.17002336,242.705945985,27.9876443049,27.9914978126,257.067888051
1.79661,2784,769.500553841,27.9635,275.463958874,-28.2055,0.998759,198.393,0.478580381712,27.9753,186.637,229.22475204,2784,1036.35089617,65.4799771779,563.443552781,330.036213208,195.565817489,27.9637428692,27.9680766932,128.698656449
2.19445,2785,701.370565175,27.9465,360.017474395,-28.1918,0.999144,198.42,0.495063230338,27.9617,186.622,232.156906663,2785,996.256616039,41.4496220095,613.163477579,472.668474246,204.323364613,27.9491282982,27.9534050417,94.4025141137
1.94486,2786,755.666573857,27.9407,326.115250567,-28.2118,0.99916,198.443,0.483661488821,27.9549,186.628,237.298359357,2786,1305.16024177,5.07680871277,578.309474523,497.928046109,159.351842546,27.942373722,27.9456754648,118.891771714
1.88362,2787,531.508925551,28.0165,205.94179781,-28.2638,0.999552,198.481,0.472820271458,28.0298,186.604,214.203125957,2787,769.313933932,4.44511053435,620.486844161,471.408746114,161.755409671,28.0175622817,28.0222044578,63.8219856482
1.91583,2788,793.782493704,27.9018,346.906075611,-28.1661,0.999135,198.504,0.494173218163,27.9182,186.643,237.612088334,2788,1108.38508886,8.61941893944,634.028267556,705.079113433,231.794999872,27.9008520847,27.9088672381,116.042843208
2.23714,2789,2017.14947951,27.9669,367.275617475,-28.232,0.998947,198.542,0.507988784311,27.9837,186.676,249.68795718,2789,3482.013864,59.3080784044,676.916341569,1021.82657835,226.789074396,27.9722731984,27.9776913882,802.531976868
1.84456,2790,785.61285398,27.9996,476.84688937,-28.2517,0.999124,198.547,0.469594837779,28.0147,186.683,234.84731072,2790,1190.69559198,166.367571236,1131.51222633,355.295623824,327.999641654,28.0015801718,28.0057159236,171.183756043
1.90689,2791,1094.72169615,28.0099,445.975993748,-28.2725,0.99915,198.625,0.48195582997,28.0292,186.737,201.53478656,2791,3394.7779275,160.893105201,697.458399799,85.6757814828,203.779361777,28.0114516742,28.0169057457,819.15819874
2.10001,2792,892.343100958,28.0372,436.316335671,-28.3007,0.999055,198.682,0.48330616613,28.052,186.729,219.631903879,2792,2326.19539976,122.397023386,928.405763263,80.956275955,262.969132217,28.0380445564,28.0436095682,502.276387053
1.93468,2793,673.108592195,27.9888,265.14956368,-28.267,0.999146,198.697,0.485212830646,28.0014,186.745,203.742562337,2793,1524.098098,60.6756432043,1035.63653109,80.7033453224,277.005549553,27.991048329,27.9948648162,314.484701083
1.66994,2794,1039.24506536,27.9747,324.582724044,-28.2265,0.999094,198.739,0.464644505692,27.9853,186.891,235.186313527,2794,1567.85151648,7.33806449489,760.981982407,714.976271139,246.562118064,27.9765437802,27.9808356008,195.345274166
1.78791,2795,769.482645528,28.067,617.393759656,-28.317,0.999211,198.772,0.471785701799,28.08,186.904,228.62528781,2795,1702.41572092,363.708608351,904.472027113,467.441508151,195.593883283,28.0686219742,28.071566172,285.580842166
2.01417,2796,1961.45940286,28.0832,403.222875924,-28.3195,0.998858,198.809,0.481505308502,28.0958,186.91,241.809407404,2796,3211.58001381,142.200637363,1242.66173412,306.423050338,364.86675007,28.0848053304,28.0884420354,787.25886604
1.97946,2797,1762.87768009,27.9382,400.433971426,-28.184,0.999172,198.808,0.486364687478,27.9517,186.881,252.921643497,2797,3451.89941034,71.7319132687,928.332007157,756.874739566,303.978486676,27.9400536333,27.9458669671,899.307093173
2.28185,2798,2147.84613727,27.9282,574.270081414,-28.1966,0.999045,198.834,0.499245823497,27.9411,186.87,245.811407632,2798,3201.22408037,95.5334869297,1154.00367476,1047.24483293,357.644638279,27.9293040882,27.9322998987,682.289484144
1.91932,2799,1298.53498849,27.9585,528.151702368,-28.1969,0.998877,198.859,0.481790389777,27.9755,186.96,229.633159339,2799,2946.73951244,98.0036945732,992.729388801,958.565248186,358.133552518,27.9588197554,27.9651483885,421.769643737
1.70243,2800,1289.56812602,27.9343,641.282837613,-28.1913,0.998874,198.9,0.46786079023,27.9518,186.973,235.064582174,2800,2378.39633278,150.786260242,1542.84629017,924.864975599,536.365821091,27.9363769296,27.9437171572,340.085851419
2.01441,2801,1282.61367847,27.9691,423.38541585,-28.2107,0.99895,198.942,0.483383885434,27.9804,186.967,227.412860591,2801,2290.54860969,9.02690833998,1120.54622325,798.001087786,394.205448253,27.9704814676,27.9743245622,455.715171405
1.73348,2802,1047.44570303,27.951,379.639612905,-28.199,0.999018,198.974,0.473235088998,27.9702,187.042,228.388852258,2802,1704.7169342,175.304085779,661.775343488,621.673708676,195.522445333,27.9526577301,27.9603358008,243.14675804
1.81509,2803,840.884727936,27.9603,469.552960241,-28.2286,0.998804,199.002,0.476551419698,27.9753,187.065,232.261584629,2803,3279.00963739,8.46039332718,1771.29341468,609.465912113,626.748691281,27.9608371312,27.9664100227,577.154589958
1.64095,2804,2076.45775448,28.0419,316.502740576,-28.2955,0.99912,198.998,0.466860697732,28.054,187.079,243.166120554,2804,3318.83192593,63.7420755018,582.179970251,601.112636614,165.390092135,28.0435892787,28.0481173205,1102.19000091
1.63561,2805,1414.74628476,27.9398,526.536180141,-28.1733,0.999093,199.061,0.4576908706,27.9547,187.145,233.026131104,2805,3158.60019535,280.114044456,690.773593385,571.145995952,153.47975571,27.9409900717,27.9445103712,958.580463788
2.09806,2806,1701.05340507,27.8905,293.93616911,-28.1201,0.998632,199.094,0.494416013251,27.9069,187.294,236.91143088,2806,2761.47944726,5.69404213035,1115.39170929,1060.14327223,434.447706491,27.8903290787,27.8993985635,529.594281606
2.14458,2807,2481.38120731,27.9296,272.741770482,-28.1728,0.998803,199.13,0.493871183202,27.9448,187.351,254.175742188,2807,3445.64883544,7.18997753438,1191.60131509,739.981924908,345.916149457,27.9314875586,27.9356182315,993.117460087
1.86518,2808,3153.48162266,27.9008,244.468351884,-28.1548,0.998941,199.169,0.460188875752,27.9173,187.399,254.012850127,2808,3343.09392475,24.8940811292,616.214395244,2531.86068263,210.588485593,27.9025785556,27.9107825212,218.698378336
1.74148,2809,2985.66134161,27.839,357.315723975,-28.0904,0.998847,199.156,0.454470167375,27.8559,187.407,244.951813462,2809,3406.95679414,7.31469646225,802.490159646,1551.65740736,265.135945344,27.8415595978,27.8467488377,467.444297938
1.98307,2810,2721.74255095,27.8816,426.549049944,-28.1443,0.998983,199.169,0.484521981661,27.8976,187.435,233.816827944,2810,2988.96085981,8.76523716003,742.193073657,1197.07118357,293.066807936,27.8812109854,27.8875603934,486.587516852
1.78833,2811,336.645055865,27.9122,482.602963081,-28.1649,0.998961,199.224,0.465832090815,27.9298,187.475,105.987168883,2811,1500.1343496,112.369496941,957.716913915,44.0418220436,323.508585796,27.9155612396,27.9223837295,440.990603537
2.10396,2812,702.4438332,27.935,136.814297152,-28.1794,0.999096,199.234,0.491313048351,27.956,187.524,147.299442295,2812,3295.65657661,5.82793684245,592.877313751,62.4959540009,188.681536645,27.9354654134,27.9443215201,813.674867678
1.76809,2813,414.993537581,27.8867,220.603677048,-28.1307,0.999308,199.266,0.476133010839,27.9038,187.574,131.842522098,2813,1520.86363797,7.20378805265,1870.73303253,61.8762289516,482.370928195,27.8867731387,27.8934260822,435.965206817
2.09793,2814,44.4890950846,27.9554,119.498258183,-28.2015,0.998625,199.278,0.494753499957,27.9729,187.582,38.6141305034,2814,95.3611601581,6.28119544374,784.255857638,35.7921909512,172.098317192,27.9567595698,27.9650032393,9.54782552303
2.21386,2815,47.3975377379,27.8061,87.0731294028,-28.052,0.999349,199.269,0.509448253107,27.825,187.61,40.970824634,2815,90.3836357504,8.51416577931,836.840678355,37.3078576598,158.420023672,27.8095058315,27.8179318533,6.11437980614
2.14686,2816,267.515109095,27.8396,281.284851136,-28.1072,0.999182,199.319,0.506846242164,27.8569,187.68,107.694582646,2816,1405.22671716,29.8212364683,1350.26869315,61.8580203329,393.500803874,27.8392639923,27.8463685776,322.338029331
1.96208,2817,387.252302392,27.832,315.668228333,-28.0882,0.999206,199.364,0.491177146064,27.8476,187.727,130.474378272,2817,1548.98853217,2.76331325572,815.413536032,103.752534023,275.867303018,27.834555805,27.8421834789,411.120837488
2.17883,2818,669.356501711,27.8903,396.336621208,-28.1498,0.999083,199.394,0.50387862582,27.9055,187.741,189.346894826,2818,1964.05184424,31.436334217,882.633588716,108.844006769,318.431028721,27.892942973,27.9008144595,474.268628473
1.9819,2819,1425.42700456,27.9598,399.454648007,-28.2198,0.999212,199.437,0.482115726781,27.9775,187.758,180.072560128,2819,3116.53552365,6.97346647156,1041.35555304,111.461867751,337.023103117,27.9609978206,27.9681033428,1256.47370107
2.03301,2820,862.88735828,27.8144,276.065318581,-28.0746,0.998996,199.5,0.490615637569,27.8309,187.791,159.841702595,2820,2670.00566414,7.96138732979,714.832055772,96.6713006683,289.012371704,27.8167644789,27.8225477819,798.863769414
1.91753,2821,16.1402832294,27.8261,349.905032526,-28.0777,0.999363,199.466,0.489450635782,27.8436,187.829,10.7756466619,2821,2772.64920718,9.10100958117,1221.67174934,8.90291133605,430.515892069,27.8270424712,27.8339467953,108.137465692
2.06907,2822,5.84233271144,27.8022,47.0201532535,-27.9843,0.999677,199.537,0.490805520153,27.8155,187.925,5.6830627701,2822,6.07918681127,5.70201540771,1000.04872188,5.69344428586,160.270068504,27.8048450791,27.8090197356,0.0714327016813
3.10453,2823,5.92026426356,27.6813,15.5255504994,-27.8027,1.0,199.557,0.57343281404,27.6964,187.979,5.75641935108,2823,6.11209336334,3.66269518476,278.535318427,5.78085889364,40.939106016,27.6788402562,27.6846202678,0.0620230712676
3.34325,2824,437.826438211,27.5449,68.810933539,-27.7226,0.998812,199.622,0.607864000009,27.5652,188.03,147.465129632,2824,1062.97404749,5.70138258558,674.569589516,87.8717559368,142.318926614,27.5410864864,27.5491948928,328.410448829
2.00581,2825,371.421704272,27.592,303.739359909,-27.8321,0.998932,199.649,0.516001213236,27.6058,188.044,111.67842183,2825,2739.25624946,53.8201878903,626.102449242,67.2670859016,201.508700392,27.5964437583,27.6029725366,552.292305505
1.56495,2826,2628.99390982,27.5044,794.820672764,-27.7883,0.999339,199.668,0.483423452554,27.5222,188.026,247.709663068,2826,3227.53111661,53.2180360652,2083.48387108,1077.90120545,771.034480707,27.505595001,27.512150633,708.13438863
1.96236,2827,61.2836528707,27.6428,84.8878142624,-27.8805,0.998807,199.699,0.50719269435,27.6598,188.133,50.9123989072,2827,75.696152031,56.2644825283,235.10153098,52.6640078067,48.9897644391,27.6472960108,27.6549156059,2.04363778602
2.21503,2828,1994.62263073,27.6176,185.608599384,-27.9145,0.999304,199.727,0.520615854944,27.635,188.121,254.38281248,2828,3594.88601903,18.7469327422,539.883565384,860.151623694,172.03639272,27.6209102245,27.6272487169,877.927289422
2.15163,2829,265.156549548,27.6111,468.564655994,-27.8934,0.999177,199.79,0.507829740538,27.6274,188.154,137.432979719,2829,880.375343152,125.722044028,1100.38300149,191.028730721,366.270344688,27.611317232,27.6161257797,156.164935076
1.89843,2830,1139.5170168,27.7391,446.047771647,-28.0199,0.999325,199.805,0.49256549228,27.7562,188.146,255.370507103,2830,2200.25296413,64.4796274443,763.789784576,442.101421883,236.175270043,27.7414746039,27.7481755153,425.372197247
1.61363,2831,2683.16254538,27.6934,349.677455144,-27.9963,0.998827,199.817,0.478857624474,27.7092,188.205,256.037941834,2831,3418.35946213,47.5330246523,783.358805762,818.877776097,254.143597724,27.6950377414,27.7027768857,960.787621748
1.94145,2832,2251.43911856,27.7067,318.150403792,-28.0082,0.998697,199.862,0.481858242164,27.723,188.238,249.610488824,2832,3312.66223874,78.8148422765,783.87484976,830.032754031,229.16336112,27.7106027913,27.7168121325,936.555120645
2.08998,2833,1355.76550154,27.7943,544.809968464,-28.0859,0.998807,199.904,0.488172626548,27.8107,188.306,236.193381346,2833,3131.54459907,188.192030377,751.695606648,465.460769253,209.845453768,27.7972841026,27.804218476,776.723079913
1.78318,2834,1368.64871655,27.8615,515.275118454,-28.1151,0.998916,199.925,0.463795784577,27.8785,188.362,228.859126816,2834,2570.86276948,69.8460492832,1573.02683934,879.181988139,544.208422796,27.8639049891,27.8698310667,536.363935731
1.59247,2835,1839.16823297,27.8666,339.049110471,-28.1389,0.999064,199.929,0.458583728197,27.8842,188.377,231.132465262,2835,3026.2943519,242.778926441,428.757836696,1161.20495917,69.4710338465,27.8652684116,27.8721913098,642.707892897
1.90078,2836,690.570053838,27.8424,991.820783698,-28.0786,0.998978,199.947,0.470096953175,27.8592,188.409,217.615169958,2836,2001.89227741,602.905213193,1380.26012759,461.514329505,281.491764028,27.8453895293,27.8533010078,346.992185216
2.067,2837,430.843260746,27.7425,400.000211797,-28.0001,0.999,200.023,0.485183055372,27.7605,188.437,168.146540811,2837,2226.54276565,139.40047218,526.214583272,188.848200675,134.106843487,27.7442518276,27.7518522696,385.28117338
1.62,2838,196.963437595,27.7523,319.813637467,-27.9852,0.998632,200.06,0.450687289358,27.7733,188.427,114.089700422,2838,1066.33338091,94.955799419,772.423852176,143.963168341,207.075542301,27.7540330034,27.7642125307,150.514239748
2.1096,2839,210.51908372,27.7894,259.524990114,-28.0142,0.998143,200.106,0.483076951652,27.8062,188.504,120.454953498,2839,2069.61044866,95.9357973174,487.88859722,166.836617208,137.119521831,27.7915612315,27.7979327246,181.84882625
1.99103,2840,657.531314648,27.6681,289.271887182,-27.9036,0.999369,200.147,0.482430823539,27.6825,188.592,203.001383401,2840,2630.03818638,61.2602717771,709.790425536,124.273411379,189.677017496,27.6703911295,27.6768547051,461.685513851
2.33771,2841,717.135556259,27.6091,304.92791659,-27.8393,0.999248,200.204,0.505884489651,27.6252,188.568,225.042621782,2841,1602.07691286,100.039741159,600.263357687,325.767690131,171.311914435,27.6097809419,27.6149982832,238.651964283
1.86589,2842,956.635708117,27.6846,268.916401118,-27.9336,0.998956,200.203,0.47353622517,27.7016,188.597,227.707875237,2842,2020.3069494,34.6840894228,624.931253742,292.168517401,196.316396187,27.6886982675,27.6936582046,362.70092079
1.94251,2843,527.423511507,27.5663,243.140270255,-27.8397,0.998786,200.237,0.475118875265,27.5821,188.597,202.246447318,2843,1323.60811657,26.5566867658,785.381854403,227.697397993,224.749376257,27.5675832107,27.5750428736,175.996350514
1.68068,2844,325.979078203,27.6169,217.963629784,-27.8704,0.997819,200.24,0.459286239627,27.632,188.681,153.248052133,2844,1188.26896497,23.8857453377,473.293452191,120.723291613,150.063582076,27.6169981158,27.6237628441,180.568250853
2.05711,2845,293.411924022,27.5639,266.754315896,-27.8357,0.998682,200.292,0.499186698913,27.5832,188.72,139.179883344,2845,709.962163038,20.3887185014,551.855942415,120.994179658,128.495189553,27.5658321285,27.5740478555,172.437096006
1.89615,2846,557.77230159,27.6044,264.334066029,-27.8494,0.998723,200.334,0.482667789824,27.6285,188.721,204.530020932,2846,768.437550726,47.46473169,493.438811728,137.723291687,123.939572497,27.6056911102,27.6173992439,172.622098998
1.89511,2847,397.592759173,27.5168,244.166677519,-27.7679,0.998704,200.374,0.482828978364,27.5382,188.725,168.956115481,2847,691.602033828,28.7870733129,383.846692849,122.704050126,123.506736981,27.5185540688,27.5292855766,209.561343669
1.70172,2848,1338.34532298,27.6452,253.973447592,-27.8777,0.998756,200.414,0.478991049079,27.6671,188.812,244.877787629,2848,3207.88001717,64.2351684603,386.293544625,597.211547867,100.763426071,27.6456529994,27.6563608836,686.007241712
2.00279,2849,465.633417169,27.5664,515.752601333,-27.8283,0.998496,200.455,0.499746706823,27.5862,188.835,185.095433851,2849,1097.76393787,138.142770754,919.251120784,218.527178602,263.83080422,27.5683080491,27.5782867619,223.942842148
1.84182,2850,2068.63777253,27.6183,302.942661335,-27.8738,0.999377,200.477,0.479249540269,27.6378,188.861,258.820954941,2850,3471.98990935,16.4227586175,625.344412055,505.684824188,202.809216109,27.6179948094,27.6295859959,1029.15552204
1.94077,2851,2216.36370862,27.5897,513.635813641,-27.8618,0.998869,200.451,0.486228410942,27.6125,188.924,253.89155336,2851,3248.6226858,206.002158447,648.826586599,930.460438275,143.434429968,27.5916348899,27.6027448809,868.618538489
1.83156,2852,1500.57875817,27.57,386.849167975,-27.8358,0.998864,200.499,0.486371373677,27.5961,188.958,253.245406246,2852,2631.45975558,13.691132418,623.829541008,855.155255052,209.767565189,27.5740282441,27.5912212518,481.750662707
2.06384,2853,2550.38126218,27.5716,456.072818546,-27.8228,0.998855,200.528,0.4963592476,27.6022,189.053,256.708488477,2853,3362.60836635,207.224454484,734.519999809,1015.10511379,174.889266391,27.5717878125,27.5911240827,855.146668823
1.99021,2854,1064.17756436,27.6018,460.125841862,-27.8491,0.998758,200.55,0.493901230093,27.6289,189.059,258.105444036,2854,1707.77106251,30.1969139092,1010.46078911,754.484338598,348.777598075,27.6019920936,27.6185769604,206.170832548
1.87028,2855,1237.03986479,27.5673,323.100056868,-27.8007,0.998821,200.552,0.479517605193,27.5966,189.113,241.219325775,2855,1910.88650068,9.84511530979,676.867429631,664.953130134,249.783990185,27.5689672946,27.5860289328,234.562734818
2.04547,2856,797.128009837,27.5315,397.500700273,-27.788,0.998587,200.58,0.48992400079,27.5606,189.167,229.617918088,2856,1061.44526549,123.170705974,727.04842459,572.462504471,252.952194348,27.5330666119,27.5509396654,130.091645388
1.95988,2857,908.827905285,27.5402,389.026277907,-27.8037,0.998784,200.619,0.474637282224,27.5657,189.201,244.638284351,2857,1052.9067232,17.2302619573,775.078241356,729.870389665,252.026819061,27.5428408363,27.5570193921,114.970218945
1.70742,2858,1351.1789781,27.599,622.306692358,-27.8598,0.998376,200.614,0.468459652657,27.6177,189.222,235.4075294,2858,2843.66550943,259.169957661,924.494900045,725.048033051,278.307512296,27.6007588321,27.6085356078,385.793908525
