AveragePolicySurr,StdReturn,AverageY,AverageAction,AverageAbsY,AverageQ,AverageReturn,MaxReturn,StdEsReturn,AverageDiscountedReturn,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,Iteration,AverageQLoss,Epoch,PolicyRegParamNorm,AverageEsReturn,MinReturn,MaxEsReturn,AverageAbsQ
-67.8915,0.15947517414,67.7087511973,0.880794,67.7087511973,67.7088,93.8766480916,94.1401018225,1.94036815378,45.9166495122,0.37084369068,261.323,88.7975125143,2956,1.63298,2956,65.2092,92.7152879743,93.4697069119,94.6725316799,67.7088
-68.1453,0.196917006676,67.9611042706,0.927138,67.9611042706,67.9592,93.7402659169,93.9872416043,1.88454778383,46.7424892143,0.359091012077,261.373,89.7739810487,2957,1.48415,2957,65.223,92.9545546374,93.4437253817,95.1093672638,67.9592
-68.1564,0.207264514135,67.9496760765,0.817944,67.9496760765,67.9512,93.9187411378,94.3269715406,2.33828295336,43.770496979,0.338255224907,261.395,90.0623595751,2958,1.10857,2958,65.2105,92.5499933624,93.5796635632,98.1454790757,67.9512
-68.0139,0.138447009165,67.8208391873,0.832188,67.8208391873,67.8212,93.9479427458,94.3006280513,3.10240401408,44.5023638839,0.378784011936,261.47,88.9169623354,2959,1.60921,2959,65.2339,92.0179041921,93.6448851343,99.1122608447,67.8212
-68.1484,0.183176271081,67.9403228364,0.810308,67.9403228364,67.9397,94.0257688613,94.4185903261,2.76856331531,44.1338995919,0.332467483593,261.51,88.2000694024,2960,1.11184,2960,65.2387,92.0679857903,93.6705699951,98.3829202965,67.9397
-68.2113,0.193154785188,68.0151166968,0.789816,68.0151166968,68.0154,94.0389682778,94.4107747193,3.47582224098,43.3797003021,0.338527535687,261.557,88.3592088734,2961,1.15708,2961,65.267,92.3781777095,93.6829481313,99.8040763542,68.0154
-68.07,0.175286253166,67.8762161342,0.807198,67.8762161342,67.8773,94.0457301382,94.354724352,1.86542860515,44.1354409869,0.334373085461,261.637,88.1051274454,2962,0.969329,2962,65.2691,91.9059720289,93.6837544159,93.9308909721,67.8773
-67.9668,0.276731474792,67.7658300525,0.857812,67.7658300525,67.7651,94.0227156751,94.3587001397,2.16589080573,45.9646886184,0.378127487038,261.671,89.4169946402,2963,1.78594,2963,65.2777,91.9400927117,93.5847411046,95.7255164271,67.7651
-68.237,0.216354107021,68.0388553941,0.826196,68.0388553941,68.0405,94.0287999442,94.3315448517,2.6974385264,44.7915082686,0.34898357058,261.713,86.9452642241,2964,1.25673,2964,65.2903,91.08701602,93.6102132495,94.2164536162,68.0405
-68.107,0.161399107262,67.9120313015,0.738693,67.9120313015,67.9129,94.0147959043,94.2932589822,3.10299057632,41.0235161358,0.369088782906,261.745,88.783296283,2965,1.55941,2965,65.2941,92.6159349402,93.6855885666,99.3861114274,67.9129
-68.0431,0.182159000504,67.858209268,0.810998,67.858209268,67.8582,94.0465668091,94.2830572485,2.92941691089,44.2891324346,0.394510397581,261.804,89.8590893633,2966,1.8706,2966,65.2972,92.9597805134,93.6173959688,99.5455141822,67.8582
-68.1183,0.184142359536,67.9085389546,0.767598,67.9085389546,67.9092,94.1351989226,94.4447254398,1.37104885482,43.0601358,0.389825206362,261.847,90.5301261375,2967,1.69588,2967,65.3445,92.5883707007,93.6986319779,95.0021613689,67.9092
-68.0612,0.200041139117,67.859853099,0.751909,67.859853099,67.8623,94.2050923967,94.442641608,2.87983307882,42.8342754269,0.348927918532,261.908,89.3011282086,2968,1.47054,2968,65.3734,93.0068342438,93.6837145868,99.6288273982,67.8623
-68.2514,0.192353257771,68.0557294065,0.770138,68.0557294065,68.0536,93.981576835,94.2356719288,2.36549928684,42.2307352471,0.364530012994,261.988,90.9734848116,2969,1.67475,2969,65.4008,93.6213378703,93.5472950784,99.8151904561,68.0536
-68.1475,0.199589649497,67.9405789358,0.779954,67.9405789358,67.9421,94.0764891094,94.3328007392,2.24438479844,43.2281488758,0.366650083809,262.065,90.4576913302,2970,1.3319,2970,65.4423,94.0942555834,93.6558329275,99.411240996,67.9421
-68.1984,0.217598680473,67.9911616149,0.759558,67.9911616149,67.9906,94.2181557892,94.5654844518,2.19810164192,43.2507217625,0.356465431037,262.104,87.4634444933,2971,1.14068,2971,65.4469,93.0484890161,93.7400235803,95.9754709289,67.9906
-68.223,0.245117533139,68.017332119,0.923011,68.017332119,68.0181,93.7590699121,94.1370504498,3.38384069671,46.7146554095,0.374380936241,262.2,88.2952262309,2972,1.85495,2972,65.4798,92.2840496846,93.3316178966,99.35431316,68.0181
-68.0556,0.253488146796,67.8576828353,0.808855,67.8576828353,67.8579,94.0233949501,94.3426088369,1.26873120619,44.1142397608,0.342165482766,262.219,89.9835421605,2973,1.05334,2973,65.4936,93.380209428,93.5527828889,94.7636141581,67.8579
-68.0161,0.276998497316,67.8191931406,0.759946,67.8191931406,67.8196,94.279834453,94.6461899368,2.97976752447,43.6930645673,0.375610615293,262.244,88.2945638046,2974,1.85079,2974,65.5075,93.3299070639,93.7011469321,99.1748353793,67.8196
-68.2694,0.12407381383,68.0751297253,0.955909,68.0751297253,68.075,93.5601220001,93.7597485699,2.19034292432,46.6721617269,0.3284091215,262.288,88.9103942311,2975,1.23774,2975,65.5414,91.3801478258,93.2828367512,94.5620126425,68.075
-67.8827,0.263600858882,67.6757152814,0.745774,67.6757152814,67.6765,94.1812294167,94.5394313816,2.06186697135,42.4431837035,0.330247827384,262.333,87.5236776596,2976,1.00024,2976,65.5933,93.062685435,93.6928535584,94.8960537199,67.6765
-68.0368,0.280764504385,67.8418464741,0.722512,67.8418464741,67.842,94.1569783999,94.6183552845,1.98401020362,41.2841002692,0.37217693529,262.376,91.3847624912,2977,1.85697,2977,65.6527,93.1652283147,93.6556149829,97.9659262388,67.842
-68.1353,0.284366580631,67.9404234758,0.74286,67.9404234758,67.9406,94.3351270742,94.6785400143,2.75203919637,43.3674462679,0.363221048233,262.426,88.5128805957,2978,1.4609,2978,65.6681,91.735517155,93.6965415571,96.6230475818,67.9406
-68.054,0.187285408113,67.8586313333,0.818083,67.8586313333,67.8587,93.9927660218,94.3361769159,1.34617903121,44.3415612034,0.329494835137,262.491,90.3329054011,2979,1.1431,2979,65.7399,93.4596442003,93.7356110451,95.2862305333,67.8587
-68.1388,0.180890826734,67.9527782969,0.849824,67.9527782969,67.9531,93.9091884893,94.2363049882,3.30437930157,45.0526999544,0.34259103131,262.54,84.9693668241,2980,1.2297,2980,65.7587,92.4381911369,93.6148360037,97.2317487662,67.9531
-68.0268,0.254256598645,67.8278100144,0.803976,67.8278100144,67.8274,94.0606307964,94.6092109591,3.158946711,44.1750614954,0.373920528776,262.567,87.2467903624,2981,1.7479,2981,65.7798,92.7966359672,93.7431099757,97.6169735461,67.8274
-68.0018,0.0939518205888,67.8023217221,0.922843,67.8023217221,67.8028,93.6813499021,93.852920168,1.67602974759,46.2733125505,0.364547818247,262.612,90.4617889295,2982,1.45842,2982,65.8234,93.6235567926,93.4905143264,95.9987681479,67.8028
-67.9431,0.332516408017,67.7506022457,0.701589,67.7506022457,67.751,94.1300397807,94.7572118621,2.78854712461,40.3682959667,0.365101162,262.645,88.3353327979,2983,1.69747,2983,65.8829,92.4342327979,93.6363767627,95.9297668315,67.751
-67.9701,0.933938684696,67.7852314713,0.623153,67.7852314713,67.7845,93.5198544341,94.4726252353,2.86026184407,37.3148013436,0.353130903287,262.7,89.4759805333,2984,1.47079,2984,65.9312,93.6659303053,91.205881111,99.8245970124,67.7845
-68.0111,0.196687636451,67.817540314,0.832355,67.817540314,67.818,93.812208858,94.2044585561,2.74134795368,43.8681303999,0.359072683895,262.723,85.5001731214,2985,1.44533,2985,65.9725,93.3920058878,93.4755489313,95.2511195821,67.818
-67.9138,0.288355734803,67.7199856618,0.752505,67.7199856618,67.719,93.6202921957,94.1580574461,1.12059351628,40.447409864,0.353189008332,262.751,91.4294464441,2986,1.22765,2986,66.0137,94.1731256034,92.6186819232,96.5046673296,67.719
-68.0023,0.13253802659,67.8089554369,0.869617,67.8089554369,67.81,93.6826761269,93.9057907438,3.71094962435,44.5083235944,0.381066039517,262.804,86.5326471086,2987,1.66228,2987,66.035,92.8868557567,93.4134019425,99.0518459277,67.81
-68.0407,0.0540421529633,67.8515768669,0.948158,67.8515768669,67.8515,93.5896840343,93.6698573711,2.46476680889,46.6033714837,0.345055154663,262.816,88.7675355683,2988,1.28343,2988,66.0523,92.3395561274,93.473267674,94.9875406284,67.8515
-67.8717,0.157770324304,67.6797689407,0.853458,67.6797689407,67.6799,93.7579172951,94.1074834376,2.13594313511,44.3601978422,0.340656399294,262.863,89.4204687497,2989,1.31542,2989,66.0952,93.5079343097,93.4867190004,97.8,67.6799
-67.9912,0.136876009964,67.7860619134,0.844219,67.7860619134,67.7859,93.6828496359,93.9403967504,1.9772113089,43.6562651419,0.379053639884,262.895,91.6546593748,2990,1.91485,2990,66.1424,94.2414185127,93.4457198861,99.9053470794,67.7859
-68.1648,0.247458116811,67.9612689789,0.782014,67.9612752289,67.9624,93.5733846019,93.9971410555,2.26466550614,41.0915340168,0.351904156614,262.924,88.5676910073,2991,1.27704,2991,66.1648,93.1998744974,93.0619998437,97.0341754475,67.9624
-68.0314,0.13370050181,67.8285590495,0.838824,67.8285590495,67.8282,93.821076404,94.1144218882,2.0380247922,44.1116314337,0.363372099619,262.951,89.1431330715,2992,1.74571,2992,66.2066,94.2246132548,93.5478930382,98.8485948763,67.8282
-68.0891,0.0799068079089,67.8881182696,0.926063,67.8881182696,67.8883,93.6693795028,93.7983466722,2.80025137564,46.3126616162,0.335436719219,262.958,88.5390491318,2993,1.09987,2993,66.244,92.0583258355,93.4724167834,97.4482268242,67.8883
-67.8548,0.140452999381,67.6602060611,0.854711,67.6602060611,67.6603,93.7400233356,94.0185717275,1.94052212329,44.3141055249,0.332774108747,263.006,89.5810025785,2994,1.29772,2994,66.266,92.9687706784,93.4831425393,95.1760936973,67.6603
-67.9313,0.327733464385,67.7310433957,0.760499,67.7310433957,67.7309,93.5849659216,94.0739276683,2.27771854842,40.0339327654,0.374848720158,262.988,89.8139548458,2995,1.63108,2995,66.3315,93.5175939061,92.9673148011,97.526648199,67.7309
-68.0442,0.0979327775741,67.8490411051,0.878948,67.8490411051,67.8495,93.7307966391,93.9357173524,2.40625592897,45.0650717141,0.357949892826,263.02,90.3430892756,2996,1.77369,2996,66.375,94.0506864743,93.5041573905,99.9295804365,67.8495
-68.0426,0.123669836201,67.8385866462,0.842684,67.8385866462,67.8378,93.6779826708,93.9123782589,1.96971562551,43.4989753962,0.313536882263,263.055,89.456253815,2997,1.14174,2997,66.4014,93.2697127049,93.4619540735,95.2122748446,67.8378
-68.125,0.146522411086,67.9247667244,0.849917,67.9247729744,67.9244,93.6715812821,93.9538699269,1.60059049406,43.7069359549,0.342200435386,263.082,89.9207846232,2998,1.45259,2998,66.4203,93.1732717581,93.360000317,94.8034640347,67.9244
-67.8861,0.101674632169,67.6899777872,0.875187,67.6899777872,67.6906,93.6536237918,93.8604069943,1.15308558586,44.5047850265,0.330261745026,263.076,92.387653125,2999,1.27988,2999,66.4759,93.9892900014,93.412842776,96.9214936506,67.6906
-68.0338,0.497699166184,67.824336127,0.76249,67.824336127,67.8247,93.2165389477,93.9156253088,1.29385186055,38.1417722716,0.35581383867,263.115,90.4237207297,3000,1.37299,3000,66.5073,93.4252764913,92.5122302205,94.7072333349,67.8247
-68.0692,0.117322404098,67.8646414598,0.862454,67.8646414598,67.8638,93.66190702,93.9958989819,1.8479292208,44.1059930261,0.35821131635,263.123,89.956434058,3001,1.55138,3001,66.5727,94.2332101363,93.3963501381,98.6926624367,67.8638
-68.1598,0.0998554711228,67.9539033549,0.969292,67.9539033549,67.9536,93.4641075262,93.6349386562,2.78824193379,46.569179444,0.342577200379,263.161,88.813833972,3002,1.29762,3002,66.6318,93.1937449717,93.2141331514,99.7984934486,67.9536
-68.1311,0.104307933793,67.9291614168,0.923347,67.9291614168,67.9295,93.59706704,93.8424279601,2.42995736597,45.8236584461,0.339816271299,263.187,90.0117408039,3003,1.49564,3003,66.6905,93.3736482792,93.3426123618,99.4661782834,67.9295
-68.1527,0.0590222673436,67.9524737168,0.959813,67.9524737168,67.952,93.5202979832,93.6353992182,1.76517162244,46.579147899,0.306256782783,263.234,89.9842249443,3004,1.11073,3004,66.7645,93.7910829933,93.3592934665,97.1650350161,67.952
-68.0294,0.132427308598,67.8252769669,0.924635,67.8252769669,67.8243,93.6936136108,94.0082609108,1.57315736136,46.4196483888,0.353816714926,263.261,91.4232563588,3005,1.62002,3005,66.807,93.9298418685,93.4901039925,97.9957837732,67.8243
-68.2123,0.124287270474,68.0137595272,0.944449,68.0137595272,68.0141,93.5027106232,93.7136319069,2.21997374336,45.9825635042,0.323867200446,263.36,89.8135463416,3006,1.18069,3006,66.8663,93.4932960233,93.2253121178,98.0469560573,68.0141
-68.0729,0.106174760394,67.8785303079,0.884304,67.8785303079,67.8772,93.5817455279,93.7860062446,1.11872662481,44.5739119868,0.326503003058,263.397,91.0509522771,3007,1.43161,3007,66.9046,93.9431133333,93.3518526176,96.0035908014,67.8772
-68.1055,0.550475713845,67.9056126272,0.805461,67.9056126272,67.9064,93.2023116518,93.8943607634,2.13981752825,39.8751263112,0.34733702319,263.419,88.5858048367,3008,1.46517,3008,66.9258,92.0301802215,92.3614186488,94.7854193577,67.9064
-68.0097,0.13913646682,67.8157041584,0.942306,67.8157041584,67.8158,93.5368168778,93.8711499638,2.20266527532,46.1140745593,0.313753219006,263.457,89.1340173501,3009,1.05632,3009,66.9929,93.3696109448,93.3005158584,97.3099845521,67.8158
-68.144,0.100546574017,67.9511120834,0.844159,67.9511120834,67.9507,93.5412129011,93.8012330488,1.18816805203,43.1768028945,0.348059941527,263.476,90.0494166041,3010,1.5821,3010,67.0606,93.8067828696,93.2989733076,94.609379982,67.9507
-68.1238,0.131830655098,67.9316612806,0.925139,67.9316612806,67.9305,93.5587202209,93.892845397,2.81480990454,45.674572766,0.34414696459,263.522,88.6760009797,3011,1.5885,3011,67.1129,92.6975422943,93.3136042839,97.751237018,67.9305
-68.1372,0.116412489375,67.9341157363,0.951007,67.9341157363,67.9324,93.5040376127,93.7773414447,2.80866612979,46.2098910089,0.358181763449,263.549,86.5893483776,3012,1.54595,3012,67.1939,92.6709133299,93.2974909887,97.138294041,67.9324
-68.108,0.169422597976,67.9048083631,0.859392,67.9048083631,67.9066,93.4861969612,93.7509551737,2.69437549356,43.3030844255,0.32694501246,263.588,88.8145332849,3013,1.39335,3013,67.2423,93.4067419118,93.1096345144,98.4471436405,67.9066
-68.0623,0.138429768203,67.8637313971,0.944815,67.8637313971,67.8636,93.5861087412,93.9183146832,2.8226662,46.4686434016,0.340637775485,263.619,89.7494975275,3014,1.39027,3014,67.2983,93.6907053639,93.3131109005,99.6536948421,67.8636
-68.1428,0.125161588338,67.9496758967,0.924713,67.9496758967,67.9493,93.6226674316,93.931267308,2.06861157381,46.0293219408,0.378163171483,263.633,89.3029219297,3015,2.15475,3015,67.3531,91.9163378062,93.4509186479,94.5308712602,67.9493
-68.11,0.188307885152,67.9126240825,0.817987,67.9126240825,67.9125,93.5417706533,94.0371685239,1.60274330485,42.1400444761,0.320319937175,263.652,88.8500410363,3016,1.28777,3016,67.4044,93.8052103199,93.2034863699,95.5817182239,67.9125
-68.1497,0.110706994995,67.9527025738,0.954767,67.9527025738,67.9534,93.5088732357,93.6969157905,2.32487872062,46.3532251519,0.340543559211,263.712,89.0543298803,3017,1.54642,3017,67.4503,93.085315034,93.2415836153,97.2973230073,67.9534
-68.2538,0.162566576716,68.0531104085,0.832914,68.0531104085,68.0531,93.5000415987,93.8746046228,1.820379894,42.5054020911,0.36263582217,263.733,89.5566884684,3018,1.88692,3018,67.4913,93.6584874739,93.1603299222,95.1789499607,68.0531
-68.0353,0.143087695194,67.830321002,0.877857,67.830321002,67.8304,93.6699589573,93.9672130911,1.7739946208,44.7523947094,0.349696555491,263.74,91.1752581113,3019,1.69311,3019,67.5401,94.0097402996,93.4520125743,97.9416721415,67.8304
-68.1917,0.12042120637,67.9959500319,0.863222,67.9959500319,67.9948,93.6318336577,93.9169808219,2.30042009076,44.2306955139,0.317886370494,263.799,87.9945549635,3020,1.18216,3020,67.5882,93.7609040874,93.4713129766,97.259463239,67.9948
-68.1318,0.129851045365,67.9242828137,0.843578,67.9242828137,67.9241,93.5463064151,93.9364932337,2.09743130413,43.0975423699,0.35570787124,263.829,88.4767470134,3021,1.62314,3021,67.6234,93.8278423569,93.2960515485,97.4252792066,67.9241
-68.1387,0.141943168828,67.946536365,0.83943,67.946536365,67.9463,93.4862842587,93.9306222039,2.54183463665,42.5619507005,0.325542151376,263.861,90.5261123068,3022,1.49743,3022,67.6362,93.5649898045,93.2642770993,99.5926653545,67.9463
-68.0722,0.110407364059,67.8703220039,0.860487,67.8703220039,67.871,93.5534116467,93.8458281613,1.59373899964,43.6570271447,0.338502364548,263.913,90.5201140837,3023,1.36816,3023,67.7165,92.7280846001,93.3246363581,95.0099685539,67.871
-68.037,0.113630372984,67.8418592758,0.870436,67.8418592758,67.8412,93.5984530305,93.8534975707,2.05677838059,44.1850015079,0.334486771935,263.954,89.1061943469,3024,1.50798,3024,67.7209,93.7426205363,93.4159853721,97.4674365135,67.8412
-68.1315,0.114744671663,67.9324657636,0.936147,67.9324657636,67.9331,93.6436887125,94.0379567673,1.68215571879,46.5335076468,0.302449831876,263.988,90.2648031687,3025,0.974014,3025,67.7557,93.8397979545,93.4867774053,95.4667603467,67.9331
-68.111,0.095171481691,67.9154290985,0.935465,67.9154290985,67.9145,93.6127456823,93.8896184584,1.60414629606,46.3344374173,0.307424189484,264.021,88.6560905845,3026,0.979739,3026,67.775,93.5715788518,93.4417236046,95.2723654661,67.9145
-68.1595,0.0971564565741,67.9645791439,0.869543,67.9645791439,67.9635,93.6212356201,93.886861069,1.55942277764,44.3186251743,0.356526941039,264.067,90.096080917,3027,1.80317,3027,67.7933,93.6910294468,93.4553168054,95.068802749,67.9635
-68.1204,0.118336318579,67.9192822989,0.92681,67.9192822989,67.9197,93.5743328982,93.8982298039,1.60217264142,45.8279215942,0.354250322939,264.089,92.3368366002,3028,1.90611,3028,67.8604,94.4128821559,93.3238311118,99.6358215965,67.9197
-68.0251,0.208575974744,67.8249618581,0.849132,67.8249618581,67.8247,93.490851258,93.9365808909,2.29308893132,42.877138173,0.334287171518,264.141,88.8002865611,3029,1.50836,3029,67.8819,93.2863091273,93.0258600445,97.2101992899,67.8247
-68.0803,0.161754993237,67.8799043267,0.850051,67.8799043267,67.88,93.5505588441,94.0830228631,2.42630979934,43.3160045304,0.32468230856,264.196,88.4367814273,3030,1.24898,3030,67.9505,91.6636084464,93.2334755408,95.1990537,67.88
-68.0,0.101977740527,67.7939052493,0.886486,67.7939052493,67.7932,93.5060036114,93.8964932417,2.16164609816,44.2256129263,0.347183330481,264.247,89.0084234669,3031,1.44848,3031,67.9742,93.1630988608,93.305280037,96.424231288,67.7932
-67.8758,0.258241058822,67.6836382017,0.856994,67.6836382017,67.684,93.470613084,94.0158485861,1.93069593723,43.0460019983,0.342310911053,264.269,90.8019978413,3032,1.69224,3032,68.0069,93.7352725985,92.936367101,98.438114655,67.684
-68.0235,0.169920607783,67.8297827537,0.865067,67.8297827537,67.8294,93.6534360794,94.2344808138,2.19113081995,44.2709874476,0.316770281551,264.318,91.1518649065,3033,1.20997,3033,68.0612,94.2685411632,93.2623050176,99.9963963187,67.8294
-67.9068,0.352422096493,67.7126055658,0.831052,67.7126055658,67.7126,93.5313258434,94.3298027079,2.5368497483,42.4206489216,0.342341332847,264.354,88.7440899609,3034,1.3962,3034,68.1419,93.4633615736,92.7776624324,98.2109229361,67.7126
-68.0044,0.409811392743,67.8102225209,0.807118,67.8102225209,67.8109,93.4239400788,93.9138965519,2.42649891791,40.8712515373,0.35564094436,264.406,90.1452020568,3035,1.54697,3035,68.1806,93.7295461274,92.714281085,99.8708398007,67.8109
-68.0219,0.167189487903,67.8338378527,0.859374,67.8338378527,67.8337,93.6075284385,94.2436222044,1.71938149566,44.0129489318,0.326226078792,264.434,90.05583388,3036,1.27658,3036,68.2277,93.5668917055,93.169697538,96.4711470503,67.8337
-68.018,0.147434506097,67.8284487265,0.918432,67.8284487265,67.8273,93.6564861232,94.0533729029,2.21017314638,46.0058609524,0.364225331447,264.473,88.7334892893,3037,1.65039,3037,68.3149,92.8289376396,93.4767573482,95.4842072713,67.8273
-68.0506,0.151038456291,67.8588307435,0.904785,67.8588307435,67.8587,93.6576488775,94.1317673104,1.6353284716,45.5896352647,0.336878956182,264.537,89.7329230874,3038,1.50156,3038,68.3503,93.0769724029,93.4611524707,94.6764776532,67.8587
-68.0394,0.102321225017,67.8493290119,0.946422,67.8493290119,67.8477,93.5918253058,93.8126829241,2.149278738,46.5577452522,0.347495885395,264.622,88.3612400958,3039,1.51655,3039,68.3759,93.2590159438,93.4520406698,96.1539537701,67.8477
-67.9958,0.113025931729,67.8087319585,0.965725,67.8087319585,67.8102,93.5405901733,93.7315411217,2.13975121082,46.8971053741,0.34851416605,264.669,90.232906992,3040,1.54481,3040,68.3262,93.5950303086,93.3281739884,98.6591515713,67.8102
-68.0981,0.614229943836,67.9137633048,0.871042,67.9137633048,67.9118,93.243685944,93.902011383,2.59995769775,42.3455381736,0.331538168209,264.743,89.499168118,3041,1.29622,3041,68.3312,93.2588998777,91.9417495609,99.6582977772,67.9118
-67.7517,0.153206302443,67.5553563023,0.938337,67.5553563023,67.5554,93.5447534539,93.8082091429,1.4877983943,46.0361044242,0.325833678838,264.832,90.9332000527,3042,1.03971,3042,68.3205,93.6715571454,93.3197963448,95.7373557002,67.5554
-67.9401,0.0954014665387,67.7523598029,0.97385,67.7523598029,67.7524,93.4920871005,93.6460300573,1.55817648093,46.8796792524,0.344819505604,264.869,90.3763232529,3043,1.40115,3043,68.333,93.7528547942,93.3052151724,95.4769085917,67.7524
-67.8565,0.735329663651,67.6708278728,0.890348,67.6708278728,67.6713,93.1996328699,93.8515334337,2.57164026014,42.8388726613,0.376667332511,264.946,89.5199615328,3044,1.80336,3044,68.2782,92.7644245701,91.4864579247,98.3201239827,67.6713
-67.8175,0.337999193131,67.6320621704,0.910378,67.6320621704,67.6316,93.443967868,93.8047675778,2.23909234869,44.7370416711,0.339652305654,264.981,89.4697118049,3045,1.41477,3045,68.2908,91.5022672581,92.3578972199,95.2579924266,67.6316
-67.796,0.556075500171,67.6136381619,0.882209,67.6136381619,67.6138,93.3403143475,93.9511416375,1.85725989501,43.2058963531,0.318999851356,265.045,90.0838934966,3046,1.10774,3046,68.2901,92.8851821853,92.044333324,94.840923034,67.6138
-67.8189,0.250394295747,67.6316425516,0.894056,67.6316425516,67.6314,93.5396406446,93.9502887273,2.79254657145,44.6580341805,0.315643287015,265.097,88.6115712158,3047,1.06075,3047,68.3412,92.5966973021,92.6989359155,97.7783689602,67.6314
-67.7103,0.0970005820135,67.5167572922,0.97799,67.5167572922,67.516,93.5005786643,93.6658464679,2.47671131429,47.0647878971,0.356773201912,265.18,90.5086379501,3048,1.32949,3048,68.3489,93.4019516656,93.3220743892,99.3279108618,67.516
-67.9014,0.286405959284,67.7059705459,0.895404,67.7059705459,67.7066,93.5305464669,93.9366599592,1.17404347506,44.6266128122,0.319306052745,265.225,90.5170118927,3049,0.91253,3049,68.333,93.4571663164,92.564118719,94.8812685708,67.7066
-67.9673,0.86731097366,67.7557046921,0.869576,67.7557046921,67.7557,93.0537451206,94.0648678667,2.46976306466,41.0854776681,0.359475126653,265.267,89.3690321173,3050,1.47015,3050,68.3442,93.2052653949,91.7380887235,97.3531305087,67.7557
-67.8805,0.0721437451141,67.6768581362,0.962618,67.6768581362,67.677,93.5842447694,93.7697621918,2.41490572407,47.0389043384,0.352381624227,265.295,88.4752460226,3051,1.37874,3051,68.3514,92.6423619163,93.5005318532,96.0592281813,67.677
-68.0312,0.637259781002,67.838144554,0.864781,67.838144554,67.8383,93.3708896736,94.0440438566,2.4950907312,42.8250046381,0.379561045625,265.361,90.6381087358,3052,1.75316,3052,68.3374,93.6995137693,92.0339071586,99.7188797888,67.8383
-67.799,0.423480958214,67.597270895,0.870377,67.597270895,67.5966,93.633545705,94.1151967281,1.35594559779,44.3527249819,0.331064484395,265.392,90.4064333936,3053,1.23145,3053,68.3408,93.4956668188,92.2325786868,95.0820445082,67.5966
-67.8756,0.316981034727,67.6874017924,0.861953,67.6874017924,67.6866,93.7033400871,94.1257265317,2.46788737777,44.4749104423,0.350056899905,265.43,87.7204534667,3054,1.55037,3054,68.3609,92.6807669369,92.5219973524,94.9939353517,67.6866
-67.7886,0.15680411128,67.5998366998,0.895932,67.5998366998,67.6007,93.6420595786,93.9992207159,1.93838274419,45.3487613706,0.325835402628,265.497,89.7717629953,3055,1.19224,3055,68.3877,92.8194411451,93.3546021781,96.3602938301,67.6007
-67.8153,0.647196135679,67.6221540612,0.841296,67.6221540612,67.622,93.3899080654,94.02198145,1.21243402521,41.9852527046,0.342825235878,265.556,91.1563844742,3056,1.16219,3056,68.3431,93.9507210626,92.2161349248,96.2572949006,67.622
-67.7734,0.137311554218,67.5870910934,0.930601,67.5870910934,67.5866,93.7008404876,93.9934442799,1.59305847257,46.6535842044,0.335296383506,265.598,90.3307190067,3057,1.27646,3057,68.343,92.9161122902,93.4888203489,95.2289369153,67.5866
-67.7601,0.199903301604,67.5527621019,0.87362,67.5527621019,67.5525,93.7149611223,94.0800127989,1.48478998224,44.902504583,0.354882048531,265.66,91.1166408867,3058,1.54139,3058,68.3523,93.402952187,93.2793037773,96.1775240624,67.5525
-67.7952,0.121638603648,67.6046539227,0.933987,67.6046539227,67.6047,93.7165845822,94.0462755038,1.67045604283,46.8582096351,0.350389064433,265.729,89.7502881758,3059,1.3777,3059,68.383,93.6402107308,93.5199896224,96.0788409977,67.6047
-67.6895,0.226645848982,67.4855189532,0.875888,67.4855189532,67.4856,93.7569704328,94.1842078087,2.1972298199,45.1896923914,0.340863870407,265.77,89.5442049415,3060,1.45214,3060,68.4374,93.5121613871,92.8515061989,97.7973534087,67.4856
-67.9633,0.690381956772,67.7659257011,0.862951,67.7659257011,67.7659,93.3406744509,94.0411653075,1.55589213411,42.5095107212,0.369718114657,265.817,91.8396320164,3061,1.87156,3061,68.414,93.7546486156,92.0666362006,97.2772404718,67.7659
-67.9055,0.21863378662,67.7016502911,0.867517,67.7016502911,67.7012,93.7426441753,94.1525632886,2.42882046738,44.8771810494,0.338303824563,265.848,86.3660622303,3062,1.33021,3062,68.3954,92.3053372082,92.9773949645,94.6479198549,67.7012
-67.7369,0.301933069718,67.541983341,0.877325,67.541983341,67.5414,93.6687447265,94.1200277821,1.88699836062,44.8071054216,0.342954764802,265.906,90.3172583094,3063,1.46928,3063,68.4158,93.7841579564,92.6576605446,98.1407315199,67.5414
-67.8867,0.795258369659,67.6930568124,0.874856,67.6930568124,67.694,93.3150291875,94.0820472064,2.25228761548,42.7236521502,0.353898999178,265.972,89.8288074094,3064,1.66612,3064,68.4091,92.846466399,91.8508996279,95.6616287938,67.694
-67.9297,0.487404673186,67.7421985488,0.87431,67.7421985488,67.7415,93.5583899144,94.0509859241,1.98357253492,44.0350355708,0.328566824709,266.044,90.7509458988,3065,1.26535,3065,68.4339,93.965570879,92.3348574873,98.9254433389,67.7415
-67.892,0.0547265357579,67.7029877786,0.959236,67.7029877786,67.7036,93.6482181344,93.7341417476,2.7492209763,47.2923638719,0.345631272887,266.105,87.0502888087,3066,1.49028,3066,68.4272,93.9930432358,93.5532541531,99.0369497959,67.7036
