MinReturn,AverageQ,AverageAbsQ,Epoch,MaxEsReturn,MinEsReturn,AverageY,AverageAction,AverageReturn,StdEsReturn,AveragePolicySurr,Iteration,PolicyRegParamNorm,AverageAbsY,AverageDiscountedReturn,StdReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss,MaxReturn,AverageEsReturn
228.113591573,550.867,551.264,2232,3383.65404464,3383.65404464,550.865052236,0.982025,4816.54160047,0.0,-553.328,2232,190.897,551.26467137,465.904714484,2274.51470596,323.391,3.96439053662,309.259,6573.5661746,3383.65404464
-61.6992684383,550.822,551.221,2233,3885.98843085,3885.98843085,550.826201334,0.980968,4983.71288452,0.0,-553.29,2233,190.895,551.224260655,443.425674764,1738.37853311,323.486,4.22497445937,398.345,5943.92700519,3885.98843085
3658.87359808,550.505,550.923,2234,3920.67307982,3920.67307982,550.516493676,0.976329,5657.14641032,0.0,-552.978,2234,190.95,550.93456523,458.114016386,675.098008581,323.654,4.07584704471,355.367,6033.57669377,3920.67307982
668.265278184,551.358,551.762,2235,3666.39409912,3666.39409912,551.375082717,0.975712,5114.78008092,0.0,-553.836,2235,190.933,551.781136078,435.654293908,1546.02561196,323.702,3.76830521455,259.536,5900.08712674,3666.39409912
5665.27507041,551.354,551.769,2236,4281.44296081,4281.44296081,551.35198279,0.978361,5942.454248,0.0,-553.892,2236,191.006,551.766368948,464.686113862,157.712652327,323.82,4.16444623693,364.884,6141.45442666,4281.44296081
895.356589757,551.188,551.636,2237,3653.19765476,3653.19765476,551.204575925,0.981034,5000.27863803,0.0,-553.714,2237,191.075,551.650390396,429.376227635,1373.19488732,323.936,4.15096186924,376.878,5615.83338663,3653.19765476
-128.759520688,550.685,551.194,2238,2460.32260418,2460.32260418,550.696224981,0.979163,4703.45149461,0.0,-553.183,2238,191.092,551.206827773,434.951772216,2176.67557453,324.009,3.84144994832,273.782,6324.52214572,2460.32260418
5353.09183872,551.111,551.609,2239,4039.1376883,4039.1376883,551.115918703,0.981071,5555.38878213,0.0,-553.539,2239,191.127,551.610809579,435.465718978,154.412228812,324.131,3.8641529465,274.799,5814.80453241,4039.1376883
5839.35667689,551.445,551.923,2240,3869.0275649,3869.0275649,551.455453045,0.976526,6078.33172569,0.0,-553.868,2240,191.185,551.935917996,466.832806993,180.074047537,324.201,4.23826670399,373.819,6363.02531171,3869.0275649
3581.82559126,551.694,552.184,2241,3932.69024863,3932.69024863,551.689445575,0.97754,5168.486036,0.0,-554.189,2241,191.156,552.178281851,399.628490219,542.171824149,324.327,4.04423099749,343.665,5564.41203772,3932.69024863
961.582344179,551.953,552.421,2242,3402.73753185,3402.73753185,551.972793135,0.976653,4955.86667239,0.0,-554.427,2242,191.207,552.438889265,441.122094993,1558.86170825,324.408,4.06640035622,342.927,5868.17392454,3402.73753185
5747.31816205,551.569,552.067,2243,3439.97841097,3439.97841097,551.580489967,0.972661,5977.20641349,0.0,-553.971,2243,191.183,552.078693433,468.595786803,192.422945426,324.519,3.9184887382,302.235,6438.90925354,3439.97841097
671.026933333,552.07,552.573,2244,4118.5735053,4118.5735053,552.064079223,0.974174,5542.86537457,0.0,-554.402,2244,191.246,552.566686153,453.897175193,1629.67200774,324.653,3.91732715252,306.152,6286.93337069,4118.5735053
5786.58744067,552.652,553.126,2245,4010.74922014,4010.74922014,552.668444478,0.974014,6078.58114161,0.0,-555.006,2245,191.289,553.139063536,462.996415167,132.957962935,324.711,4.00905753372,324.555,6260.55056922,4010.74922014
5488.8805692,552.066,552.558,2246,3762.99535593,3762.99535593,552.071558262,0.976445,5782.39423161,0.0,-554.398,2246,191.434,552.564401474,427.919027288,175.187858893,324.786,3.91588991585,312.396,6072.03711068,3762.99535593
4490.53739681,551.877,552.396,2247,3808.07807184,3808.07807184,551.881833448,0.976636,5802.29967048,0.0,-554.264,2247,191.427,552.402429908,465.956476301,464.276233175,324.966,3.87121890352,308.776,6276.01824845,3808.07807184
5444.64083354,552.075,552.586,2248,3888.64659047,3888.64659047,552.077755414,0.973042,5685.57134573,0.0,-554.547,2248,191.449,552.587932788,433.687343917,133.142017013,325.098,4.04630024169,340.737,5854.76462021,3888.64659047
5615.61517689,551.995,552.523,2249,3744.37465366,3744.37465366,552.010002777,0.971714,5853.33676715,0.0,-554.551,2249,191.51,552.537233568,473.137148916,142.03089099,325.307,4.10322975806,363.164,6046.11415985,3744.37465366
5529.44249094,551.895,552.431,2250,4138.38572764,4138.38572764,551.907394821,0.972478,5906.57642841,0.0,-554.34,2250,191.563,552.442672802,465.366625533,203.26189993,325.405,3.91967323085,297.325,6266.79704084,4138.38572764
585.710804632,552.466,552.983,2251,3505.42054656,3505.42054656,552.465176309,0.976311,5413.3725934,0.0,-554.923,2251,191.608,552.982757619,458.678402608,1625.72130984,325.532,4.10528686386,358.261,6386.60046006,3505.42054656
5420.42512803,552.032,552.564,2252,3895.13222073,3895.13222073,552.04153153,0.978074,5681.8216274,0.0,-554.548,2252,191.65,552.571454132,425.807752747,160.241557061,325.631,4.24113120609,396.162,5968.09172835,3895.13222073
5478.04028601,552.47,552.982,2253,3743.71149415,3743.71149415,552.478079646,0.975078,5782.64026215,0.0,-554.929,2253,191.731,552.991418756,446.00097414,134.646519397,325.759,4.21055966887,406.648,5970.19742811,3743.71149415
404.000915969,552.136,552.67,2254,3937.18579107,3937.18579107,552.145077716,0.976569,4811.79258566,0.0,-554.568,2254,191.794,552.677662545,414.501701835,1475.4688228,325.879,4.12721073144,388.882,5530.3678111,3937.18579107
4872.47823141,552.722,553.229,2255,3640.72501971,3640.72501971,552.73021226,0.979587,5044.46061343,0.0,-555.166,2255,191.806,553.240811421,403.813394571,169.27595203,325.988,4.06278296027,362.552,5417.06551301,3640.72501971
5140.686623,552.277,552.801,2256,3654.92473257,3654.92473257,552.282500696,0.978119,5246.44061929,0.0,-554.685,2256,191.824,552.8058261,403.688452895,70.8725893094,326.12,4.21745126606,402.173,5377.93144277,3654.92473257
5335.47010113,552.841,553.358,2257,4133.78703884,4133.78703884,552.844590535,0.981232,5552.31917044,0.0,-555.252,2257,191.958,553.361298643,434.448030167,130.287271804,326.197,3.82499908203,282.099,5793.3808301,4133.78703884
1294.6187527,552.68,553.217,2258,3907.53208636,3907.53208636,552.69101846,0.976646,5102.31620147,0.0,-555.063,2258,191.972,553.225628093,453.481129257,1786.08786134,326.271,3.86254538944,304.575,6472.93428376,3907.53208636
5487.99672673,552.829,553.332,2259,4179.72179674,4179.72179674,552.840060344,0.97927,5662.26417501,0.0,-555.121,2259,191.984,553.343689152,437.724847784,89.2881576198,326.347,4.08793212459,382.219,5764.42570984,4179.72179674
5511.63953767,552.663,553.193,2260,3342.65633082,3342.65633082,552.664809197,0.969755,5743.26399295,0.0,-555.078,2260,192.007,553.193134492,443.74932149,132.671611854,326.451,3.93528317892,323.104,5947.75167109,3342.65633082
5383.69356537,552.553,553.108,2261,3490.41214464,3490.41214464,552.561713274,0.972893,5708.45076274,0.0,-555.045,2261,192.05,553.118921877,440.561664554,151.051971195,326.545,3.86859723123,312.329,5974.39565453,3490.41214464
5708.41984119,552.757,553.315,2262,3804.24941743,3804.24941743,552.763506148,0.974158,6050.95578017,0.0,-555.154,2262,192.107,553.320166161,449.83802344,164.84515849,326.716,3.96730733969,324.983,6275.20869259,3804.24941743
5903.42608163,553.357,553.897,2263,3711.52285767,3711.52285767,553.370808117,0.976728,6120.43841174,0.0,-555.768,2263,192.143,553.906217839,466.832427292,97.540465423,326.819,3.89388814139,277.63,6288.21829848,3711.52285767
5220.19366062,552.668,553.258,2264,3641.65198147,3641.65198147,552.672544536,0.975161,5517.54487625,0.0,-554.997,2264,192.213,553.263351167,436.009191454,190.793390388,326.92,3.9346658107,308.635,5823.85017482,3641.65198147
5387.69881135,553.675,554.195,2265,3517.65778348,3517.65778348,553.676961472,0.971858,5741.18309037,0.0,-556.144,2265,192.268,554.197801509,461.922253123,160.501409754,327.047,3.98136657114,311.386,5957.96582321,3517.65778348
5500.99706897,552.837,553.416,2266,3886.44527878,3886.44527878,552.850144896,0.973428,5693.49100998,0.0,-555.263,2266,192.343,553.43178514,430.227867362,130.266622474,327.147,4.0376316557,350.309,5931.18141492,3886.44527878
158.309193226,553.648,554.202,2267,3567.37328899,3567.37328899,553.658458501,0.977915,4765.1800611,0.0,-556.054,2267,192.382,554.217108528,396.95118187,1538.00775961,327.243,4.0486822867,328.876,5402.08402802,3567.37328899
4072.93873133,553.292,553.845,2268,3546.89163459,3546.89163459,553.289868607,0.97634,5524.00828255,0.0,-555.699,2268,192.422,553.841138758,449.631035963,486.112891023,327.337,3.97792044996,326.357,5787.28634216,3546.89163459
5666.90883362,553.614,554.162,2269,3759.08525238,3759.08525238,553.619739698,0.973141,5839.40280048,0.0,-556.066,2269,192.428,554.169039122,461.387487163,127.68363645,327.413,3.92058581824,309.171,6043.10915169,3759.08525238
5711.61581263,552.86,553.434,2270,4031.78377051,4031.78377051,552.866378367,0.973429,5893.57593055,0.0,-555.272,2270,192.481,553.437498258,462.815242065,99.5675230392,327.604,4.49522617782,480.905,6060.27905232,4031.78377051
6111.92679801,552.822,553.401,2271,3432.05232393,3432.05232393,552.834209088,0.968109,6317.72438833,0.0,-555.222,2271,192.538,553.414832043,483.640113956,114.291068574,327.703,4.04844129512,329.568,6486.54985356,3432.05232393
-51.6164060512,553.392,553.975,2272,4229.04238104,4229.04238104,553.39926943,0.980996,3929.80641904,0.0,-555.83,2272,192.589,553.978384061,397.246697085,2082.11502626,327.809,3.81075972407,267.914,5671.12149785,4229.04238104
2820.5950664,553.81,554.367,2273,3289.58224777,3289.58224777,553.802718296,0.977733,5231.30981628,0.0,-556.137,2273,192.584,554.359692121,427.55938496,834.748799541,327.918,3.78216632821,270.292,5888.50200726,3289.58224777
2431.17551074,553.041,553.645,2274,3630.56861286,3630.56861286,553.058160366,0.978715,5325.65502156,0.0,-555.367,2274,192.639,553.65841459,459.058652756,1293.40565873,328.038,3.94289185478,307.099,6288.930241,3630.56861286
404.853035896,553.612,554.179,2275,3742.32787858,3742.32787858,553.617978445,0.976473,5271.35916606,0.0,-555.983,2275,192.72,554.188249313,440.371127173,1632.88235691,328.106,4.13532673119,366.162,6161.04821111,3742.32787858
2591.79037153,553.858,554.422,2276,3880.71146328,3880.71146328,553.867848562,0.975765,5268.48283335,0.0,-556.341,2276,192.724,554.433448193,455.608704919,1159.10411422,328.097,4.14148311586,356.972,6146.51017328,3880.71146328
5290.52487243,553.758,554.337,2277,3988.45683245,3988.45683245,553.773012249,0.973385,5452.49172852,0.0,-556.206,2277,192.808,554.352498384,423.200355738,85.4384858649,328.209,4.13936515704,356.075,5595.38669287,3988.45683245
5651.72938883,553.603,554.194,2278,3518.01523003,3518.01523003,553.594022391,0.974194,5853.94913292,0.0,-556.03,2278,192.795,554.183917087,454.046031116,139.471797846,328.35,4.0224405957,340.223,6135.80520527,3518.01523003
2229.59213864,553.992,554.564,2279,4086.17732783,4086.17732783,554.017629234,0.976052,5436.14945375,0.0,-556.456,2279,192.835,554.592406378,462.282047771,1140.45825041,328.458,4.10132322569,343.136,6260.52708308,4086.17732783
1438.1992174,553.23,553.864,2280,3723.037348,3723.037348,553.23001394,0.977815,4204.85458678,0.0,-555.708,2280,192.864,553.864495756,414.627166334,1341.0230007,328.536,4.36200261776,441.217,5463.36125826,3723.037348
5424.97446919,553.866,554.454,2281,3575.50607069,3575.50607069,553.87515644,0.969304,5681.68139642,0.0,-556.375,2281,192.888,554.464758088,438.441229985,192.241198521,328.631,4.1132874656,351.583,6061.72583841,3575.50607069
3338.73836381,554.503,555.076,2282,3923.08812257,3923.08812257,554.507703024,0.975961,5371.68237002,0.0,-557.028,2282,192.965,555.077347503,440.338044255,709.980528783,328.746,3.93114957062,303.257,5985.50566243,3923.08812257
372.518961379,554.093,554.705,2283,4031.06449537,4031.06449537,554.098782525,0.981426,4089.52803401,0.0,-556.593,2283,193.052,554.708339727,419.57820756,2027.03452941,328.857,4.3448519452,404.769,5927.12779839,4031.06449537
5534.94058706,554.35,554.955,2284,3684.44287319,3684.44287319,554.365693667,0.975706,5636.63870522,0.0,-556.873,2284,193.116,554.973226838,435.609456937,74.2700791053,328.924,3.9905490184,335.26,5824.71210033,3684.44287319
5460.83416956,554.508,555.138,2285,3860.99999307,3860.99999307,554.5110982,0.976373,5762.70588773,0.0,-556.921,2285,193.202,555.139444711,454.761798567,149.87012009,329.006,3.88896295887,297.257,5965.21959659,3860.99999307
4998.05841552,554.964,555.581,2286,4123.74566888,4123.74566888,554.973488577,0.977291,5182.48337415,0.0,-557.428,2286,193.237,555.589915377,402.433795812,145.780346817,329.142,3.68102524734,216.939,5455.77398379,4123.74566888
5448.56281742,554.796,555.426,2287,3592.8401218,3592.8401218,554.798060713,0.972822,5678.4942706,0.0,-557.312,2287,193.278,555.432214793,440.685751311,102.769704728,329.245,4.02053681117,315.915,5880.20795726,3592.8401218
4353.75709054,554.591,555.265,2288,3440.124978,3440.124978,554.604315549,0.971986,5302.11239747,0.0,-557.097,2288,193.318,555.275291927,441.476517106,411.943143549,329.37,3.99819457607,318.88,5780.99411497,3440.124978
5511.05359294,555.294,555.95,2289,3998.01620411,3998.01620411,555.300344695,0.975687,5743.53868431,0.0,-557.729,2289,193.318,555.956929503,448.3866049,188.965123651,329.419,3.76511509949,250.944,6145.39131516,3998.01620411
5489.09018715,555.223,555.885,2290,3769.10195135,3769.10195135,555.232870528,0.970465,5641.29499323,0.0,-557.617,2290,193.28,555.895546832,442.904122397,148.150697458,329.52,4.01631058769,319.286,5992.15555796,3769.10195135
5504.40178278,555.32,555.975,2291,4097.60360432,4097.60360432,555.332559752,0.97023,5697.03960956,0.0,-557.684,2291,193.332,555.98716285,442.411396549,128.219108587,329.61,4.10921786392,360.283,5956.94705598,4097.60360432
5735.02207701,555.047,555.703,2292,3923.86649047,3923.86649047,555.034416779,0.970624,5968.45410884,0.0,-557.344,2292,193.323,555.692474517,468.203962061,110.871776054,329.68,4.0918935259,342.295,6084.32319027,3923.86649047
5627.17064927,555.064,555.742,2293,3508.161829,3508.161829,555.07208608,0.97213,5946.53017933,0.0,-557.411,2293,193.341,555.748423771,462.851209135,188.353603911,329.814,4.03254246327,326.246,6272.65363099,3508.161829
4954.63769499,554.602,555.331,2294,3854.51333446,3854.51333446,554.610766439,0.977573,5205.90640862,0.0,-556.955,2294,193.327,555.338365059,409.748923019,172.273223012,329.957,4.27263327677,417.573,5561.34832042,3854.51333446
3744.54562364,554.611,555.338,2295,2292.59220198,2292.59220198,554.62240568,0.977866,5117.82992524,0.0,-557.071,2295,193.422,555.351547557,394.598033329,504.314768187,330.053,4.05879832929,339.247,5614.01176562,2292.59220198
2600.07012712,555.059,555.758,2296,4030.99597633,4030.99597633,555.073761025,0.975706,4832.97800673,0.0,-557.477,2296,193.428,555.77449464,414.133937196,1043.65092514,330.151,4.20301189531,390.333,5658.58100467,4030.99597633
5419.21990381,554.978,555.693,2297,3878.90262648,3878.90262648,554.990763831,0.97617,5826.65401467,0.0,-557.337,2297,193.488,555.70325511,448.16022343,160.486278554,330.237,4.18348590526,352.917,6035.03142995,3878.90262648
5143.27623091,555.182,555.883,2298,3290.52735104,3290.52735104,555.171315601,0.976807,5522.43587488,0.0,-557.61,2298,193.448,555.873068743,417.833689124,147.253487369,330.317,4.11586747422,382.011,5691.08213074,3290.52735104
4954.30194143,554.441,555.218,2299,3629.63907777,3629.63907777,554.46306832,0.972665,5198.38561467,0.0,-556.92,2299,193.496,555.244615963,415.633815827,133.850224891,330.351,4.18244888969,361.133,5383.8921565,3629.63907777
-263.525413893,554.734,555.475,2300,3920.44044729,3920.44044729,554.741550591,0.977403,4610.44743288,0.0,-557.181,2300,193.581,555.483402039,441.312517185,1990.65409721,330.477,4.04502179659,356.983,6342.99111594,3920.44044729
5404.87834571,555.699,556.407,2301,3846.65345762,3846.65345762,555.703940832,0.973877,5594.14920844,0.0,-558.226,2301,193.629,556.418069703,439.673563465,133.407839547,330.553,3.93514302039,300.808,5791.0783032,3846.65345762
5528.71774431,555.851,556.545,2302,3825.25805606,3825.25805606,555.866086411,0.97124,5758.09541995,0.0,-558.301,2302,193.666,556.559621528,445.578737937,101.093587008,330.602,3.84117757527,286.177,5902.70404089,3825.25805606
5487.84566354,555.752,556.432,2303,3355.86644774,3355.86644774,555.768259239,0.971185,5668.44090745,0.0,-558.272,2303,193.644,556.452586463,439.389645427,115.132930941,330.72,4.1812236232,360.934,5883.13760125,3355.86644774
5533.47532706,555.472,556.176,2304,4046.67681344,4046.67681344,555.470272037,0.969889,5608.85935729,0.0,-557.874,2304,193.694,556.167958676,435.418119105,58.3730801617,330.847,4.33171003695,437.001,5736.98153164,4046.67681344
136.609065716,555.159,555.87,2305,3671.22125571,3671.22125571,555.16613223,0.974927,5287.28345459,0.0,-557.605,2305,193.744,555.875643857,437.919722577,1738.89445133,330.913,4.02811914148,353.413,6438.9419103,3671.22125571
5485.26239854,555.678,556.331,2306,3760.48027474,3760.48027474,555.684380324,0.977785,5774.65947911,0.0,-558.069,2306,193.808,556.336101292,442.884001078,206.874166636,330.953,3.94952133703,310.63,6140.40439329,3760.48027474
3229.92323529,555.393,556.06,2307,3494.98663915,3494.98663915,555.399597105,0.979014,5692.00459691,0.0,-557.786,2307,193.838,556.064841596,468.458440506,835.317837928,331.048,4.03152872951,336.473,6184.07471553,3494.98663915
5316.24286275,555.472,556.126,2308,3732.62788689,3732.62788689,555.479241029,0.978158,5479.94679275,0.0,-557.946,2308,193.878,556.135562295,437.588652884,129.34291399,331.138,3.96454153658,307.548,5749.95962869,3732.62788689
4802.73827668,555.497,556.166,2309,4293.4771186,4293.4771186,555.503224565,0.973802,5520.97806092,0.0,-557.966,2309,193.946,556.168357735,455.600909955,270.15282424,331.255,4.02713498481,343.773,5802.96262606,4293.4771186
3258.12118631,555.515,556.193,2310,3557.19126983,3557.19126983,555.530108112,0.973148,5767.88788222,0.0,-557.954,2310,193.98,556.209494414,454.067530762,847.510109062,331.32,3.96673919302,311.521,6210.5751529,3557.19126983
5719.53548902,555.64,556.308,2311,3751.85366428,3751.85366428,555.641613996,0.979065,5952.74199583,0.0,-558.096,2311,193.945,556.309041708,465.074782435,124.131884286,331.406,4.03384502968,330.888,6120.96247724,3751.85366428
218.769742132,556.186,556.827,2312,3693.50956748,3693.50956748,556.185190435,0.982336,4767.48636346,0.0,-558.679,2312,194.035,556.827458748,412.515715574,2109.23352482,331.5,3.8284289654,297.386,6457.16230394,3693.50956748
5833.0228846,555.996,556.664,2313,3959.88928373,3959.88928373,556.002993577,0.97468,5983.21298016,0.0,-558.387,2313,194.073,556.671837219,460.872902441,122.839764038,331.533,4.00827247835,327.171,6194.3223019,3959.88928373
5270.26856628,555.827,556.508,2314,4089.18531473,4089.18531473,555.831533251,0.974578,5485.13875712,0.0,-558.312,2314,194.098,556.513716457,416.724525847,99.5068996483,331.715,4.07705056383,351.916,5617.97187222,4089.18531473
5789.76847344,555.58,556.265,2315,3847.57658792,3847.57658792,555.59636995,0.972899,6083.05627527,0.0,-558.0,2315,194.118,556.285916494,462.210267051,219.781786519,331.865,4.3428987837,422.922,6473.80671589,3847.57658792
5291.80343226,555.773,556.461,2316,3867.03145437,3867.03145437,555.777144288,0.975628,5721.99821668,0.0,-558.142,2316,194.175,556.465652735,442.851699448,263.596579619,331.978,3.99669063037,333.867,6226.98625199,3867.03145437
5667.29154047,556.08,556.754,2317,4126.26787266,4126.26787266,556.080677027,0.975202,5894.5912221,0.0,-558.418,2317,194.258,556.750333046,444.070782037,132.891645909,332.06,3.68948288088,240.066,6082.22821206,4126.26787266
5574.97822268,555.865,556.577,2318,3529.42268177,3529.42268177,555.879411203,0.979492,5822.01088542,0.0,-558.261,2318,194.291,556.591478433,451.231144552,192.988680231,332.232,4.08743510372,346.156,6258.33958803,3529.42268177
5395.07537271,555.743,556.468,2319,4051.15437213,4051.15437213,555.752176404,0.978872,5589.70229605,0.0,-558.148,2319,194.298,556.480133344,446.133408018,134.814707342,332.409,4.13925396868,366.826,5884.13548202,4051.15437213
851.962151322,555.817,556.547,2320,3733.51114218,3733.51114218,555.815963902,0.979934,5617.96517308,0.0,-558.231,2320,194.391,556.546806279,463.014387063,1593.41295838,332.51,4.10564580884,349.046,6294.14848263,3733.51114218
5354.82175951,557.077,557.705,2321,4310.4237123,4310.4237123,557.084079181,0.975316,5501.92739815,0.0,-559.562,2321,194.41,557.706474604,430.055405642,74.9304802441,332.601,3.95644143896,318.142,5638.32869948,4310.4237123
5402.2299841,556.645,557.313,2322,4038.82382322,4038.82382322,556.655470458,0.97527,5790.29419817,0.0,-559.071,2322,194.401,557.325156628,447.858151636,187.224041091,332.668,3.80624006972,255.856,6106.30004589,4038.82382322
4015.83346655,556.612,557.294,2323,3891.88768989,3891.88768989,556.609689318,0.974297,5757.15819858,0.0,-559.038,2323,194.449,557.290340277,465.464008278,623.142201364,332.765,3.97250509488,326.033,6316.7540458,3891.88768989
5507.2522797,556.481,557.168,2324,3800.99479452,3800.99479452,556.482887273,0.97408,5641.2033136,0.0,-558.92,2324,194.492,557.167971835,433.697235035,89.4530589813,332.906,4.30128537446,423.212,5781.92562932,3800.99479452
5811.35374017,556.614,557.317,2325,3876.43501792,3876.43501792,556.619005579,0.974271,6138.15210919,0.0,-559.142,2325,194.483,557.321858032,463.360848077,170.794008822,332.996,4.05018344085,340.597,6406.33370394,3876.43501792
5278.14894472,557.037,557.7,2326,4180.40033269,4180.40033269,557.053312528,0.973131,5617.82454909,0.0,-559.488,2326,194.599,557.713792542,437.218098126,168.976722662,333.059,4.03139539524,302.733,5805.31861457,4180.40033269
5343.84484449,557.168,557.849,2327,3964.27396059,3964.27396059,557.169008804,0.971724,5501.53678282,0.0,-559.586,2327,194.623,557.854480552,431.247723389,107.439553522,333.099,3.93776405039,294.429,5663.01479129,3964.27396059
5472.42077403,557.439,558.092,2328,3739.39375022,3739.39375022,557.451394022,0.975147,5961.75489877,0.0,-559.827,2328,194.704,558.104325533,466.852273689,256.616449176,333.179,4.07511893194,335.838,6381.71653953,3739.39375022
5510.97358274,556.41,557.138,2329,4394.62370078,4394.62370078,556.413578766,0.97797,5593.05262191,0.0,-558.788,2329,194.697,557.14052815,422.516353683,70.5758218094,333.345,4.3333277279,431.885,5750.97208955,4394.62370078
2764.31913198,557.008,557.713,2330,3634.26684873,3634.26684873,557.015020993,0.974968,5560.85671565,0.0,-559.458,2330,194.771,557.720218649,449.751621787,1003.53546294,333.414,3.85854012317,297.238,6439.2163714,3634.26684873
-351.8429278,556.693,557.428,2331,3841.42571172,3841.42571172,556.706739811,0.980125,4685.96345698,0.0,-559.202,2331,194.781,557.441697698,434.081724343,2138.90019447,333.512,4.05063762786,323.647,6367.73799159,3841.42571172
1653.96774108,557.821,558.469,2332,3459.03820141,3459.03820141,557.827332548,0.980654,4983.58540005,0.0,-560.317,2332,194.795,558.475435409,425.813371314,1182.78237542,333.614,3.8825331242,270.895,5705.0055602,3459.03820141
5227.79911981,557.315,558.02,2333,4143.01089236,4143.01089236,557.322395018,0.974044,5602.41981215,0.0,-559.784,2333,194.84,558.022754468,433.494701881,227.569276481,333.714,4.14369559771,339.858,5914.79671286,4143.01089236
5419.6682068,557.285,557.981,2334,4144.19965378,4144.19965378,557.29507556,0.976681,5696.71475764,0.0,-559.807,2334,194.878,557.990402339,444.940034135,183.555174292,333.871,4.21745538529,378.051,6090.68536868,4144.19965378
5008.67246331,557.037,557.731,2335,3530.62428731,3530.62428731,557.048136001,0.980184,5089.63152181,0.0,-559.533,2335,194.883,557.741217929,394.390490865,70.2590401449,334.023,4.28674866577,410.598,5232.96371636,3530.62428731
5783.27286324,557.479,558.156,2336,3571.58623969,3571.58623969,557.481087595,0.973514,6063.56528546,0.0,-559.89,2336,194.877,558.158051368,464.984253764,155.314501475,334.132,4.00312402736,329.532,6285.91810684,3571.58623969
5937.2878769,557.626,558.301,2337,3690.75201358,3690.75201358,557.647278495,0.974709,6283.87780829,0.0,-560.066,2337,194.876,558.326397955,477.556899484,166.647034528,334.166,3.88700275558,287.833,6518.72311565,3690.75201358
6072.21744925,557.972,558.626,2338,3815.26983508,3815.26983508,557.971793665,0.967246,6462.84841993,0.0,-560.439,2338,194.955,558.627516777,486.908877818,258.042072857,334.3,4.14529469457,339.602,6857.62271547,3815.26983508
693.666246486,557.621,558.306,2339,4083.78390603,4083.78390603,557.630156197,0.978104,4872.43337696,0.0,-560.104,2339,194.973,558.312516168,464.245344374,1938.45959975,334.46,4.09498577451,348.965,6216.26658684,4083.78390603
5380.57717137,557.886,558.538,2340,4025.55338173,4025.55338173,557.877367301,0.977407,5591.24104619,0.0,-560.383,2340,194.998,558.531248277,443.190844951,107.580673813,334.522,4.17618887049,363.717,5703.18273252,4025.55338173
2517.35643042,558.113,558.755,2341,4099.58202608,4099.58202608,558.12573378,0.976774,5310.63887985,0.0,-560.561,2341,195.061,558.766930543,435.984355946,948.107718243,334.57,3.97603924502,323.37,5947.01793801,4099.58202608
501.970840231,558.166,558.835,2342,3626.41376481,3626.41376481,558.176818919,0.982842,3958.55616026,0.0,-560.618,2342,195.169,558.844713075,448.882621029,2187.97057423,334.684,4.0513440874,299.578,6182.86926493,3626.41376481
1692.87377073,558.472,559.122,2343,3621.87585994,3621.87585994,558.470633158,0.97584,5630.34919902,0.0,-560.882,2343,195.172,559.121740608,458.078104758,1321.02251882,334.743,3.85688524932,247.679,6356.51298936,3621.87585994
5595.34178028,558.184,558.859,2344,4174.3283634,4174.3283634,558.194863508,0.976251,5785.04142176,0.0,-560.663,2344,195.252,558.868901263,436.724010835,116.682238823,334.866,4.25779461374,385.307,6044.06725223,4174.3283634
202.006027684,558.761,559.406,2345,4157.17705869,4157.17705869,558.775522504,0.98024,3772.62546456,0.0,-561.232,2345,195.286,559.422372227,421.871707189,2322.47345667,334.936,3.8663468012,277.118,6143.16919916,4157.17705869
59.0999389706,558.562,559.22,2346,3892.94854864,3892.94854864,558.559751513,0.980099,4387.07281927,0.0,-560.974,2346,195.343,559.219181692,425.605025292,1897.54350349,334.963,3.93636263858,300.943,6026.1319772,3892.94854864
-17.7566495734,558.458,559.115,2347,4160.30095928,4160.30095928,558.46852644,0.979507,5529.34563619,0.0,-560.932,2347,195.383,559.123926472,454.87632376,1853.2378968,335.116,4.20037468517,380.754,6405.40601043,4160.30095928
379.011594602,558.572,559.191,2348,4044.21589009,4044.21589009,558.581030587,0.984052,4056.81802737,0.0,-561.031,2348,195.395,559.201257682,428.480593793,2191.8736758,335.224,4.23273073397,366.477,6281.93178926,4044.21589009
846.282391378,558.612,559.25,2349,3658.36856526,3658.36856526,558.622559414,0.984535,3540.27172136,0.0,-561.062,2349,195.427,559.260648724,433.887010258,1787.52719352,335.265,3.95995257557,315.103,5659.74041184,3658.36856526
4704.02631945,558.843,559.474,2350,3698.95729425,3698.95729425,558.831375941,0.977864,4971.21769807,0.0,-561.277,2350,195.466,559.462332529,390.187918127,234.83483098,335.362,4.15260816262,344.066,5460.54192166,3698.95729425
1350.59929796,558.833,559.457,2351,3579.31524344,3579.31524344,558.858471578,0.973619,5062.229868,0.0,-561.426,2351,195.485,559.485046189,440.101107678,1728.5396951,335.424,4.06318952477,318.774,6069.34445107,3579.31524344
5405.72493995,558.977,559.612,2352,3204.06912728,3204.06912728,558.982910956,0.973943,5728.63888079,0.0,-561.418,2352,195.558,559.618278512,441.982858061,144.867899241,335.508,3.90118978984,275.131,5910.59561259,3204.06912728
269.276828861,559.244,559.853,2353,3694.45746896,3694.45746896,559.24781876,0.987672,3181.56769306,0.0,-561.679,2353,195.612,559.859024767,433.559965531,2448.08659105,335.623,4.121042075,337.345,6252.49488156,3694.45746896
