MaxEsReturn,MaxReturn,AverageAbsQYDiff,AverageAction,AverageEsReturn,AverageDiscountedReturn,AverageQLoss,AveragePolicySurr,StdEsReturn,Iteration,PolicyRegParamNorm,AverageY,AverageReturn,MinEsReturn,AverageAbsQ,StdReturn,MinReturn,AverageQ,Epoch,AverageAbsY,QFunRegParamNorm
850.377033109,1366.19950488,0.105132023844,0.9622,850.377033109,115.857003701,0.174377,-13.4283,0.0,2696,152.007,13.3591426083,1314.00275232,850.377033109,13.3589,26.4084458102,1276.31164354,13.3589,2696,13.3591680469,143.191
865.756219894,1364.17778283,0.107761532519,0.956408,865.756219894,115.354034521,0.198948,-13.438,0.0,2697,152.078,13.3721321615,1275.44836393,865.756219894,13.372,53.7518197646,1182.7683458,13.372,2697,13.3721755573,143.194
830.201347108,1363.13989675,0.103256298406,0.958528,830.201347108,113.776204622,0.168966,-13.4297,0.0,2698,152.075,13.3679553889,1305.05029497,830.201347108,13.368,32.702020553,1271.52052934,13.368,2698,13.3679733047,143.2
800.366154588,1368.92089044,0.104704324607,0.948104,800.366154588,110.201680731,0.190425,-13.4316,0.0,2699,152.119,13.3670500553,1299.18599832,800.366154588,13.3665,59.8371346529,1173.53744034,13.3665,2699,13.3671000348,143.208
857.675585154,1449.32356806,0.111608338906,0.953932,857.675585154,115.772093179,0.227335,-13.4209,0.0,2700,152.117,13.3615294825,1369.64325997,857.675585154,13.3614,43.0503221174,1297.53435583,13.3614,2700,13.3615658946,143.223
871.64591638,1245.70921388,0.105653806097,0.957547,871.64591638,103.921747912,0.192252,-13.4211,0.0,2701,152.189,13.3631646669,1130.82093803,871.64591638,13.3633,68.6293076203,997.380384217,13.3633,2701,13.36320097,143.228
916.811158174,1341.47065382,0.102088811684,0.955135,916.811158174,110.940333769,0.15718,-13.4164,0.0,2702,152.19,13.3592672031,1259.52884842,916.811158174,13.3592,61.242761178,1127.69633516,13.3592,2702,13.3592936795,143.235
970.683031074,1436.39436537,0.112197080154,0.95538,970.683031074,114.77430928,0.235059,-13.4225,0.0,2703,152.232,13.3540958247,1337.56988608,970.683031074,13.3541,56.5164436096,1244.7607094,13.3541,2703,13.3541392537,143.292
865.845146859,1270.83539139,0.111870575627,0.952152,865.845146859,98.5652521456,0.247514,-13.4211,0.0,2704,152.233,13.3546263751,1200.34305679,865.845146859,13.3543,50.323029811,1102.96580266,13.3543,2704,13.3546585032,143.333
756.743002996,1345.36071983,0.107353830855,0.955502,756.743002996,111.772604491,0.20983,-13.4163,0.0,2705,152.239,13.3518127628,1303.15418514,756.743002996,13.3518,25.5634120077,1260.67978203,13.3518,2705,13.3518515003,143.365
880.092015416,1161.34227848,0.102233089338,0.959836,880.092015416,96.1234984223,0.169013,-13.4312,0.0,2706,152.223,13.3638735743,1105.55606367,880.092015416,13.3634,48.4273964762,1008.27222945,13.3634,2706,13.3638936328,143.349
841.040246925,1481.07057089,0.0981809514834,0.956823,841.040246925,117.338144317,0.123929,-13.4276,0.0,2707,152.27,13.367002319,1403.77462446,841.040246925,13.3668,42.3301521226,1332.92595524,13.3668,2707,13.3670277608,143.362
881.890341198,1287.59843094,0.107311032236,0.957941,881.890341198,106.305875827,0.180371,-13.4302,0.0,2708,152.321,13.3680507128,1224.26473253,881.890341198,13.368,48.5624785359,1135.67150975,13.368,2708,13.3680729113,143.406
769.609267154,1413.39827224,0.111468885306,0.964283,769.609267154,113.979442828,0.209971,-13.4259,0.0,2709,152.333,13.3676797418,1302.68861577,769.609267154,13.3674,67.9348194651,1171.50823929,13.3674,2709,13.3677373834,143.444
851.356695984,1303.45618927,0.106905945957,0.953007,851.356695984,111.082117814,0.196356,-13.4267,0.0,2710,152.299,13.3623894988,1226.19421192,851.356695984,13.3624,38.9532037931,1175.94567425,13.3624,2710,13.3624233328,143.5
863.078283309,1280.89304182,0.112269228973,0.964315,863.078283309,107.95614292,0.242689,-13.4318,0.0,2711,152.333,13.3671268523,1223.1755738,863.078283309,13.3671,41.3240889884,1146.5513792,13.3671,2711,13.3671691176,143.526
897.412691618,1374.43510026,0.111929444499,0.955853,897.412691618,117.44519085,0.221536,-13.4243,0.0,2712,152.32,13.3626481231,1317.0422462,897.412691618,13.3623,35.058901462,1255.22247734,13.3623,2712,13.3626810419,143.588
834.919130482,1328.2697371,0.103105539619,0.950538,834.919130482,115.626142846,0.17247,-13.4333,0.0,2713,152.337,13.3670389855,1233.52262427,834.919130482,13.367,54.9232015952,1158.64334995,13.367,2713,13.3670685272,143.625
790.818550801,1330.2530557,0.116270459608,0.941647,790.818550801,110.331662701,0.265233,-13.414,0.0,2714,152.315,13.3556911123,1268.67802323,790.818550801,13.3553,36.8443407965,1206.85210547,13.3553,2714,13.3557266264,143.66
827.26465554,1358.6418985,0.103085338212,0.940545,827.26465554,117.554792827,0.184484,-13.4211,0.0,2715,152.288,13.3574654767,1327.00005094,827.26465554,13.3574,43.0578464412,1208.05113822,13.3574,2715,13.357486877,143.685
803.110510719,1410.25703969,0.103688895392,0.949124,803.110510719,109.798898369,0.18135,-13.4208,0.0,2716,152.295,13.3603984428,1346.73503947,803.110510719,13.3601,54.5536560993,1211.1540131,13.3601,2716,13.3604199869,143.758
872.17957682,1438.38245408,0.107787090884,0.95275,872.17957682,120.027749937,0.203485,-13.4121,0.0,2717,152.33,13.351069521,1365.14374858,872.17957682,13.3511,36.1769902791,1321.46039577,13.3511,2717,13.3510807354,143.789
947.401833599,1406.36152319,0.104031055378,0.942067,947.401833599,116.673620368,0.17927,-13.408,0.0,2718,152.367,13.3497740015,1335.16587519,947.401833599,13.3492,32.0690294742,1293.45330141,13.3492,2718,13.3498095795,143.818
797.226239139,1391.96171174,0.108797657277,0.959897,797.226239139,122.476673137,0.213923,-13.404,0.0,2719,152.377,13.346181893,1339.45724951,797.226239139,13.3462,37.5422042524,1275.21648977,13.3462,2719,13.3462017381,143.846
836.816710595,1438.39498079,0.101296011705,0.959028,836.816710595,122.826413843,0.177947,-13.4128,0.0,2720,152.402,13.3509964529,1409.02497979,836.816710595,13.3513,22.2153340246,1360.00612132,13.3513,2720,13.3510292163,143.843
842.40135954,1370.38624119,0.105862700934,0.962935,842.40135954,117.060356139,0.197005,-13.4059,0.0,2721,152.471,13.3451078176,1321.31523607,842.40135954,13.3446,42.8163036157,1229.6454275,13.3446,2721,13.3451344863,143.872
845.755131376,1420.56295136,0.11815445917,0.95559,845.755131376,115.652522675,0.263762,-13.3864,0.0,2722,152.53,13.3312475814,1341.20531438,845.755131376,13.3315,45.745412511,1263.46199855,13.3315,2722,13.3312912249,143.88
832.068920775,1422.64032295,0.0978648289805,0.952491,832.068920775,119.88901382,0.128962,-13.3904,0.0,2723,152.499,13.3368146516,1342.75265312,832.068920775,13.3364,39.5389011403,1278.1235007,13.3364,2723,13.3368300684,143.927
847.08612183,1335.15841937,0.108400741063,0.954818,847.08612183,105.757764681,0.213985,-13.3815,0.0,2724,152.453,13.3238165219,1245.15906029,847.08612183,13.3235,44.3730434327,1180.81106483,13.3235,2724,13.3238585743,144.008
873.39933561,1343.20231277,0.104754186508,0.957034,873.39933561,106.057030343,0.174724,-13.3839,0.0,2725,152.511,13.3246736541,1286.59613225,873.39933561,13.3244,26.2066562913,1261.82042836,13.3244,2725,13.3247014538,144.008
860.97253344,1363.69567204,0.103398192649,0.956991,860.97253344,119.109110905,0.164831,-13.3883,0.0,2726,152.511,13.3255346094,1320.99118005,860.97253344,13.3254,27.9619257171,1277.53534367,13.3254,2726,13.3255641021,144.024
852.59275588,1416.38302807,0.112460342966,0.958872,852.59275588,114.606859601,0.244394,-13.3813,0.0,2727,152.527,13.3206847221,1361.20625252,852.59275588,13.3206,41.9674519036,1288.15563518,13.3206,2727,13.3207125146,144.079
906.016512862,1395.9147538,0.109948186315,0.955119,906.016512862,118.081293856,0.217319,-13.3858,0.0,2728,152.514,13.3211074492,1355.1056678,906.016512862,13.3209,20.7725244148,1316.93570021,13.3209,2728,13.321128808,144.129
837.750951746,1433.09642948,0.104590367232,0.956406,837.750951746,110.154547833,0.184794,-13.3893,0.0,2729,152.57,13.3287929501,1334.01253617,837.750951746,13.3296,41.3999106266,1273.21309053,13.3296,2729,13.3288195028,144.14
886.767061067,1420.39796003,0.100865604987,0.959426,886.767061067,116.370974577,0.160683,-13.3799,0.0,2730,152.571,13.3237494552,1348.02958136,886.767061067,13.3232,37.6663624803,1279.72565017,13.3232,2730,13.3237893029,144.143
829.291682507,1418.53288234,0.109634993004,0.957913,829.291682507,117.163696877,0.227773,-13.3725,0.0,2731,152.562,13.315738121,1316.83603483,829.291682507,13.3154,43.3604973693,1267.20431748,13.3154,2731,13.3157897966,144.207
910.914446554,1388.41103503,0.100509790382,0.95245,910.914446554,119.384339041,0.162078,-13.373,0.0,2732,152.595,13.3149793388,1342.91580232,910.914446554,13.3151,42.3850535665,1241.23512982,13.3151,2732,13.3150114639,144.223
797.476115423,1356.46336444,0.104216111128,0.953303,797.476115423,101.615368079,0.200263,-13.3717,0.0,2733,152.626,13.3096380768,1285.82690137,797.476115423,13.3096,30.2366740833,1249.56230839,13.3096,2733,13.3096730117,144.211
837.498511325,1376.74523484,0.114660683205,0.945337,837.498511325,109.187215331,0.249341,-13.3644,0.0,2734,152.668,13.305325159,1314.63929385,837.498511325,13.3048,44.7348756,1222.08709148,13.3048,2734,13.3053499641,144.276
826.243255219,1342.51103909,0.0955261719191,0.952993,826.243255219,106.97109311,0.12256,-13.3801,0.0,2735,152.715,13.3171288387,1305.13617351,826.243255219,13.3172,31.8273615312,1242.40215778,13.3172,2735,13.3171399126,144.272
789.164750492,1396.73297144,0.106914016772,0.958561,789.164750492,110.468448317,0.206165,-13.3695,0.0,2736,152.719,13.3079426003,1346.43977161,789.164750492,13.3081,28.9004577035,1287.84198436,13.3081,2736,13.3079545137,144.301
805.438096995,1310.10443333,0.102053549166,0.952188,805.438096995,102.394824351,0.172947,-13.3754,0.0,2737,152.754,13.3136731581,1271.73711057,805.438096995,13.3136,29.093017796,1213.5936481,13.3136,2737,13.3136883859,144.329
828.324457551,1339.43410149,0.105084708162,0.961443,828.324457551,109.542446723,0.172809,-13.3795,0.0,2738,152.784,13.3178720389,1314.44668548,828.324457551,13.3174,14.6040192726,1297.1103898,13.3174,2738,13.3179030987,144.341
843.22160654,1336.83545136,0.106879128707,0.959683,843.22160654,110.025119522,0.189977,-13.3736,0.0,2739,152.778,13.3170165421,1282.27156616,843.22160654,13.3167,35.3389914804,1221.048009,13.3167,2739,13.3170466972,144.351
880.012314252,1261.44558405,0.109832557626,0.95625,880.012314252,108.687434293,0.230212,-13.3713,0.0,2740,152.854,13.3118055485,1220.28234396,880.012314252,13.3118,32.8736029801,1143.37768651,13.3118,2740,13.311840256,144.351
779.426541649,1469.54057826,0.108083670404,0.955207,779.426541649,119.292833915,0.206703,-13.3743,0.0,2741,152.851,13.3104572457,1418.43122657,779.426541649,13.3102,42.5500375141,1313.57957887,13.3102,2741,13.3104847322,144.407
904.443690115,1408.67231187,0.111083918828,0.950817,904.443690115,117.377863674,0.218452,-13.3767,0.0,2742,152.856,13.3115072345,1369.56083409,904.443690115,13.3117,23.6124809521,1333.33312964,13.3117,2742,13.311539188,144.446
862.678025047,1416.12542246,0.106152325524,0.949401,862.678025047,115.449596612,0.1799,-13.3692,0.0,2743,152.893,13.3097670382,1347.87439725,862.678025047,13.3098,41.2714006121,1283.70580628,13.3098,2743,13.3097853721,144.462
822.985186889,1329.89955401,0.10140087759,0.956541,822.985186889,110.18889975,0.145912,-13.3787,0.0,2744,152.914,13.3129699637,1247.0150658,822.985186889,13.3126,46.3658445991,1171.75578652,13.3126,2744,13.3130029547,144.474
841.558333424,1260.28731799,0.11292433434,0.952067,841.558333424,98.7785877612,0.211985,-13.376,0.0,2745,152.935,13.3104058279,1197.24307332,841.558333424,13.3105,40.6414070905,1130.30823593,13.3105,2745,13.3104295302,144.485
834.261647535,1174.71227845,0.111505389337,0.978949,834.261647535,21.5253828774,0.202771,-13.3767,0.0,2746,152.947,13.3155832917,272.128039538,834.261647535,13.3156,866.875724547,-596.220536887,13.3156,2746,13.3156337778,144.52
931.476018939,1210.38379148,0.114777219052,0.987208,931.476018939,-7.07523686738,0.236364,-13.3722,0.0,2747,152.951,13.31048265,-57.1578960389,931.476018939,13.3103,812.491948902,-597.603238026,13.3103,2747,13.3105219891,144.56
845.500773528,1212.48464033,0.101650309056,0.99029,845.500773528,-23.0034127812,0.135885,-13.3774,0.0,2748,152.968,13.3176481858,-235.08431523,845.500773528,13.3172,712.755907905,-596.978582646,13.3172,2748,13.3176779373,144.604
868.638448446,1362.14307783,0.10641645458,0.960095,868.638448446,89.2657375959,0.162222,-13.3796,0.0,2749,153.043,13.3197926163,1066.19512692,868.638448446,13.3196,553.060341829,-586.544771265,13.3196,2749,13.3198225758,144.632
679.710601456,1374.28232897,0.107240567631,0.952252,679.710601456,116.299105584,0.173807,-13.3868,0.0,2750,153.057,13.3236041848,1292.06139315,679.710601456,13.3235,38.0104483878,1232.74625358,13.3235,2750,13.323626565,144.624
862.872371504,1443.34649481,0.10372545169,0.955303,862.872371504,116.62121251,0.140285,-13.3985,0.0,2751,153.09,13.3331081494,1388.62589103,862.872371504,13.333,35.4877141504,1298.20676361,13.333,2751,13.3331201738,144.604
846.142037304,1337.21962757,0.116358580693,0.96038,846.142037304,109.015129038,0.207682,-13.3987,0.0,2752,153.124,13.3298461196,1271.94141136,846.142037304,13.3299,47.4321227257,1198.68002994,13.3299,2752,13.3298866458,144.61
875.569242481,1302.55445598,0.115089913257,0.959771,875.569242481,105.023262898,0.221281,-13.4031,0.0,2753,153.146,13.3387377608,1200.92630752,875.569242481,13.3385,59.7718622842,1100.06651636,13.3385,2753,13.3387799045,144.634
891.390806808,1273.52726936,0.114137702577,0.955188,891.390806808,106.271070583,0.216512,-13.3945,0.0,2754,153.151,13.332996695,1212.47378425,891.390806808,13.3326,53.3766128581,1129.05585153,13.3326,2754,13.3330356089,144.638
854.998052743,1360.35679176,0.107642538313,0.954351,854.998052743,111.309447985,0.177163,-13.3957,0.0,2755,153.11,13.3350408279,1274.61962993,854.998052743,13.3347,48.7358251362,1173.49262184,13.3347,2755,13.3350618088,144.665
921.355284685,1383.29837853,0.104299965926,0.954421,921.355284685,113.939176504,0.153082,-13.4017,0.0,2756,153.127,13.3374423009,1324.58115514,921.355284685,13.3373,39.6117886934,1252.84299539,13.3373,2756,13.3374593711,144.67
877.439432922,1390.3345333,0.1149964833,0.957761,877.439432922,109.611981608,0.232473,-13.4039,0.0,2757,153.128,13.3385562475,1238.81470855,877.439432922,13.3392,60.038427673,1168.59710859,13.3392,2757,13.3385874253,144.712
859.366569832,1342.68407285,0.105160897425,0.955256,859.366569832,108.729332944,0.153033,-13.4079,0.0,2758,153.154,13.3424102864,1263.79570592,859.366569832,13.3414,52.2155795666,1178.72932954,13.3414,2758,13.3424422693,144.763
887.104802919,1369.40114733,0.101227758284,0.955761,887.104802919,117.114903799,0.135504,-13.4247,0.0,2759,153.208,13.3573662185,1288.58731296,887.104802919,13.3573,43.6507932286,1227.48156901,13.3573,2759,13.3573808303,144.733
856.564195791,1247.25962707,0.110298741346,0.960374,856.564195791,105.884858197,0.185553,-13.4317,0.0,2760,153.238,13.3613840437,1186.37333705,856.564195791,13.3608,40.794280367,1112.32484027,13.3608,2760,13.3614041571,144.749
865.200351867,1148.67526976,0.100929019193,0.961682,865.200351867,97.2509455073,0.126011,-13.442,0.0,2761,153.261,13.3739014716,1088.47155971,865.200351867,13.374,47.8770597822,991.118870014,13.374,2761,13.3739244684,144.77
866.708387354,1193.67943624,0.1069325822,0.966731,866.708387354,98.8332270978,0.175801,-13.4522,0.0,2762,153.273,13.3832365647,1140.67951375,866.708387354,13.383,29.1114288222,1099.61540168,13.383,2762,13.3832619561,144.773
878.793578489,1289.11148674,0.109653800139,0.964184,878.793578489,106.922515087,0.172445,-13.4579,0.0,2763,153.302,13.3920527503,1204.78596966,878.793578489,13.3917,40.1444700414,1141.4570307,13.3917,2763,13.39208058,144.81
830.426244303,1403.89361895,0.112445544846,0.937898,830.426244303,116.198751055,0.217736,-13.4549,0.0,2764,153.33,13.3906387705,1331.24555753,830.426244303,13.3905,38.5560461788,1274.66578937,13.3905,2764,13.3906725199,144.835
930.15822503,1394.50673884,0.104802096812,0.954027,930.15822503,107.459309504,0.169997,-13.4682,0.0,2765,153.364,13.3987517571,1316.61260318,930.15822503,13.3983,41.2151216535,1259.33148122,13.3983,2765,13.3987849367,144.842
802.859345036,1335.62061038,0.106649295517,0.95358,802.859345036,104.145874308,0.171145,-13.4749,0.0,2766,153.358,13.4061747984,1257.9525951,802.859345036,13.4061,54.1355530941,1163.72132264,13.4061,2766,13.4061926198,144.863
759.154095224,1219.51318487,0.112493740348,0.958075,759.154095224,91.2453444191,0.210065,-13.4767,0.0,2767,153.36,13.4065817145,1141.12770417,759.154095224,13.4065,51.9150466644,1043.53572813,13.4065,2767,13.4066267314,144.883
858.832895187,1407.89044709,0.115174925039,0.95135,858.832895187,103.228786867,0.244414,-13.4756,0.0,2768,153.379,13.4082574214,1345.51340711,858.832895187,13.4073,41.8617049581,1284.67798704,13.4073,2768,13.4082947046,144.957
898.500224209,1253.60011729,0.116358472204,0.952429,898.500224209,96.8577372621,0.234538,-13.4784,0.0,2769,153.42,13.413473523,1191.72341035,898.500224209,13.4138,40.7870895617,1124.64257107,13.4138,2769,13.4135002923,144.992
966.611386261,1292.4092896,0.0998265432585,0.953096,966.611386261,109.404801143,0.147406,-13.4921,0.0,2770,153.452,13.4264880897,1224.48968748,966.611386261,13.4259,46.3305512037,1139.71379703,13.4259,2770,13.4265167278,145.038
885.491174732,1343.33796507,0.117832750625,0.95678,885.491174732,114.523919841,0.277914,-13.4831,0.0,2771,153.436,13.4164700763,1270.78555255,885.491174732,13.4161,47.1099745477,1204.67685078,13.4161,2771,13.4165207441,145.069
926.077477481,1357.18316891,0.098955353189,0.954284,926.077477481,113.406593351,0.136084,-13.4983,0.0,2772,153.487,13.4315422041,1269.2362328,926.077477481,13.4319,41.7485618391,1191.30500831,13.4319,2772,13.4315659475,145.1
965.758718383,1377.98790297,0.119339863627,0.939353,965.758718383,115.449810096,0.284807,-13.476,0.0,2773,153.607,13.4168770721,1328.2756978,965.758718383,13.4164,26.4651832891,1291.04179626,13.4164,2773,13.4169213215,145.116
843.886570854,1296.27543255,0.107189345007,0.958114,843.886570854,109.791020441,0.198717,-13.4754,0.0,2774,153.582,13.4188687181,1222.57234494,843.886570854,13.4189,37.3845767105,1172.71509821,13.4189,2774,13.418903799,145.144
886.629593984,1280.47549986,0.104964722905,0.956016,886.629593984,103.341316914,0.176583,-13.4858,0.0,2775,153.618,13.4219431295,1210.43433121,886.629593984,13.4217,44.120338449,1164.71989196,13.4217,2775,13.4219665692,145.155
854.054241109,1237.48667782,0.106054743609,0.952698,854.054241109,106.119227343,0.183856,-13.4719,0.0,2776,153.658,13.4146235024,1189.74390624,854.054241109,13.4148,33.782763825,1135.93376728,13.4148,2776,13.4146646271,145.145
830.11940758,1390.99381439,0.106490748658,0.934479,830.11940758,109.635085997,0.1991,-13.4678,0.0,2777,153.668,13.4087415388,1254.13961527,830.11940758,13.4083,75.9955060945,1166.34178893,13.4083,2777,13.4087618734,145.172
821.891832783,1365.40897147,0.108164150235,0.950421,821.891832783,108.765225416,0.205147,-13.4667,0.0,2778,153.735,13.4062043605,1263.45951372,821.891832783,13.4061,70.2275730512,1162.78647941,13.4061,2778,13.4062188619,145.191
910.072592618,1428.14585383,0.109166038397,0.961647,910.072592618,108.910956128,0.210579,-13.4628,0.0,2779,153.746,13.4023368466,1306.15936994,910.072592618,13.4022,54.7734091364,1237.41151063,13.4022,2779,13.4023453315,145.21
877.321578763,1343.38695698,0.103922522894,0.954173,877.321578763,117.29261427,0.169994,-13.4667,0.0,2780,153.807,13.4069514521,1305.81798663,877.321578763,13.4071,27.2456537763,1246.8901932,13.4071,2780,13.4069791621,145.221
884.413191015,1480.44285243,0.108366460784,0.952646,884.413191015,119.650403993,0.209889,-13.4613,0.0,2781,153.837,13.4009108475,1400.13086225,884.413191015,13.4002,48.2561536985,1286.27697669,13.4002,2781,13.4009169492,145.26
905.85389139,1322.36952464,0.110178008312,0.961383,905.85389139,107.870863158,0.241861,-13.4521,0.0,2782,153.89,13.3925773069,1234.99074866,905.85389139,13.3925,44.7950293253,1166.40924519,13.3925,2782,13.3926210389,145.275
793.437581966,1360.34028886,0.110586325233,0.960777,793.437581966,113.584211799,0.246068,-13.4453,0.0,2783,153.871,13.3865012947,1283.20784643,793.437581966,13.3866,34.9878934848,1234.97390242,13.3866,2783,13.3865268693,145.306
797.532433538,1398.054924,0.101386300795,0.949669,797.532433538,107.356075996,0.191048,-13.4433,0.0,2784,153.907,13.386254116,1335.80628133,797.532433538,13.3861,36.1790315713,1290.60811032,13.3861,2784,13.3862741854,145.319
856.433627752,1279.87741591,0.102664371961,0.970542,856.433627752,94.5606788055,0.190424,-13.4434,0.0,2785,153.906,13.3830939313,1181.42652519,856.433627752,13.3834,53.0864402863,1070.75856484,13.3834,2785,13.3831163605,145.353
884.470667082,1337.79848229,0.10094918731,0.955258,884.470667082,103.966635897,0.168173,-13.436,0.0,2786,153.919,13.377074841,1255.43636316,884.470667082,13.3765,63.5406267713,1128.01805267,13.3765,2786,13.3771000603,145.404
850.552851203,1321.11846022,0.102363692158,0.956741,850.552851203,102.099795932,0.184492,-13.4316,0.0,2787,153.956,13.3729097015,1238.88309622,850.552851203,13.3733,47.1839929303,1170.14090492,13.3733,2787,13.3729426857,145.411
866.565564653,1263.54588615,0.100231128467,0.961177,866.565564653,102.168756434,0.169078,-13.4323,0.0,2788,153.944,13.3716636969,1192.93804819,866.565564653,13.3712,56.5354658903,1052.87455987,13.3712,2788,13.3716903861,145.437
954.01776937,1269.40963118,0.10418687832,0.960552,954.01776937,107.918254396,0.194289,-13.4338,0.0,2789,154.013,13.37075119,1202.30304064,954.01776937,13.3709,41.1335249096,1135.39225677,13.3709,2789,13.3707925357,145.465
749.68878433,1350.48346817,0.106430789863,0.956013,749.68878433,99.4103564332,0.197268,-13.4442,0.0,2790,154.021,13.3777746292,1273.51149694,749.68878433,13.3775,52.0636159789,1177.24396081,13.3775,2790,13.3778151373,145.495
883.610051055,1385.44792126,0.0993221628222,0.9532,883.610051055,106.938355052,0.14169,-13.4406,0.0,2791,154.081,13.3792455956,1303.7146257,883.610051055,13.3788,48.3079985616,1240.53087595,13.3788,2791,13.3792783767,145.487
895.117971898,1223.74364524,0.112501687324,0.957289,895.117971898,101.413499911,0.23828,-13.4459,0.0,2792,154.081,13.3757815597,1178.34168062,895.117971898,13.3756,29.094528286,1132.56965041,13.3756,2792,13.3758225113,145.532
765.926980257,1268.7733083,0.105838747786,0.963098,765.926980257,108.924561634,0.197568,-13.4467,0.0,2793,154.062,13.3842756882,1229.66900926,765.926980257,13.3843,28.4155099809,1188.50645578,13.3843,2793,13.3843012182,145.536
825.145949495,1232.76527456,0.107789969536,0.964843,825.145949495,99.0385081987,0.219202,-13.4428,0.0,2794,154.156,13.3832044221,1158.88985491,825.145949495,13.3832,43.8077850328,1088.99607325,13.3832,2794,13.3832479154,145.572
811.661885342,1221.41124447,0.106790852612,0.953953,811.661885342,92.3125207594,0.210819,-13.4383,0.0,2795,154.191,13.3797499533,1144.51441089,811.661885342,13.3797,44.1413293851,1049.79798736,13.3797,2795,13.3797754784,145.61
715.006167307,1270.63851804,0.105095050504,0.958585,715.006167307,103.463864465,0.180616,-13.4321,0.0,2796,154.19,13.3739344347,1229.69375716,715.006167307,13.3741,28.0860678523,1175.5794091,13.3741,2796,13.3739482727,145.622
897.821105231,1311.15781012,0.105738996729,0.963389,897.821105231,104.667735468,0.200003,-13.432,0.0,2797,154.216,13.3695507751,1220.67548518,897.821105231,13.3694,60.085396612,1122.24705474,13.3694,2797,13.3695772187,145.622
844.232954543,1346.27350276,0.111254209448,0.963807,844.232954543,110.599687094,0.232682,-13.4333,0.0,2798,154.211,13.3697755122,1257.08917874,844.232954543,13.3698,42.7727561054,1187.21455404,13.3698,2798,13.3698234002,145.674
933.494076204,1304.33917421,0.104206863843,0.956325,933.494076204,107.379878723,0.169388,-13.4365,0.0,2799,154.263,13.3752499513,1252.79066829,933.494076204,13.3748,34.4884852065,1190.84069005,13.3748,2799,13.375269769,145.709
820.908388154,1304.57845951,0.106464839158,0.966389,820.908388154,102.01604122,0.203298,-13.4199,0.0,2800,154.277,13.3614536482,1227.3624339,820.908388154,13.3613,36.5776679302,1185.70567607,13.3613,2800,13.361483374,145.721
808.72362724,1282.9209723,0.10547703616,0.965186,808.72362724,109.924729796,0.193328,-13.4314,0.0,2801,154.306,13.3664410401,1237.23858237,808.72362724,13.3667,22.771727977,1202.32851447,13.3667,2801,13.3664775626,145.693
795.573745112,1105.23856462,0.101299686331,0.962751,795.573745112,95.5430987651,0.174709,-13.4202,0.0,2802,154.312,13.3644290174,1061.74496518,795.573745112,13.3639,28.3856193491,1022.58355888,13.3639,2802,13.3644596317,145.714
795.735228586,1296.42836141,0.114701111539,0.960301,795.735228586,106.847712296,0.257721,-13.4148,0.0,2803,154.345,13.3579418528,1222.30967868,795.735228586,13.3573,45.5097731456,1130.51424189,13.3573,2803,13.3579766991,145.741
775.885666294,1284.42994944,0.112486397426,0.966279,775.885666294,105.283779545,0.209481,-13.4145,0.0,2804,154.407,13.3503784574,1199.68278133,775.885666294,13.3507,52.4783410084,1110.12222977,13.3507,2804,13.3504004335,145.77
811.790325789,1280.03078397,0.113791852191,0.962862,811.790325789,108.655870936,0.234435,-13.4096,0.0,2805,154.396,13.3443407968,1232.61476771,811.790325789,13.3443,32.8058002308,1183.88629086,13.3443,2805,13.3443725716,145.797
747.082739524,1274.90543628,0.106059766835,0.967374,747.082739524,103.157586383,0.170136,-13.4147,0.0,2806,154.438,13.3508675295,1189.19266658,747.082739524,13.3507,43.2557065001,1132.51545187,13.3507,2806,13.3508837281,145.779
854.238078504,1348.52901444,0.108990812214,0.966918,854.238078504,117.554531429,0.202414,-13.4101,0.0,2807,154.519,13.3463048119,1267.54440553,854.238078504,13.3466,38.335871942,1227.02107665,13.3466,2807,13.3463255358,145.794
906.275578001,1222.48538211,0.106277316343,0.962862,906.275578001,106.427192313,0.179657,-13.4196,0.0,2808,154.496,13.3522432773,1190.98068321,906.275578001,13.3517,28.6114482335,1136.45964889,13.3517,2808,13.3522801778,145.811
723.422959281,1207.0998085,0.10903405322,0.965371,723.422959281,108.456392623,0.20251,-13.4238,0.0,2809,154.465,13.3568151679,1164.46883972,723.422959281,13.3569,30.9178117604,1126.04786505,13.3569,2809,13.3568602072,145.833
885.226705913,1291.50424008,0.11200734007,0.965791,885.226705913,110.189930787,0.216089,-13.4254,0.0,2810,154.462,13.3556803187,1209.77408406,885.226705913,13.355,41.3856071523,1147.6127781,13.355,2810,13.3556981228,145.841
814.139515911,1171.80528393,0.105888095199,0.971704,814.139515911,98.1247419514,0.181203,-13.44,0.0,2811,154.492,13.3704205592,1100.17832036,814.139515911,13.3703,51.1728314249,1007.37529474,13.3703,2811,13.3704521072,145.871
852.553258503,1264.50601669,0.110370293684,0.955861,852.553258503,104.511372234,0.225915,-13.4309,0.0,2812,154.487,13.3648222593,1189.97178921,852.553258503,13.3645,38.9844353249,1132.16936798,13.3645,2812,13.3648426957,145.898
765.213947039,1194.50925501,0.108053472134,0.970183,765.213947039,104.153362489,0.212991,-13.4246,0.0,2813,154.479,13.3643277958,1138.93339239,765.213947039,13.3645,28.7214275801,1097.48239536,13.3645,2813,13.3643577841,145.928
