AverageQ,StdReturn,AverageEsReturn,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,QFunRegParamNorm,AverageAbsQYDiff,MaxEsReturn,StdEsReturn,MaxReturn,Iteration,AverageAbsY,AveragePolicySurr,AverageReturn,MinReturn,AverageDiscountedReturn,AverageAction,AverageQLoss,Epoch
30.5112,41.073683723,328.052923362,36.7379416165,30.5133852711,54.5522,30.5424,66.3693,0.783835016462,609.343292206,246.603187943,656.106442307,222,30.5256986735,-31.2815,535.188155248,450.054232097,211.118487071,0.817167,3.27127,222
30.6362,154.904445365,259.332797469,6.45149519677,30.640405998,54.5679,30.6719,66.5426,0.780577572114,607.349289584,192.96192448,806.669322074,223,30.6549193818,-31.4342,660.649319492,298.640472995,216.978750475,0.84868,3.26451,223
30.6419,153.486798098,138.034136006,6.43054629217,30.6432770759,54.6113,30.6713,66.7171,0.763344468575,328.958659613,94.4261274798,997.702006262,224,30.6545710394,-31.4274,659.701733339,235.187006385,194.110781373,0.842128,3.11961,224
30.6642,284.9498394,239.598200014,7.19613282663,30.6679246499,54.725,30.6984,66.8956,0.788765558636,801.780577976,280.86036905,1170.55076349,225,30.6829263396,-31.4731,540.531169866,262.571538015,178.588017127,0.833662,3.39007,225
30.6895,92.4629724781,236.219949803,6.32854502628,30.692974391,54.8637,30.7307,67.0054,0.783072649632,718.325684966,265.673678313,1087.87423027,226,30.7131767871,-31.4864,754.636952418,457.470399516,236.617869544,0.864836,3.39858,226
30.8066,125.345355794,309.615584388,38.1399920044,30.8096916376,54.8916,30.8389,67.1213,0.78028844642,727.541782928,212.204635091,1136.71495862,227,30.8218131187,-31.5983,793.585793164,467.881657085,230.483892038,0.838795,3.37973,227
30.7174,172.306196772,136.272854467,6.06779138585,30.7179465049,55.0084,30.7594,67.2396,0.78621870196,500.032802474,163.278510878,1217.93156949,228,30.7368592297,-31.5405,866.612786442,567.854226447,213.828413235,0.834609,3.50685,228
30.8836,442.978330164,453.02550104,61.4003502805,30.8871383691,55.054,30.919,67.3437,0.725422948492,859.291092887,296.039039531,2251.93570624,229,30.9081728446,-31.6458,820.192498519,283.650074552,190.697680764,0.842868,2.80086,229
30.744,531.860432299,238.152745007,61.8059952141,30.746544545,55.1542,30.7848,67.4291,0.775880649234,677.464350909,201.372145641,2766.96973428,230,30.7639820079,-31.535,1026.96167791,300.192734404,205.125491184,0.845652,3.55054,230
30.9356,143.572113352,347.257792008,12.4640908069,30.9375704244,55.2392,30.9744,67.5644,0.772976481079,887.409872922,289.339881899,883.548266509,231,30.9548246227,-31.7138,571.494337746,295.903400655,188.468709527,0.837404,3.38486,231
30.9884,169.907836593,245.946502986,6.61746193562,30.9918747143,55.3223,31.0265,67.69,0.739239330412,596.274583753,213.200750361,1015.20924645,232,31.008103004,-31.7036,699.506315699,347.061347427,223.917756834,0.86094,2.89744,232
30.866,159.667039442,233.02511939,5.84432366121,30.8691880391,55.4103,30.9088,67.847,0.746321220273,543.788560246,211.278797048,743.916199367,233,30.8875267881,-31.6139,463.723460422,105.333904509,180.817835554,0.868177,3.06803,233
30.9199,193.675674789,238.015088384,6.54818588158,30.9220858828,55.5164,30.9573,67.9933,0.743328341905,707.408274743,262.551019935,1215.29838053,234,30.942526435,-31.6746,834.443726944,404.848386407,218.918122154,0.84873,3.10781,234
30.8904,75.7719936535,242.517658769,9.11719629082,30.8936832256,55.6313,30.931,68.1232,0.758163027747,756.232330873,218.629136171,921.347577992,235,30.9143418278,-31.6805,653.840659219,553.797192107,218.228395719,0.852586,3.51251,235
30.967,199.254439799,228.495118487,7.29828278314,30.9669899072,55.7127,31.0034,68.2407,0.729759028825,456.062458214,174.702594505,1167.19207263,236,30.989020655,-31.7229,512.604820235,233.474032878,181.066500129,0.790754,2.95818,236
31.0688,104.160826219,178.339189701,7.16472889021,31.0734210521,55.851,31.1115,68.3669,0.745182584804,521.129586882,185.868196889,762.246450759,237,31.0976421614,-31.8023,485.759970557,277.656090483,170.475935314,0.752398,3.08726,237
31.0255,59.2575965669,156.070625023,6.82608992825,31.0270311097,56.0056,31.0594,68.5291,0.735591971031,509.334120734,166.732346158,636.835564849,238,31.0425584352,-31.7746,415.239736426,255.800682595,166.988368203,0.782825,3.09694,238
30.9306,158.629605115,401.520728603,60.8296600175,30.9320714575,56.0576,30.9692,68.6541,0.749428676426,730.13812829,209.233511207,1115.74180871,239,30.9498873718,-31.649,529.394602577,260.633932284,177.672301214,0.767172,3.20162,239
30.9434,256.762616747,444.878593968,275.209835582,30.9474756276,56.1502,30.9814,68.7902,0.743483684625,540.518107743,105.621789467,1387.98645536,240,30.9666144755,-31.6771,805.532002836,308.224329535,217.181500762,0.822214,3.09908,240
30.937,145.26269192,396.510637067,12.6873631264,30.9412854733,56.2167,30.9702,68.9654,0.791127908521,990.012830228,297.436368529,983.185271411,241,30.9546082492,-31.7225,538.241490011,237.055237031,188.477019662,0.841208,3.47497,241
30.9594,138.152786054,230.973512594,17.5732995798,30.960161414,56.3179,30.9887,69.0831,0.763475773894,768.39021209,229.376038354,919.401745054,242,30.9731544104,-31.7531,379.994923895,269.956469323,168.002935108,0.795665,3.2291,242
31.0102,160.536285517,327.131844849,78.7957472405,31.0140096184,56.429,31.0419,69.2255,0.739273361078,621.556607,208.470122505,909.942196859,243,31.0278597107,-31.7731,529.374562866,319.357401966,171.201272208,0.816057,2.82816,243
31.0572,123.893886065,240.733047174,8.97180329559,31.0604298586,56.4804,31.0903,69.3079,0.745863492191,500.47993995,166.740125186,974.348335198,244,31.0717631442,-31.7834,488.470181059,328.185668582,172.977634322,0.780382,3.23739,244
30.9758,70.005072041,204.922972709,20.5852233503,30.9782861141,56.5335,31.0138,69.4529,0.732591114803,500.319844685,164.22093844,512.42858471,245,30.9966493311,-31.7323,307.84618764,24.6521096994,152.107404262,0.75877,2.84729,245
31.0551,262.652391948,242.707243336,8.03545784462,31.0570966829,56.6374,31.089,69.5657,0.74346202544,490.495835283,137.763686217,1380.80340429,246,31.0743871397,-31.8467,639.105527309,322.4839685,180.59909509,0.789439,2.91971,246
31.1553,128.930555751,128.558831151,8.05697142981,31.1602531579,56.7284,31.1833,69.698,0.73728106085,475.838709558,165.872977215,841.794065804,247,31.170825662,-31.9024,482.431675151,293.141456485,181.515846644,0.763272,2.99061,247
31.1626,228.170190819,180.886267237,7.87732045968,31.163855333,56.831,31.1905,69.8431,0.728993129478,462.810284173,156.464647124,1149.08151727,248,31.1736911076,-31.8707,604.873887638,358.922186141,173.18474165,0.780251,3.16953,248
31.1615,188.292812273,456.33422177,20.4854843953,31.1643526158,56.9387,31.1945,69.9949,0.763325779308,701.603415514,213.473355785,1381.86757683,249,31.1765804111,-31.8799,515.060192867,277.142116289,172.050639293,0.758271,3.45172,249
31.03,275.949056581,273.735389811,83.1579950579,31.0325776519,57.0048,31.0573,70.1477,0.739847954205,418.145043794,123.435901666,1575.44005488,250,31.0408738015,-31.7669,568.940472227,316.056479001,171.814877414,0.780617,3.01374,250
31.0888,91.187494046,207.835374941,6.58540120813,31.0911147054,57.0565,31.1133,70.2646,0.73702698776,633.741926328,227.396870153,675.317331687,251,31.0982735664,-31.8175,456.433178391,282.677038103,169.345697209,0.805325,3.12228,251
31.0847,190.320569779,297.738160853,18.0988125507,31.0875598416,57.1551,31.1104,70.3739,0.762949693063,510.724120355,182.456086578,1052.33097525,252,31.0971478663,-31.7812,608.206705594,320.595090997,179.120136538,0.770325,3.57945,252
31.0888,153.307596658,458.087551072,97.709622755,31.0908576218,57.2288,31.1165,70.435,0.728776592735,637.749646242,184.886485664,999.531364034,253,31.1013186009,-31.7918,466.410574199,289.579395761,172.953342719,0.77917,2.89241,253
30.9732,589.568993181,327.109848868,32.4350401614,30.9759594842,57.2852,31.0029,70.5478,0.74498957037,616.287755602,224.086412433,3059.83628097,254,30.9851858037,-31.6543,726.646140592,197.168269925,184.482447005,0.821064,3.1133,254
30.9351,336.598257311,295.183303803,113.503121338,30.9367893712,57.3498,30.9714,70.6735,0.716680630531,589.730566612,152.288484668,1698.26392314,255,30.9521534097,-31.6486,778.338293825,323.65005526,188.296956895,0.791231,2.86399,255
30.9428,90.8947489344,183.606775135,7.17259526508,30.9466366349,57.4562,30.9753,70.8094,0.763979326701,429.61933361,167.109165514,711.68565109,256,30.9557498116,-31.6593,403.010550396,275.333692724,177.579104646,0.722001,3.6666,256
30.925,72.2463471085,181.497899461,16.0752822737,30.9263772541,57.4912,30.9566,70.9592,0.734243865357,427.854305437,135.468277173,523.719434673,257,30.9380762499,-31.6255,365.876296575,257.89903906,161.817743657,0.712734,3.20949,257
30.8657,101.52557425,272.618687038,62.5319331201,30.8672754003,57.6112,30.8944,71.0574,0.727870249484,680.22786574,195.759412249,739.554747561,258,30.8786728204,-31.6045,552.264010439,282.30142648,198.085933949,0.789005,2.85965,258
30.8035,268.498938731,346.054257376,9.66910632229,30.8078054489,57.6805,30.8324,71.1733,0.751595069673,1037.82805054,299.24909214,1304.46750459,259,30.8172323108,-31.5265,751.003416095,346.573441109,218.459332774,0.792012,2.93058,259
30.8652,253.360344654,266.30448493,12.5104031711,30.8672166235,57.7108,30.8935,71.2931,0.72636330514,608.601479773,203.20708143,1279.55601177,260,30.8758033496,-31.5541,852.911563209,279.848994043,199.953808134,0.798375,3.0104,260
30.8129,439.521260275,289.476879344,11.1103153935,30.8163629598,57.8677,30.8384,71.4084,0.726343818655,529.390810819,158.043898836,3056.29515449,261,30.8247312517,-31.5247,763.659829945,402.20326348,217.493372147,0.785641,2.8277,261
30.7559,344.902751298,492.434602001,208.71573336,30.7593802085,57.9443,30.7824,71.5702,0.74223428867,853.099103172,202.238151851,1750.93618728,262,30.7677454651,-31.4465,670.788490037,356.386506149,193.495677109,0.822332,3.03103,262
30.6934,331.467463446,275.715695278,20.7966525543,30.6943881377,58.0717,30.7204,71.7041,0.712617871893,703.29420964,217.862095519,2355.15565267,263,30.703621535,-31.3921,710.490600563,456.814948082,221.243822168,0.806334,2.84915,263
30.6922,761.974786589,231.963680072,8.65831550549,30.6947938806,58.1583,30.7165,71.8228,0.741699344869,706.029118235,212.465932035,2758.61057352,264,30.7013228356,-31.3849,1703.55946702,511.288360551,193.110409251,0.817078,3.28924,264
30.6649,439.232640059,251.601002432,7.85031061445,30.6691730111,58.2306,30.6887,71.93,0.750068466997,546.801600712,200.166801613,2577.60102513,265,30.6775288239,-31.3674,689.585794757,277.77209691,187.688347738,0.795528,3.55659,265
30.645,277.832526871,281.546913453,23.3111120303,30.6461721979,58.323,30.6745,72.0253,0.733769200771,575.086081406,198.837652612,1633.85870463,266,30.6560887101,-31.3177,546.447574365,227.409114638,193.167325191,0.791668,3.05765,266
30.4451,110.676068182,283.996831609,57.7589773892,30.4478308436,58.3752,30.473,72.1497,0.734716234564,638.311499202,182.167823855,601.901884723,267,30.4571804439,-31.1564,428.64916995,134.017134553,192.034499393,0.79235,3.20976,267
30.5103,99.6417836588,290.485584899,6.06939774913,30.5095433588,58.4165,30.5369,72.2516,0.72021823481,598.326191481,217.835309647,927.12166614,268,30.519997478,-31.2033,514.789886505,433.356928249,209.530897555,0.770206,3.10801,268
30.4733,124.88939184,325.703724845,31.1108835657,30.476733033,58.5519,30.4988,72.3789,0.728299146148,1183.79301936,355.963290827,842.750310099,269,30.4839183246,-31.127,642.471744688,337.027739139,229.069551292,0.783394,3.22749,269
30.4559,132.603305192,323.538591529,34.3027121129,30.4573805717,58.6697,30.4842,72.4603,0.682502515617,502.552050019,152.014227144,764.595233677,270,30.4677016163,-31.1337,546.233250084,391.606621634,213.873145249,0.74612,2.60987,270
30.3504,146.44912231,322.182571743,5.5732318145,30.353786236,58.6909,30.3837,72.577,0.743589218823,751.071334862,260.285615837,1033.17448914,271,30.3646207288,-31.0477,781.510302606,486.966191226,234.038330959,0.777091,3.20285,271
30.4799,125.230082137,261.793069889,6.54189051594,30.4828082073,58.7981,30.5113,72.6784,0.726792127604,704.121958755,257.121985684,974.482012623,272,30.4946106696,-31.1373,453.602461377,230.805048773,180.928603483,0.74403,3.10138,272
30.4182,112.472223074,185.426577005,10.1508964731,30.4208705068,58.9203,30.4491,72.834,0.708454331257,556.041833531,177.804400125,734.716207787,273,30.4307399008,-31.1048,502.755406103,299.414994471,188.397076749,0.77205,2.92336,273
30.3691,213.358884177,219.152669995,16.5426321407,30.3702027617,59.0389,30.4027,72.9076,0.743285629922,493.845097178,149.5242985,1350.73304659,274,30.3814521816,-31.0536,886.140236642,506.886115606,238.893024285,0.79835,3.14618,274
30.4263,194.719540593,275.305326597,7.73006641142,30.4287010733,59.091,30.4508,72.9754,0.685503874617,734.69869849,205.921948543,1113.50538589,275,30.4414937584,-31.1016,717.376939352,300.878686399,214.828414372,0.763947,2.68419,275
30.361,109.260859983,506.638460474,22.7057554227,30.3640610072,59.1723,30.3968,73.06,0.738487530634,1087.33724154,389.372379495,925.382431405,276,30.3768540984,-31.0438,526.589496978,435.135919259,206.597272065,0.828597,3.23164,276
30.3573,71.4565900085,385.008787889,18.7776233768,30.3604256154,59.2918,30.3917,73.1978,0.726159641643,653.779060347,213.40053456,652.865304201,277,30.3717401229,-31.0463,462.337189329,300.655291127,192.531840947,0.774801,3.09624,277
30.3742,74.1667463974,302.998023993,25.2653042851,30.3759123351,59.328,30.4019,73.3729,0.731295467471,667.045534943,196.53959077,568.052246028,278,30.385619633,-31.0521,412.033753,216.264010445,184.890277635,0.754366,3.20718,278
30.3264,46.1369202203,204.792876474,9.12046048144,30.3296618442,59.3495,30.3526,73.4543,0.697175987561,663.157293377,192.288727035,489.944957539,279,30.3383132854,-31.0161,384.491838358,311.074839008,166.248832592,0.70761,2.79753,279
30.2441,206.835812391,210.553042389,22.8791015361,30.2443836325,59.4205,30.2773,73.5796,0.693300731321,404.156764903,141.490054851,1444.93198886,280,30.2573521178,-30.8878,580.36795455,274.318300521,177.221706361,0.73679,2.81163,280
30.1382,54.9738470273,153.238641667,15.5243447278,30.1409285646,59.5225,30.1676,73.7001,0.714223340849,616.690804275,183.239223576,546.888154758,281,30.1499536827,-30.82,417.3520892,167.383348374,172.524794029,0.70939,3.03033,281
30.2129,48.1996043434,298.509841124,12.6581727262,30.217202269,59.5486,30.2438,73.7485,0.714967781172,636.600915817,174.781004877,575.721461303,282,30.2307592635,-30.917,194.717734947,150.838138032,118.193563904,0.712776,2.82414,282
30.2463,85.4874783411,176.644704452,17.6411306959,30.2479238628,59.5652,30.2737,73.8467,0.712350936244,763.401906564,217.562801884,544.334367532,283,30.2570141293,-30.9185,243.141108222,192.1929864,134.07121497,0.732434,3.14139,283
30.1914,192.558834124,197.653358221,12.2054838131,30.1935111763,59.679,30.2123,73.948,0.740555208966,529.577594356,176.438212834,797.518028709,284,30.2012929535,-30.9022,382.481329599,169.953422418,159.647246419,0.75734,3.16844,284
30.2502,77.5757194551,296.689013379,15.7069999576,30.251607027,59.7494,30.2776,74.0655,0.702028247341,466.68122859,165.599158614,457.356864679,285,30.2620856656,-30.9324,239.200935214,186.945147431,133.408089755,0.752802,2.77188,285
30.1124,71.6194912542,202.629837838,12.4212369302,30.1160080805,59.8189,30.1372,74.1594,0.695673919229,437.777358131,166.760521863,630.340342686,286,30.1229991686,-30.787,382.307335913,244.429547027,175.067177473,0.741177,2.69031,286
30.0859,228.894592967,165.010981018,9.13147858595,30.0888527259,59.9164,30.1106,74.2794,0.748274462903,652.473854568,178.080806728,879.014612393,287,30.0943974515,-30.7788,329.450310901,195.059495113,149.353247449,0.8205,3.47423,287
30.051,193.812229274,334.938566596,48.5044095211,30.0533110742,59.9812,30.0775,74.414,0.687689870518,842.125832198,249.009056362,1090.287806,288,30.060005862,-30.7214,345.048825898,168.521457088,151.721336898,0.752676,2.67177,288
30.0043,49.3988077791,170.575405796,6.01328838532,30.0069968704,60.0217,30.028,74.5087,0.692899742162,627.944549545,184.547976381,468.713842931,289,30.0140325929,-30.6864,253.747779807,225.948929372,141.472791866,0.807165,2.89627,289
30.0544,808.909716082,194.132308875,12.168663039,30.058368364,60.1216,30.0776,74.6619,0.729175793033,906.070751144,274.368267547,2886.92484156,290,30.0662593954,-30.7366,976.366937109,257.751002759,184.549221098,0.84612,3.3598,290
29.9576,209.526959407,576.979472846,410.156470272,29.957988464,60.1953,29.9814,74.7131,0.695672181155,752.661752782,121.323404615,1205.247819,291,29.9658950031,-30.6371,568.423629707,256.353066829,184.542926945,0.836478,2.98666,291
29.981,309.212739633,196.294422777,15.7257320615,29.9823602462,60.2864,30.0073,74.7867,0.68333272326,689.766263455,244.183316999,1834.15871303,292,29.9912720876,-30.6184,625.235679212,253.724032337,179.039492313,0.763635,2.73191,292
29.8475,158.117714515,377.277752942,71.7084019822,29.8483070334,60.358,29.875,74.9327,0.70087570552,532.675509272,177.34728479,982.124200741,293,29.8586787167,-30.5101,481.869206362,304.189746684,170.546890821,0.740197,2.80325,293
29.9049,327.651642234,255.830115455,16.0117870445,29.9074243855,60.4034,29.9359,75.049,0.690031194684,597.51704674,221.681799671,1732.09232339,294,29.9171828377,-30.5724,850.722393085,429.278184975,211.3161395,0.797364,2.72513,294
29.8401,630.765444822,256.412660427,17.9665902744,29.8431084374,60.473,29.8682,75.206,0.706506205847,458.711259529,156.778645433,2369.57881078,295,29.8521649005,-30.5018,1127.6271199,306.557206514,203.251924387,0.798626,2.95769,295
29.7451,547.792962694,134.915541162,11.4557672295,29.7494739411,60.5841,29.7728,75.2929,0.680455644054,538.042891987,184.250554684,2464.26204186,296,29.7625680871,-30.3867,1073.31092889,330.309590824,188.510418674,0.769861,2.66097,296
29.7924,250.713991371,424.46027071,48.1822833865,29.7932465882,60.6622,29.8214,75.4267,0.684816530642,748.384781495,291.378961553,1773.46974303,297,29.8034389849,-30.4676,629.48710404,399.507243947,218.302678166,0.806761,2.69552,297
29.8328,312.097488142,173.34338922,12.2939142206,29.8328783876,60.7251,29.8602,75.6121,0.706144235402,583.297918518,168.737774396,2051.08548597,298,29.8445484585,-30.4838,648.989371658,324.379567648,212.76915608,0.801838,2.97877,298
29.7033,536.377346651,289.56917299,11.8560480134,29.7063069046,60.8208,29.729,75.7078,0.698870380527,657.932856073,237.589617786,2526.64345683,299,29.7166399058,-30.3331,959.895289617,348.522653254,192.851073651,0.737777,2.98587,299
29.6609,560.240797606,284.527803623,39.9467863344,29.6631152788,60.926,29.6908,75.807,0.714636054722,759.275379082,261.890116795,2233.81524003,300,29.6748259079,-30.3197,1712.02138987,610.358572013,187.38244052,0.781264,2.80646,300
29.6729,456.112351999,424.519744189,23.5996292042,29.6738968938,61.0116,29.6994,75.8912,0.678379944697,1207.31439574,406.488060347,1802.27937599,301,29.6833132836,-30.3335,690.768489388,101.889321481,161.233367333,0.719683,2.62123,301
29.6106,340.290394631,192.489650985,10.3001131307,29.6128881326,61.1015,29.6357,75.9543,0.662983380346,637.434891276,213.107109762,1920.77156876,302,29.6232083886,-30.2282,664.849408896,315.15246593,170.740250913,0.697392,2.5307,302
29.5329,567.125509495,168.214475162,12.4057724502,29.5345143638,61.2111,29.5595,76.0714,0.690477007766,617.865252049,171.162400229,2103.34582026,303,29.5446056257,-30.1741,1109.03426868,397.639935911,190.672555206,0.695612,2.85515,303
29.4807,435.718930352,204.001676298,9.67038281457,29.4827781534,61.2457,29.5064,76.1822,0.66415323538,563.897017177,175.624109595,2208.37992726,304,29.492591315,-30.0964,656.537467669,132.246950793,168.878715936,0.749243,2.74631,304
29.4111,261.381035955,108.453191182,6.47838225106,29.4123391051,61.3019,29.441,76.3141,0.702635941782,630.074507644,155.521499978,1329.60356311,305,29.4215610155,-30.031,840.488582289,31.7447904461,235.040358864,0.739981,2.8707,305
29.3528,177.099957695,178.197069796,7.04275422117,29.3541808351,61.3883,29.3789,76.4025,0.693455562213,547.528136161,201.480774999,817.511997532,306,29.3630570043,-29.9626,332.187751058,108.27747189,125.901760373,0.663107,3.08899,306
29.3851,678.609820604,193.601013957,18.3759332692,29.3885708318,61.4318,29.4088,76.5214,0.68064920229,497.758775033,134.440644032,2063.22665189,307,29.3957079008,-30.0063,1292.65694266,253.730106121,182.217841014,0.819988,2.71689,307
29.2701,7.35861894993,263.393559842,7.72401614684,29.2724529872,61.515,29.2963,76.6095,0.69185924274,820.490245531,285.227124361,148.57204156,308,29.2827164964,-29.9179,130.671706153,116.9901191,89.4462647033,0.672267,2.94948,308
29.5247,395.560756538,135.029737493,13.8189274747,29.5249394205,61.5801,29.5484,76.6723,0.639099046754,564.051141582,143.511476092,1924.35667261,309,29.5325193224,-30.1708,1193.90155683,684.88947188,168.188223376,0.759113,2.37542,309
29.4255,146.636810852,129.966219045,8.16777879382,29.4282007574,61.66,29.4499,76.7857,0.66227660723,383.875792606,127.477181023,802.8458736,310,29.4349412226,-30.0032,318.733598348,125.433755902,143.754353156,0.732891,2.65039,310
29.3635,588.220088838,380.779547683,48.4666747627,29.3638110786,61.7711,29.3905,76.8485,0.660491008904,659.585433268,252.340751788,2002.53246931,311,29.3723581494,-29.9597,1286.52677273,267.488215013,182.805813446,0.753563,2.78384,311
29.3634,371.382580747,245.832397492,17.3484592009,29.3630884983,61.8771,29.3924,76.9705,0.680933587691,1025.03024337,280.916764382,1766.33010291,312,29.3747008153,-29.9672,619.604032266,366.463379382,176.183886918,0.684042,2.91072,312
29.3872,265.791377996,228.558862308,12.0082798258,29.3911333832,61.9794,29.4135,77.1199,0.651848811154,986.784538671,350.352809773,1628.10866371,313,29.3993942522,-30.0152,1098.58592299,689.094747129,205.41351655,0.754156,2.39575,313
29.2497,295.463703398,176.375878647,13.2953138817,29.2518598079,62.1322,29.2766,77.2038,0.679262170473,468.226166613,156.931705166,1589.08292582,314,29.2612019651,-29.8871,794.928797651,413.716883868,189.035469926,0.735209,2.8878,314
29.2852,218.283434338,126.345463642,6.5800872993,29.2861710285,62.1435,29.3106,77.2903,0.648953740171,478.732047474,141.115360512,1248.08647281,315,29.2921456573,-29.9039,534.253322573,307.990193929,190.218901099,0.776814,2.54678,315
29.2515,284.779769706,186.673338416,9.5318540306,29.2505455658,62.1765,29.2729,77.4072,0.664356647596,502.401389587,153.490357071,1841.49613327,316,29.256721555,-29.8714,1156.86179902,715.900173665,219.132787656,0.738315,2.95592,316
29.365,77.112231062,190.323602855,12.2866736283,29.3676855721,62.2469,29.3867,77.5075,0.609683393744,865.712691191,261.434512434,1010.18494088,317,29.3749604521,-29.9872,409.443227815,377.625739198,181.26174668,0.756735,2.13996,317
29.3027,602.88438898,221.863144451,13.873771933,29.306244523,62.2987,29.3295,77.6295,0.68619931178,497.392009196,128.789882353,2408.44694286,318,29.3142404148,-29.9633,1249.61811193,546.091253863,189.221824103,0.721161,2.85812,318
29.3094,328.531403718,188.274400815,6.08695830777,29.3102803696,62.4271,29.3324,77.682,0.64230494796,732.825232166,244.553563869,1961.10965048,319,29.3161380666,-29.9305,991.184087206,519.223635082,207.452507027,0.728395,2.41983,319
29.2806,176.272861729,230.93523801,6.02045949067,29.2838446697,62.4908,29.3044,77.815,0.66434066073,829.989709954,238.198939854,1157.15054882,320,29.2931510507,-29.9221,578.482926847,386.497511445,183.947968119,0.69833,2.97595,320
29.3112,248.709403107,209.52544209,25.6580830565,29.3112436096,62.5796,29.3343,77.8509,0.653216146181,574.439145958,189.50647486,980.036689497,321,29.3173398816,-29.9354,330.301935107,121.329104982,142.09133823,0.775271,2.62959,321
29.3736,388.856293902,164.082858144,15.8804224244,29.3749668987,62.6173,29.3969,77.936,0.668160663082,589.224034295,167.731626899,2128.66488831,322,29.3807957556,-30.0035,1129.73434706,485.156254104,196.600235065,0.728176,2.92688,322
29.3993,523.587062784,183.856341416,16.9422644794,29.399792451,62.7404,29.4231,78.0681,0.641007942416,624.897652453,206.03661953,2404.45331842,323,29.407003853,-30.0299,1603.85568836,840.889652737,191.51755092,0.804772,2.81713,323
29.2944,605.643121338,189.22251585,12.7733577248,29.2967328809,62.7802,29.3177,78.1427,0.662987133936,517.562433701,187.034318826,2309.75105936,324,29.3047575067,-29.9125,1055.94941619,479.539567397,180.874340232,0.795651,2.72211,324
29.3594,544.602672181,131.262219199,6.45512028412,29.3607444064,62.8075,29.3889,78.2721,0.653375382597,687.361439762,191.29656796,2146.01907809,325,29.3721118808,-29.9829,1147.54833536,383.570533126,199.987603938,0.784027,2.57201,325
29.478,241.354666328,245.899612095,6.0860765289,29.4805591838,62.8798,29.5009,78.358,0.664938316449,663.816313733,227.928875338,1450.03228126,326,29.4887687674,-30.0781,791.779354234,464.667425909,174.962666882,0.804115,3.02467,326
29.2288,229.77094376,238.118312843,13.3134330626,29.2287992763,62.9294,29.2565,78.495,0.670639309516,542.886432512,214.763825447,1186.29382514,327,29.2388927914,-29.8212,527.481307661,324.328761245,177.495695221,0.793466,2.9333,327
29.2699,168.477790132,374.551727053,32.2232465429,29.2718679351,62.9936,29.2987,78.5676,0.645251371943,638.300744379,221.237352114,872.707273995,328,29.2808699399,-29.84,560.820894601,285.253658806,175.93849462,0.848165,2.82646,328
29.2436,70.3885793585,158.052156144,11.8864769248,29.2466027121,63.1092,29.2679,78.658,0.662219198567,452.67491963,141.206317961,826.138861491,329,29.2566809705,-29.8092,498.373225834,420.328124562,198.516212993,0.814595,3.00731,329
29.1355,279.511950545,321.271977788,7.72779574844,29.1358533632,63.1732,29.1608,78.7727,0.643456218082,668.855847682,234.974772945,1573.24950933,330,29.1437659631,-29.6913,743.717887119,409.47925887,207.998005624,0.87199,2.63358,330
29.1904,119.81543201,218.085567767,28.7887782894,29.1922645728,63.2162,29.2139,78.8916,0.654113729055,426.192301305,133.270073815,865.555527923,331,29.1980869463,-29.7734,515.712383407,381.504472557,198.745613393,0.87738,2.66528,331
29.2252,120.837781583,230.026532105,13.7189182001,29.2252930549,63.2636,29.246,79.0145,0.622921478396,577.353654985,206.822090789,731.824930195,332,29.2313179496,-29.7785,355.975488205,258.904264756,167.756952919,0.874637,2.46007,332
29.0658,15.3724121195,183.048975996,18.0091280903,29.0692718956,63.338,29.0912,79.1116,0.630581835931,525.252550568,164.366478946,482.685626608,333,29.0773410146,-29.6312,443.049227045,398.614002762,193.971479071,0.853814,2.43022,333
29.04,339.840109442,562.153915159,196.247983937,29.040411252,63.4199,29.0691,79.1861,0.653544010786,997.597446935,331.38024964,1725.73230486,334,29.0498950688,-29.5693,818.574413746,123.95721122,216.374373941,0.894297,2.70335,334
28.9111,46.8563911042,275.17013395,6.90474751674,28.9134238073,63.5773,28.9371,79.2682,0.677784952279,732.546537155,235.260173001,407.125277424,335,28.9218749567,-29.463,220.776735599,174.973861233,129.579912237,0.858389,3.05707,335
29.0161,697.815850655,241.054417937,10.6627079714,29.0194965204,63.6378,29.0377,79.3806,0.650343922514,609.428063117,187.528599348,3016.64109423,336,29.0273608214,-29.5544,1098.5232897,236.260807848,224.506886756,0.925373,2.94483,336
28.8387,563.051361087,211.270393539,7.04145467873,28.83985243,63.731,28.8626,79.4628,0.607234333254,539.999037139,193.168336135,2872.35371938,337,28.8455820474,-29.4074,1759.07443467,1074.87472073,226.836021146,0.900066,2.26787,337
28.8251,92.2687248048,376.529389783,15.6583736098,28.8273571685,63.7538,28.8506,79.5562,0.650281234748,942.070747045,326.096237161,943.437652205,338,28.8339974427,-29.3619,556.912048821,318.018925886,196.982898718,0.88731,2.56704,338
28.8247,112.139321647,366.22947817,43.894054443,28.8251179571,63.7997,28.8509,79.6565,0.623958545647,807.32406733,318.247815178,878.175441133,339,28.8337806707,-29.3374,502.991954716,130.894073503,194.113296016,0.844403,2.47201,339
28.8151,68.7179451807,242.800884536,9.5707556521,28.8180357181,63.9094,28.8408,79.752,0.622201766679,810.454218998,283.882857361,212.15153493,340,28.8255937849,-29.3638,99.5444770552,43.7315059142,69.8437465759,0.878047,2.43414,340
