AverageAbsY,QFunRegParamNorm,PolicyRegParamNorm,StdEsReturn,MinReturn,MaxReturn,AverageQ,AverageQLoss,MaxEsReturn,AverageAbsQ,Iteration,AverageEsReturn,Epoch,MinEsReturn,StdReturn,AveragePolicySurr,AverageAbsQYDiff,AverageDiscountedReturn,AverageAction,AverageReturn,AverageY
9.70271505066,29.4363,34.0265,99.3575344048,21.6772506384,492.43558217,9.69621,0.475578,305.225968985,9.70258,86,119.301647024,86,-0.950993273717,114.638699859,-10.0238,0.384024710247,94.1939213442,0.883259,243.852065712,9.69855052843
9.83834089044,29.6257,34.1492,111.891924435,30.0438136867,474.568516328,9.83063,0.456968,384.660390301,9.83738,87,121.96121139,87,3.14188202352,75.3775360093,-10.1482,0.379071006178,63.7606919251,0.830695,105.370235477,9.83387950704
9.94626519658,29.7747,34.2987,129.349053442,45.4944435497,446.9079006,9.93883,0.498812,423.745517672,9.94624,88,116.749210818,88,19.1683213879,74.4569639438,-10.245,0.386419766778,98.7520850601,0.850993,273.608144186,9.9421377611
10.0169170903,29.9351,34.5167,118.667678842,80.6136304873,397.662430025,10.0084,0.484236,386.677359868,10.0174,89,167.289945166,89,16.9546550956,54.8602626381,-10.3335,0.386207841412,109.585098592,0.860552,262.915879454,10.0118325991
10.2060180245,30.0744,34.6758,73.235433352,62.8227272372,554.341655163,10.1989,0.449636,208.771563424,10.2075,90,94.7996628831,90,12.808506679,94.5371895507,-10.537,0.377748918074,75.2984830446,0.867902,141.014471765,10.2011336431
10.3145000973,30.2252,34.7939,108.947500412,52.1080869542,928.414712485,10.3062,0.492987,297.100365481,10.3138,91,116.541659039,91,9.95402296203,180.058741812,-10.6445,0.38656923182,104.527749203,0.852692,331.451424324,10.3090911454
10.4454653433,30.3811,34.924,154.071065558,187.056677037,597.622127947,10.437,0.460898,523.488537257,10.4453,92,221.91993886,92,35.5246241557,97.7558360393,-10.7681,0.384470637468,124.136180906,0.871102,368.173658546,10.4401672211
10.599817035,30.5588,35.0272,86.6036880238,50.8040329857,287.646766099,10.5911,0.464399,257.404788273,10.601,93,105.793213758,93,2.6427332127,51.4037429752,-10.9336,0.389932361987,83.4300901106,0.84576,154.818638758,10.5938689532
10.7324441224,30.6832,35.1294,84.4910083412,89.9540006657,611.935280603,10.723,0.475743,228.26487393,10.7333,94,92.2750280673,94,5.5829015397,111.04146062,-11.0649,0.386068913174,115.129640346,0.861975,330.778636939,10.7262615906
10.8722793706,30.8654,35.2806,93.2491546755,28.4201702314,601.265990741,10.8635,0.574416,294.582058814,10.8753,95,161.002031473,95,52.9661601796,131.091667655,-11.2024,0.404025836066,79.1888072689,0.858228,341.172224997,10.865594722
10.9799895473,31.0206,35.4356,149.723770467,41.1455746265,554.483062523,10.9713,0.448482,503.361775588,10.9819,96,249.218851239,96,-0.610160079094,124.019970714,-11.2882,0.388469783049,98.271469373,0.857129,278.787764898,10.9736177335
11.0585005633,31.1431,35.5859,102.221121138,132.583863721,645.821437918,11.0472,0.524973,303.299079295,11.0602,97,110.239292062,97,12.7879006981,73.6410186316,-11.3674,0.391788322495,113.03645696,0.863456,265.895987696,11.0512515447
11.1499892906,31.2868,35.7194,86.333370426,26.9995054107,671.691230255,11.1393,0.557553,276.59769183,11.1523,98,173.169900172,98,-3.07365688459,105.399300361,-11.4455,0.395496695168,102.779432284,0.842388,260.067978972,11.1412534533
11.2429553323,31.4397,35.8565,159.456132412,68.2665206943,438.48579999,11.2318,0.539929,478.326710244,11.2459,99,226.038593402,99,54.1587258866,75.6276295664,-11.5353,0.392907688041,103.906503701,0.862806,308.074897261,11.2337814812
11.3126989047,31.608,35.9828,100.486362345,133.075148162,654.211719587,11.2999,0.532255,261.120031857,11.3141,100,123.892264321,100,17.0991198705,85.5604840048,-11.6232,0.39241853223,116.041571684,0.860465,453.484205155,11.3026915197
11.4497160861,31.786,36.1233,146.189298787,312.362613722,1014.75254932,11.4379,0.478663,466.036189542,11.4521,101,274.948047962,101,64.6750835935,260.966362026,-11.7655,0.389522230635,95.7177657024,0.76524,714.679210731,11.4403198039
11.5991898226,31.931,36.2683,233.256929579,37.1796158759,1180.89247066,11.5872,0.50067,586.586246431,11.6024,102,299.890649723,102,44.2782510589,380.736397794,-11.905,0.390887159275,88.3127446321,0.899136,577.734186528,11.589021814
11.6350773147,32.0384,36.3928,164.70330519,27.6062113866,976.557145,11.6215,0.469734,505.459156998,11.6362,103,192.791045403,103,5.63239638563,159.13791013,-11.9375,0.383691740271,100.404117527,0.858126,369.608018141,11.6245243288
11.7498735778,32.1988,36.5567,121.357998716,163.031935534,545.384757426,11.7394,0.533433,324.821493063,11.7525,104,148.208927477,104,20.5701158878,85.2812974689,-12.0594,0.395456609436,111.170941513,0.885351,345.070365393,11.7410241265
11.8352864318,32.3623,36.6378,107.82924573,92.1248743074,914.720974997,11.8208,0.572814,310.302677496,11.8354,105,126.607728089,105,1.05050219832,222.839781137,-12.1406,0.404763895288,86.8447153202,0.834889,394.1131087,11.8243979938
11.9123444723,32.512,36.7468,179.071041652,17.0489879889,931.814224548,11.8997,0.524289,543.802974363,11.9168,106,193.16317334,106,-0.545360146818,269.983524096,-12.2193,0.400538820434,62.5450138712,0.818531,698.133467593,11.9013430109
12.0103231368,32.655,36.8987,168.217325749,401.165001832,999.389977269,11.9992,0.538663,445.67671894,12.0151,107,280.833121672,107,-0.9427591871,211.515168009,-12.3307,0.400324386453,88.7786136908,0.721019,813.48514955,12.0007775659
12.1668675298,32.7827,36.9916,134.377150458,226.123213521,1037.58774892,12.1553,0.613037,394.029903853,12.1686,108,196.941749618,108,13.8000636276,274.669221125,-12.4863,0.409163366702,99.460426685,0.843264,715.611168471,12.1584749556
12.2027336551,32.9029,37.1056,132.716565039,-105.392819086,470.372263465,12.1914,0.549869,365.788094682,12.2059,109,146.646756866,109,-1.40117426731,144.145529999,-12.5297,0.397866439065,13.8928833163,0.814198,58.2645047841,12.1929550194
12.371344719,33.0465,37.2629,67.8928470177,955.298235532,1084.105722,12.3601,0.533988,243.025331465,12.3738,110,53.6899970475,110,-13.2892109382,34.9892750879,-12.6914,0.397400600695,95.1555224196,0.713997,1005.56588442,12.3625482263
12.490708286,33.2117,37.4317,108.444332386,35.4647498412,932.171070144,12.4808,0.585316,278.293853608,12.494,111,142.354095265,111,0.35309273286,295.12805835,-12.822,0.405666203855,75.9180634763,0.821665,431.918859661,12.4829034194
12.5857570973,33.3681,37.6082,114.520248681,147.586085207,852.350596151,12.5735,0.595736,345.414887272,12.5896,112,128.222011351,112,-0.241823492929,147.010079975,-12.923,0.410620899451,105.085919953,0.873862,331.626619654,12.5763774835
12.6612535089,33.5173,37.7664,156.391536002,83.7565636546,1014.2112529,12.651,0.631257,497.747254403,12.6657,113,126.877816563,113,-0.162427167237,307.498955091,-12.9872,0.416672533644,93.5730670252,0.795528,697.320420069,12.6523815918
12.761862253,33.6519,37.9005,123.665326208,156.632707835,816.535193035,12.7512,0.58967,372.200001661,12.7661,114,146.123459481,114,13.2109291599,101.65756563,-13.0752,0.415203837647,120.78549505,0.869886,268.5232055,12.7543390537
12.7501512216,33.8137,38.0573,107.205113388,184.043051476,940.093082648,12.7381,0.672479,321.956126583,12.7548,115,120.940161231,115,4.84491106672,159.236759204,-13.0472,0.418910591481,123.679708108,0.871485,313.278687626,12.7402123576
12.9013888239,33.9895,38.1955,141.549514649,56.2088852738,968.045960568,12.8902,0.63598,399.348310164,12.9036,116,218.442071912,116,10.2269037045,298.207075238,-13.2035,0.410716761036,73.1086648492,0.857193,676.755609532,12.8929126658
12.9817692906,34.1111,38.3766,185.41957898,287.824757114,951.170528329,12.9712,0.569737,592.545772719,12.9848,117,196.238734547,117,49.5549304021,240.769284599,-13.2774,0.410652260974,117.24215119,0.839254,606.407961395,12.9730833427
13.0238985275,34.2319,38.5286,167.572783078,-111.790002533,561.800939029,13.0104,0.588652,476.699425477,13.0281,118,112.284511712,118,-14.8624584438,169.854162571,-13.3118,0.407944347594,94.2883565327,0.891682,289.610984328,13.0135103215
13.0941342185,34.3652,38.7031,123.608876937,-103.668347761,565.830728924,13.0814,0.613541,313.204045366,13.0986,119,110.188820287,119,-30.0772241931,134.964651661,-13.3826,0.410629987082,105.670779148,0.891654,299.114930317,13.0833499189
13.1059547949,34.5462,38.8794,170.862792776,15.9689228557,615.672593522,13.0931,0.692505,456.323411637,13.1099,120,175.150916631,120,3.86896639015,159.946552096,-13.3968,0.417746558132,86.4096153742,0.888173,305.490985413,13.0960915968
13.2318993082,34.6629,39.045,110.540303478,180.160644812,987.415535555,13.2195,0.676929,358.162381929,13.236,121,80.5407787212,121,2.46657367527,302.610015791,-13.5342,0.418387349722,81.5185014492,0.808672,619.232965876,13.2212473782
13.2949224313,34.7928,39.2228,127.657760938,59.0884142315,1046.03356853,13.2817,0.662817,373.041892253,13.2987,122,127.144159756,122,2.89658844653,440.853554149,-13.5946,0.4187449109,89.6649410461,0.744582,437.365741911,13.2848346595
