AverageQ,AverageAbsY,QFunRegParamNorm,StdReturn,MaxReturn,MinReturn,AverageAbsQYDiff,MaxEsReturn,Epoch,AverageReturn,AverageQLoss,AverageAbsQ,PolicyRegParamNorm,Iteration,AverageEsReturn,AverageAction,AverageY,StdEsReturn,AveragePolicySurr,MinEsReturn,AverageDiscountedReturn
2.99181,2.99463452409,80.4527,116.905405926,914.542336468,383.944560681,0.0633283332223,485.801628303,529,588.434976382,0.0273063,2.99645,75.7851,529,263.921793538,0.819178,2.99168490648,138.121412511,-3.03485,11.5858458694,203.502011248
2.98771,2.99032284698,80.4717,82.9227523431,501.890883986,161.878772987,0.0656284146071,590.267516935,530,313.052361162,0.0301612,2.99208,75.8254,530,262.507753952,0.833763,2.98772218214,206.997257928,-3.02969,19.593638925,152.316989079
2.99105,2.99433654276,80.5426,210.191319223,918.411047344,50.7893868234,0.0663948557243,701.236245314,531,447.741098267,0.0302371,2.99582,75.8502,531,261.541580895,0.8149,2.99114396852,256.009220829,-3.03441,3.72755521238,171.49776446
3.00184,3.00407750574,80.5888,114.531695016,1010.64811944,428.411024153,0.0668083414061,642.491449326,532,613.882606806,0.0326727,3.00592,75.9589,532,360.187650871,0.829987,3.00169308106,185.951210967,-3.04647,101.657250267,210.312655213
2.98757,2.99054800841,80.6372,513.236732182,2366.52200231,281.411294684,0.0686113752497,480.858654022,533,844.559243336,0.0350495,2.99265,75.9946,533,223.648075945,0.808162,2.98754989455,154.409695901,-3.0304,19.2717036748,194.086953041
2.98747,2.98945560126,80.677,317.337640666,1887.42067818,523.512276008,0.065741323244,442.354961187,534,888.611800639,0.0332276,2.99113,76.0309,534,134.538182519,0.798425,2.9873318584,105.606634518,-3.02885,11.2140120068,213.986885439
2.98059,2.98310185625,80.7406,352.481562364,2111.31798724,307.597117517,0.0696918000224,797.565966597,535,519.863242796,0.0349512,2.98466,76.0752,535,414.993449721,0.853747,2.98064060261,281.46556395,-3.02444,119.428949075,175.13472911
2.98093,2.98323100409,80.8094,218.334348042,1224.23739905,321.994141627,0.0688947209821,670.216820082,536,744.449958522,0.0340042,2.9848,76.203,536,319.082920112,0.798108,2.98108799036,227.658940728,-3.02267,15.3552687515,218.720589174
2.97718,2.97930731521,80.8993,81.8667703432,719.020582756,155.761686982,0.0659523678798,492.922326324,537,347.047042267,0.0347519,2.98127,76.1965,537,270.919234401,0.836534,2.97715785884,158.455459101,-3.02114,32.238202557,164.867222162
2.98515,2.98739203486,80.9426,195.499227587,1451.6543472,244.042202944,0.0670231248639,421.413643721,538,408.886420618,0.0313271,2.98948,76.2244,538,174.753118361,0.826417,2.9850788662,126.438895125,-3.02947,13.2038886405,169.644087913
2.97074,2.97361106262,80.9904,265.958530941,2228.51152938,268.991724643,0.0702902848202,836.599726433,539,526.984633612,0.0370252,2.97506,76.2185,539,247.708578927,0.830673,2.97100272636,225.95161696,-3.01766,50.2854660094,193.172650995
2.98306,2.98543069147,81.0447,591.373310697,2980.15017544,405.945652016,0.0656712344548,775.274066949,540,875.569180055,0.0316212,2.98718,76.3212,540,241.66669369,0.862925,2.98303355342,215.418255005,-3.02781,11.9577953075,213.623772249
2.98825,2.99036389431,81.086,367.148097417,1725.73627764,286.828924381,0.0647914458103,804.33408897,541,707.798157425,0.0297481,2.99198,76.3451,541,473.878484314,0.857915,2.98815831636,241.574212802,-3.03195,193.088474017,205.826195611
2.97592,2.97924457613,81.1467,65.5076352393,511.354865565,246.905300806,0.0698838205358,720.773779158,542,359.62962926,0.0361897,2.98107,76.4608,542,225.381293519,0.821408,2.97584662305,178.00820101,-3.02263,70.7360464202,165.851895457
2.98545,2.98809679578,81.2338,75.2791433077,668.508543966,177.40365274,0.0679247830586,554.829809949,543,374.660723165,0.0325465,2.98971,76.4808,543,234.665577758,0.832231,2.98561823776,143.705977792,-3.03215,21.8385056349,173.059536694
2.98864,2.99105762899,81.2742,585.480785033,3089.56002168,313.961903405,0.0677588186294,560.464239252,544,1463.16247878,0.0343456,2.99295,76.5573,544,256.100445254,0.771317,2.98845645279,152.021344674,-3.0315,51.4769042838,230.03870176
2.99129,2.99382974941,81.3292,502.370364038,2880.85300883,224.54185217,0.0672271158259,597.22004717,545,462.148297704,0.0345902,2.99512,76.604,545,354.570991522,0.83181,2.99155376258,142.7515664,-3.03304,146.948246067,164.479755792
2.97937,2.98145372889,81.36,253.582954393,1754.29430118,280.161222852,0.0645816677796,825.600595436,546,494.94580832,0.0287876,2.98318,76.6084,546,371.916823662,0.839548,2.97931809096,278.477408549,-3.02502,53.6283226502,188.666619089
2.97903,2.98084299751,81.4221,265.444519134,1849.36366511,321.06855439,0.0660030242279,617.814370032,547,544.490770533,0.0309294,2.9827,76.6307,547,181.90377543,0.804627,2.97893708949,151.290630977,-3.02628,49.1640543511,193.488783615
2.99842,3.0002420284,81.4645,220.128837434,1385.93505208,290.952538031,0.0671988471162,731.555578308,548,714.214207713,0.0341233,3.002,76.6593,548,454.663436239,0.831067,2.99845994491,265.753023511,-3.04262,14.1789004025,212.062780972
2.99934,3.00103707839,81.5089,116.512389589,745.015451755,303.970713742,0.0610504744836,528.980022626,549,438.170725452,0.0251375,3.00281,76.7351,549,303.33378843,0.846003,2.99937189825,168.046251693,-3.04449,70.7530832537,183.170025833
2.99405,2.99678306687,81.5632,340.429911077,1507.78868994,185.101602354,0.0680784982483,446.962464493,550,866.425417782,0.0326022,2.99865,76.8058,550,311.569517234,0.835535,2.99402439056,108.189100457,-3.0404,162.574223227,219.921234467
2.98779,2.99006043495,81.6266,241.641368102,1324.60665024,262.699936838,0.0733449398256,464.356235552,551,520.013572314,0.0394611,2.99192,76.8537,551,272.143409282,0.843067,2.98784334486,151.885619199,-3.03667,40.0773075488,188.548711092
3.00779,3.00941153062,81.6949,231.46139068,1429.63276803,420.343644777,0.0668680504608,512.031567358,552,991.943018667,0.0332348,3.01107,76.8508,552,356.373929482,0.864691,3.00765364783,150.024982994,-3.05068,68.0594843996,233.094348626
2.99539,2.9976485316,81.7584,486.1399339,1595.5047747,51.3858017972,0.0677252032961,870.728645142,553,687.584845519,0.0342478,2.99961,76.8408,553,445.633035726,0.919742,2.99537630909,231.03653888,-3.04317,73.5342766129,175.936900068
3.00799,3.0101133797,81.8347,189.650201606,960.565639514,238.519236302,0.0643962912719,572.328735234,554,533.616233602,0.0304626,3.01213,76.855,554,138.774570993,0.882972,3.00804915781,147.947274483,-3.05355,9.89170633426,193.949963725
3.00769,3.00957909564,81.9001,147.957709913,845.752989358,151.711663635,0.0678919215759,766.962540473,555,374.967393855,0.0353777,3.01114,76.8966,555,350.698038309,0.897795,3.00775081498,226.713291722,-3.05692,56.9308179246,166.864913926
3.00576,3.0077712213,81.9877,63.173593618,795.231263104,304.014580258,0.0703812260513,558.40651055,556,399.449823949,0.0378138,3.00974,76.9379,556,225.385122263,0.87861,3.00579035833,163.221334474,-3.05434,51.7980277115,178.030794501
3.01705,3.01936263819,82.0431,482.682044517,2543.01985279,347.381686915,0.0653870597838,676.770743345,557,849.215254645,0.033117,3.02115,76.9703,557,386.402504209,0.864236,3.01710453828,235.746172564,-3.06266,63.3976432071,215.402024177
3.00482,3.00707655026,82.1332,105.738213733,779.279604481,247.916738773,0.0711298353883,1128.8601833,558,321.638145843,0.0373898,3.0093,77.0291,558,402.162458151,0.864976,3.00481228012,342.909543959,-3.05772,40.2757321256,157.990069856
3.02421,3.02682142736,82.1826,347.502677138,2169.87690172,302.716967363,0.0660111925479,638.86060716,559,759.275294966,0.031838,3.02818,77.136,559,254.485982098,0.819789,3.02425565619,161.443551873,-3.07501,93.3464631931,208.580724616
3.02439,3.02656760351,82.2594,168.056162251,927.053153452,342.103543221,0.0674371766256,621.924247032,560,520.521671205,0.0339499,3.0282,77.1297,560,275.94312796,0.832001,3.02464585121,186.366788548,-3.07493,99.0223174892,194.787733457
3.02625,3.02865080818,82.2784,131.748005061,923.238603399,386.702531239,0.0662065208664,542.974731471,561,566.203434007,0.0293296,3.03039,77.1754,561,355.788131572,0.855691,3.02639840422,156.661411901,-3.07554,153.482263836,203.524692582
3.0297,3.03109510995,82.3465,252.880732028,1388.73733642,393.797135071,0.0659958609634,584.267310412,562,705.250905097,0.0301586,3.03299,77.2017,562,258.645096522,0.815023,3.02954772198,172.262235192,-3.07606,81.007605828,212.103184494
3.03215,3.0343821516,82.386,133.048343613,810.500756917,254.537456519,0.0681013264891,625.840825734,563,369.121086906,0.0339197,3.03657,77.2899,563,291.988106956,0.838145,3.0323547542,207.868599291,-3.07975,71.9162192112,166.505740949
3.03869,3.04038925259,82.4443,174.582076838,1306.14170639,310.244849896,0.0680701294063,371.279744111,564,504.00257865,0.0341327,3.04183,77.2975,564,253.68241788,0.851583,3.03875397758,75.2304419788,-3.08822,135.049959294,192.666558241
3.04401,3.04601048272,82.5216,19.2363883962,334.212707641,251.391246518,0.0649934958055,567.877249172,565,293.564204834,0.0305192,3.04788,77.318,565,305.637515796,0.828392,3.04407096351,160.612260811,-3.09175,76.1604797626,153.997789887
3.03673,3.03841148513,82.5866,47.3119167674,488.070948781,243.811979077,0.0668701992527,621.667428037,566,300.339196046,0.0323353,3.04063,77.3057,566,365.139817367,0.812546,3.03662829065,185.714223272,-3.0794,80.7863423223,155.136019109
3.04241,3.04504109907,82.6626,15.6348699729,289.48923697,230.065645935,0.0700555604909,450.178803654,567,253.847673095,0.0365496,3.04664,77.4013,567,230.717774499,0.846236,3.04270494577,156.594938499,-3.09214,42.3704131962,141.451003312
3.03866,3.04055858979,82.7096,3.5091742171,246.555894987,229.165432373,0.0660979273994,652.676477026,568,237.267650632,0.0321294,3.04224,77.4059,568,264.644075869,0.852431,3.03868414793,180.51583502,-3.08331,92.3866926564,136.626017096
3.04721,3.0487825457,82.7996,272.238080713,1618.45315032,157.072553974,0.0663883163507,797.399651984,569,650.759893137,0.0322368,3.05051,77.4557,569,319.355146247,0.850569,3.04707149838,224.230599344,-3.09489,49.3840177768,203.662730109
3.0353,3.0371728389,82.8117,115.635181223,933.457923369,330.700260717,0.0671555075179,379.262046871,570,454.998628958,0.0336067,3.03877,77.5053,570,164.025813976,0.852172,3.03556533193,98.4440572803,-3.0813,14.7068074312,186.433722752
3.05438,3.05601410537,82.8597,15.1244034275,314.4037246,249.681574088,0.0664275510163,732.217719974,571,286.801927542,0.0324301,3.05783,77.5333,571,364.588271136,0.830048,3.0545203454,229.45090353,-3.10047,88.9279581364,151.351120543
3.05709,3.05868582084,82.8906,17.1406638744,357.89442009,275.613552167,0.0662530448019,615.561151278,572,315.615001516,0.0309017,3.06028,77.6269,572,258.631461076,0.815017,3.05723319799,187.360279747,-3.10499,38.6719792972,159.892578167
3.04734,3.04898474806,82.9709,24.3952377321,445.922122658,258.197318314,0.0669370714086,480.015651611,573,311.511823558,0.0349909,3.05056,77.7005,573,320.808757873,0.807363,3.04726955326,86.9195398173,-3.09459,197.595300325,157.624483989
3.05273,3.05386143429,83.0131,316.710884764,1725.51158968,304.259240342,0.0679794008588,312.276958624,574,586.528503784,0.0337095,3.05608,77.7713,574,163.2347699,0.773084,3.05261846342,85.2553914922,-3.09907,36.8775288146,192.055543964
3.05228,3.0543284634,83.0962,38.4545389465,616.612988698,334.29689628,0.0666533837972,647.244197092,575,383.696097982,0.0320735,3.05595,77.8345,575,306.771631646,0.82613,3.05237924479,201.211214132,-3.10181,60.0673834222,175.211728334
3.05327,3.05510081624,83.1411,24.8461858106,484.855025868,302.737544357,0.0686979110884,362.100739734,576,375.74383341,0.034849,3.05654,77.9285,576,210.768281904,0.813963,3.05339322118,117.875661519,-3.09916,44.3770901178,173.886922491
3.04481,3.04695678716,83.2693,35.3230759186,397.818640811,227.45536383,0.0681435461813,393.331234018,577,312.297120801,0.0340923,3.04921,77.9524,577,216.409084338,0.877217,3.04466536677,89.9626605591,-3.09123,89.9308439825,158.80619196
3.04416,3.04584360461,83.3211,47.9037126449,538.992198982,342.571883161,0.068368955205,502.769131487,578,399.122410552,0.0347153,3.0474,77.9803,578,169.430931897,0.863906,3.04422045316,125.940081732,-3.08622,8.33448974369,180.637046412
3.04856,3.05052751434,83.378,40.8035722341,462.963055239,225.520672175,0.0705760698883,465.906396197,579,348.701775401,0.0348438,3.05268,77.975,579,228.990998786,0.874954,3.04851062449,116.67119207,-3.09252,78.5605415739,167.777216476
3.03935,3.0418110034,83.4604,27.0013408155,338.798725315,228.98769632,0.0689376636969,436.477272979,580,297.635187385,0.0345734,3.04351,78.0653,580,206.360112385,0.872355,3.03949666428,146.727879535,-3.08404,8.79520769878,155.135804336
3.05269,3.05514970423,83.4819,32.6137855367,450.893741533,270.554970978,0.0688437590941,328.575391212,581,320.841027535,0.0344741,3.0569,78.0689,581,167.47661402,0.850894,3.05283119386,110.761819037,-3.10069,8.65136087711,160.47098135
3.03577,3.03757942261,83.5547,18.7492443931,375.143889226,303.481943853,0.0677236953203,346.513789041,582,336.738670802,0.0332321,3.0393,78.1043,582,228.928296539,0.837355,3.03559449542,113.519705243,-3.08043,10.5178014049,166.936437474
3.04143,3.04421569602,83.6038,61.9710474351,573.906462187,274.098947925,0.0666089052685,555.171548941,583,353.247974689,0.0314955,3.04581,78.1324,583,234.991747404,0.853058,3.04181705376,184.954874106,-3.08775,7.39812482647,171.898442948
3.04268,3.0441598911,83.6634,182.950511899,1366.51716446,293.289765491,0.067186612176,612.45513754,584,406.803468358,0.0319641,3.04621,78.1739,584,229.910604147,0.833378,3.04237132382,221.993942727,-3.09009,7.31448228993,178.537312031
3.03741,3.03928144123,83.7405,119.015228285,369.478928384,44.3945823477,0.0680515142032,503.32684832,585,210.137421959,0.0352846,3.04115,78.2214,585,188.718181619,0.855402,3.03770094686,143.329244957,-3.08344,46.7012048218,117.170356074
3.05108,3.05187307165,83.7775,57.247044148,318.338911442,39.5011202233,0.0675099395486,345.314693508,586,224.503485397,0.0351863,3.05381,78.2766,586,143.008333206,0.857495,3.05062965612,115.057899656,-3.09291,9.18259057041,131.011700043
3.04398,3.04585417456,83.8468,54.0359347838,520.596289589,163.32852505,0.0674439814772,489.287458334,587,368.416736859,0.0329842,3.04743,78.3356,587,106.500097618,0.874136,3.044230202,118.590109435,-3.08723,7.64084692779,171.397334064
3.03733,3.03864688747,83.9172,43.6368740034,602.274013379,280.540122613,0.0662027288289,535.314161388,588,361.874264518,0.0331424,3.04114,78.4046,588,249.82251097,0.838987,3.03717659776,167.381523865,-3.08013,7.18443672731,170.963189132
3.03743,3.0392087537,83.9988,58.457213146,440.324901212,244.023996689,0.0669379839922,497.405989799,589,366.553799521,0.0352194,3.04103,78.4386,589,233.71709825,0.839683,3.03748123605,173.913653253,-3.08232,9.54381048838,175.049542951
3.02516,3.02630894413,84.0518,119.320745095,710.369978739,46.121771132,0.0687896984229,766.48815942,590,381.333478549,0.0345998,3.02849,78.4659,590,287.875336,0.829801,3.0251093689,230.74700836,-3.07303,12.0881300743,171.007961625
3.02786,3.02983657097,84.1291,47.0710396131,504.470213752,264.046042558,0.0644969775,404.381653048,591,396.76901528,0.0323162,3.03148,78.5423,591,229.620913697,0.819695,3.02798732274,123.656362684,-3.07079,71.288758247,177.930706376
3.03324,3.03480348361,84.1873,49.8342244346,450.302267024,42.7247132885,0.0645457636466,505.184755723,592,344.689711947,0.0312679,3.03667,78.5871,592,279.545698144,0.855105,3.03328262648,140.89690957,-3.07677,12.1790179384,170.348870074
3.02497,3.0267406376,84.2743,21.0811678401,384.945995136,281.038237016,0.062133549164,536.038034496,593,321.944897106,0.0268628,3.02844,78.5893,593,359.061866214,0.835579,3.02494543649,161.064282319,-3.06856,88.5603682704,162.87867398
3.02448,3.02622308529,84.3615,137.501259164,487.653461196,40.6540575079,0.0664171704025,548.891288688,594,347.894132829,0.033934,3.02791,78.6187,594,264.92310827,0.830911,3.02464359572,162.365429549,-3.06819,48.2308844868,158.769865491
3.03555,3.03725602633,84.3968,103.668723801,767.720484276,321.137480618,0.0646192817764,787.349077139,595,383.942339332,0.0286199,3.03924,78.6505,595,320.002281899,0.826317,3.03577693641,279.60891946,-3.0753,40.8237455424,172.770898437
3.01642,3.01844742303,84.4656,100.057512929,674.38807345,172.065279441,0.0646966075258,504.097667883,596,451.119468167,0.0302962,3.01992,78.6922,596,248.623635573,0.867967,3.01689767219,111.055089613,-3.05977,99.1896802176,188.658864216
3.02662,3.02765393014,84.4989,115.671552824,573.153628314,45.7674944754,0.0651653325189,676.613029277,597,208.611404893,0.0314236,3.03002,78.7192,597,299.258287358,0.881031,3.02639662113,202.304883359,-3.07141,43.2077587983,117.17960166
3.01337,3.01560513833,84.5689,117.079624545,1045.15299653,273.889029279,0.0665098836055,744.197873647,598,364.202461676,0.0357555,3.01743,78.7648,598,285.101366655,0.841144,3.01358898864,222.207857573,-3.05669,56.2629421206,166.696777061
3.01824,3.0197856073,84.5818,105.142893311,688.587360579,61.6424968871,0.0650627703554,593.960839723,599,367.437847099,0.0329271,3.02092,78.8212,599,261.652934053,0.835666,3.01825934593,190.770537934,-3.06296,58.7733869018,166.449811423
3.01822,3.0197811663,84.6344,147.144789556,1260.38929378,535.713002719,0.0671159482606,818.849168795,600,720.927402741,0.034773,3.02157,78.9112,600,290.073149945,0.832043,3.01823867415,236.741003429,-3.06192,46.7164173237,215.106893087
3.01284,3.0144611723,84.6984,187.732342263,916.555363007,110.735541474,0.0657584613109,679.914764746,601,313.562180041,0.0338278,3.01612,78.9711,601,324.819538236,0.84836,3.01286247746,206.095892769,-3.05738,49.6810309983,142.283296486
3.01612,3.01808154127,84.7895,335.125404537,1564.77261453,342.973819165,0.061240895355,410.889313223,602,883.0069482,0.0285447,3.0197,79.0003,602,204.454341886,0.799123,3.01633769143,137.907510698,-3.05953,65.1392637494,220.355461082
3.01839,3.02001164435,84.8698,329.993146976,1621.80834884,434.057812095,0.0645218916407,482.256620615,603,862.829170235,0.0299013,3.02216,79.0228,603,207.857664528,0.852087,3.01832881041,155.496966927,-3.0625,73.0148855779,223.391555659
3.01368,3.01568081252,84.901,228.489287344,1321.15779156,221.821936553,0.0651743722306,397.195001374,604,703.517466407,0.0319508,3.01738,79.0272,604,214.639638944,0.817728,3.01362595398,106.427551172,-3.05824,76.7663144152,214.344220955
3.005,3.0066737699,84.9183,315.919847382,1892.75125002,382.48296368,0.0624664034328,550.584501464,605,719.768847272,0.0275833,3.0085,79.0668,605,264.315336823,0.821548,3.00508845771,160.342477991,-3.04736,42.0153165763,211.57348633
3.00921,3.01095551927,84.9717,86.1488646113,689.573032553,306.310837748,0.0659129746727,518.110527679,606,481.109891942,0.0334535,3.01269,79.0771,606,251.999516575,0.834422,3.00930089661,177.795934986,-3.05009,9.517246858,191.166962613
3.00184,3.0039216546,85.0052,272.835259969,1647.90309147,319.512077831,0.0696414213454,546.674351043,607,706.990163632,0.0379084,3.00606,79.1243,607,282.640885537,0.82734,3.00187705459,150.655134149,-3.04547,75.5418214075,208.709265425
2.99989,3.00155235014,85.0474,101.573830421,809.798161487,343.708054652,0.0650340977144,781.622007741,608,541.750836793,0.0318718,3.0036,79.169,608,324.607838827,0.831596,2.99964604061,234.574096728,-3.0423,131.297396101,198.245087084
3.0127,3.01457144053,85.0899,145.549513853,748.551095356,252.300277759,0.0605243406172,372.244958162,609,423.616561687,0.0271969,3.01627,79.186,609,222.176682545,0.850471,3.0129193221,95.6708202071,-3.04988,40.4107190175,176.681824876
2.99343,2.9950143235,85.1129,225.121378105,1466.43066498,496.407185198,0.0639362181489,515.201176808,610,764.242847497,0.0305061,2.99716,79.2204,610,210.82286704,0.823975,2.99333364968,133.362665822,-3.03225,99.1516437752,209.41166745
2.98216,2.98388567535,85.174,449.679100499,2353.58040277,505.302405598,0.0642948033731,639.59679433,611,957.848858402,0.0324425,2.98551,79.2638,611,405.206352346,0.840324,2.98225893028,149.947955383,-3.02276,157.539099686,218.787134936
2.98368,2.9858539482,85.2281,331.173670895,2410.21589797,289.684858232,0.0629913453605,675.401022468,612,507.646191999,0.0281966,2.98768,79.3195,612,216.865564286,0.87292,2.98374045115,196.416817777,-3.02243,51.572625557,179.179458167
2.98688,2.98851331718,85.2766,175.787735279,1097.47529306,128.32856085,0.0633049017526,337.011952251,613,459.592326005,0.0300556,2.99046,79.3819,613,193.714828572,0.863124,2.98685352132,104.610405327,-3.02616,8.03010428172,183.044904674
2.97916,2.98093226812,85.2935,108.617505228,987.819567187,296.314894021,0.0647596808085,652.733538189,614,427.96020246,0.0336322,2.98236,79.4661,614,324.824526464,0.889909,2.97933115776,250.78561749,-3.01875,33.7338310431,182.026815848
2.97818,2.97944671303,85.3419,155.206896643,1096.90972931,316.619059875,0.0644932614798,757.736885465,615,468.223365032,0.0305964,2.98156,79.4943,615,401.45147731,0.861175,2.97800768806,244.513575265,-3.01703,67.8029959992,185.305195091
2.9727,2.974271866,85.3915,64.3942304694,644.614505584,323.44481652,0.0626619216687,476.738959531,616,417.971155868,0.029387,2.97588,79.5475,616,211.072180396,0.880192,2.97253631879,141.303596097,-3.01121,6.86918610174,181.718623545
2.96345,2.96536999276,85.423,227.316156967,1047.80726189,44.4956407214,0.0638833010315,476.33390746,617,201.360668955,0.0321864,2.96679,79.6026,617,176.887071629,0.934308,2.9637501194,140.631389639,-3.00339,15.9048872257,94.5191955994
2.96576,2.96710512387,85.4436,353.714591424,2113.84758125,263.464424345,0.0613497296891,556.987897447,618,576.121126835,0.0297282,2.96855,79.6322,618,232.922418323,0.88503,2.96578056319,163.665650776,-3.00412,28.871377481,186.257104585
2.95925,2.96044111536,85.4904,249.136299871,1081.83878789,40.3347921664,0.0620067677308,603.707158955,619,210.959810613,0.0288974,2.96204,79.6287,619,227.899018921,0.891231,2.95913178906,163.545801597,-2.99899,66.1466407253,92.7821122731
2.96494,2.96594859164,85.5406,275.721015363,1058.71092632,44.0484451901,0.0644034574776,486.014197158,620,300.842287013,0.0315947,2.9678,79.6658,620,253.108568004,0.904223,2.96485354738,148.872219902,-3.00555,89.2925655563,121.583514228
2.943,2.94399665903,85.5772,132.487795643,509.657837723,41.9029028477,0.0645751691996,463.715249012,621,170.901276929,0.0320559,2.94606,79.7298,621,242.606754465,0.8786,2.94297063063,142.990653467,-2.98247,62.8747647579,96.5681133092
2.94638,2.94751132453,85.6072,291.663869728,1634.04197783,111.812159126,0.0631802395085,489.310230896,622,643.125278796,0.0294087,2.94904,79.7543,622,179.631161268,0.923812,2.94650622738,151.959250392,-2.98634,13.4737067914,196.711207355
2.94045,2.94166688282,85.6434,341.35380656,1664.88026169,305.19349301,0.064396714846,764.841357296,623,742.13553311,0.0313429,2.94366,79.7975,623,383.936832865,0.918007,2.94058265737,221.565965642,-2.98218,100.583591437,207.527442109
2.94392,2.94505345731,85.6858,321.972479669,1849.07727345,273.518510394,0.0633741964569,836.385036846,624,635.313663333,0.0296842,2.94698,79.841,624,295.308736284,0.856824,2.94399735224,262.189587129,-2.98304,42.01873495,200.416800338
2.94313,2.94402557608,85.7577,119.930072205,1134.03156194,270.350688094,0.0620706848619,591.80711408,625,368.100578798,0.0271269,2.94588,79.8913,625,257.146764864,0.910349,2.94296415129,145.351127675,-2.98469,79.5579833004,168.730422993
2.9383,2.93932383354,85.8011,349.23131866,1391.41743186,122.654390934,0.0648207436694,436.385584085,626,421.680680708,0.0315386,2.94143,79.8763,626,303.243237317,0.875472,2.93801573679,106.382971308,-2.9753,91.9590545973,149.892249693
2.93611,2.93767342774,85.8727,67.2572150478,341.874993369,109.316382177,0.0656862820533,427.068291142,627,257.45264442,0.0322668,2.93979,79.9361,627,215.706070537,0.882804,2.93629026949,118.378118972,-2.97754,44.097069873,139.572345154
2.93848,2.93992985371,85.9394,199.615683208,1339.80813667,275.222428558,0.0655500416527,650.753763511,628,454.410504464,0.0313839,2.94165,80.0512,628,224.872334794,0.897166,2.93871344658,182.443066249,-2.97954,24.2400527735,181.229676583
2.937,2.93835053665,85.9924,165.243198239,1249.15196194,329.593283671,0.0630893863725,782.42287449,629,462.587224546,0.0296593,2.94012,80.0601,629,395.784694936,0.859742,2.93687159214,236.435485892,-2.97457,142.626842521,186.452140272
2.91703,2.91865793262,86.0288,30.5070160245,363.346313905,220.100040894,0.0654696094433,455.610613434,630,268.515193366,0.0323087,2.92044,80.1214,630,220.763254143,0.881592,2.91718023915,131.424840933,-2.95371,89.6667474572,145.629076465
2.92099,2.92200768746,86.0503,140.18975308,692.810033735,225.4691992,0.0648212773124,311.161417455,631,363.342514931,0.0318568,2.92373,80.1559,631,187.670851944,0.84612,2.92114369695,110.659950186,-2.96099,42.1520971945,166.031185598
2.91583,2.91624777228,86.0869,179.01309434,849.621659892,44.1797665062,0.0623345845135,647.712637117,632,359.051396967,0.0298495,2.91818,80.1469,632,213.610418448,0.843241,2.91561003553,174.913844005,-2.95179,49.7327208551,159.646592773
2.89868,2.90027527204,86.1455,156.131946609,1114.42352909,334.540000642,0.0658412150256,492.703983794,633,446.760056475,0.033128,2.90181,80.1954,633,187.712981716,0.841808,2.89866664891,165.646203012,-2.93751,23.8628539119,183.154504654
2.90263,2.90444338035,86.1779,367.366374417,1926.12646829,259.011989449,0.0655783008483,804.769376197,634,905.635380461,0.0303087,2.90605,80.2316,634,281.486946953,0.878698,2.90285051041,218.112170519,-2.94329,93.7094795577,221.059262572
2.91004,2.91179396948,86.213,89.6675800934,742.696098921,320.986735193,0.0594275584444,476.982371726,635,437.962488648,0.025012,2.91309,80.2167,635,227.655223906,0.842915,2.9100764053,131.665304375,-2.94697,46.319197525,185.530786597
2.90568,2.90753800085,86.232,304.400288003,1626.7413364,44.5101908703,0.0643193786636,547.599445035,636,908.233947551,0.0297464,2.90918,80.2719,636,252.171542144,0.835892,2.90598119957,157.880474738,-2.94443,63.201959508,218.836412953
2.90716,2.90870859684,86.2765,317.316193975,1730.64825131,309.513066534,0.0644788761087,730.133566949,637,656.877324361,0.0313763,2.91081,80.3115,637,220.801768072,0.841958,2.90697023565,230.650753911,-2.94466,38.4213306437,204.502644635
2.89546,2.89741241929,86.3115,341.22610231,1214.6146714,38.99140148,0.0634255677214,1008.87018196,638,319.504772422,0.0301102,2.89945,80.3101,638,420.13884438,0.855393,2.89550723437,324.765284193,-2.93203,33.5623696495,115.922134309
2.89723,2.89885962459,86.3586,372.871419677,1921.81271811,341.62200412,0.064244633789,682.756968361,639,885.276819918,0.0298196,2.90048,80.4055,639,294.513620525,0.905297,2.89731948927,219.742802301,-2.93647,101.592232665,217.378115502
2.88924,2.89066483578,86.4268,294.123062835,1670.71530717,239.722470616,0.0643742324129,560.41091591,640,587.199968276,0.0309966,2.89243,80.4379,640,228.193308903,0.912628,2.88925351922,176.824499828,-2.93026,42.544146431,195.440422927
2.88855,2.89029362216,86.4718,231.194590067,1337.46371714,303.042370279,0.0637874369051,500.712227186,641,449.606592008,0.0299276,2.89202,80.4768,641,247.227590028,0.90951,2.88854584385,136.637050451,-2.93083,75.9513703904,179.682357884
2.88525,2.88670112777,86.5121,16.3580062987,353.659999368,266.583835093,0.063719017567,403.715451954,642,304.465601334,0.0309219,2.88842,80.5023,642,151.778790073,0.864221,2.88538756685,118.333030141,-2.92525,5.77212897425,156.50267708
2.88823,2.88916560932,86.6142,291.092858098,1405.33617665,198.921665426,0.063384336852,321.603687038,643,533.200921688,0.030776,2.89117,80.5275,643,151.576632967,0.866941,2.88787714392,109.306993428,-2.92718,7.33473700894,181.072368879
2.88925,2.89063957918,86.6656,236.212066417,1547.15863407,306.27875586,0.059203681646,480.931447448,644,601.470402927,0.0253253,2.89196,80.5898,644,225.430933196,0.863246,2.88934307546,134.358025941,-2.92939,46.0528308616,201.778631965
