MaxEsReturn,StdEsReturn,AverageAction,MinEsReturn,AverageForwardProgress,PolicyRegParamNorm,Epoch,AverageReturn,AverageQLoss,QFunRegParamNorm,AverageY,MaxForwardProgress,AverageDiscountedReturn,MaxReturn,AverageQ,AverageAbsQYDiff,AveragePolicySurr,StdForwardProgress,AverageAbsY,AverageEsReturn,StdReturn,MinForwardProgress,MinReturn,AverageAbsQ
10.7541169969,10.7044872625,0.94142,-13.1118483884,0.776901637603,26.968,94,9.73832526761,0.00742884,51.8648,0.13781459745,0.920079180565,10.3615891135,24.003093337,0.13789,0.0346344523999,-0.152916,0.0988398677658,0.5329944156,0.105873227708,9.67531033481,0.401270675061,-27.0648353035,0.526862
42.0548062977,22.1882460025,0.958662,-13.9314161217,0.79569964334,27.0244,95,10.1532164075,0.00735352,52.1195,0.141268146941,0.972473530382,10.4544848856,28.1106209518,0.14129,0.0349088128601,-0.164748,0.0999569626404,0.531462320906,6.9526385053,9.85927110543,0.559607192679,-13.6955439133,0.525323
56.2124033611,23.3832936071,0.953688,-3.07338161244,0.960018353763,27.0426,96,29.3497189639,0.00832024,52.3507,0.151237788635,1.25451139344,10.4222629308,59.3107846077,0.151235,0.0368676666969,-0.173068,0.174014974516,0.524526487713,17.0705021472,17.6236137581,0.448163178762,-22.1189074361,0.517725
3.60691093938,8.29846969798,0.957612,-18.2152826743,1.00053527863,27.189,97,35.3051698936,0.00791484,52.6072,0.157687571614,1.36494494061,9.76726934071,71.3313544653,0.15774,0.0373823070477,-0.176476,0.176978059512,0.517979031235,-5.09649586452,17.857553563,0.570258169508,-8.67742175898,0.511444
49.0891538674,32.2227338595,0.9625,-32.1665039139,0.904988651642,27.2719,98,24.6004510565,0.0073246,52.8198,0.162830563085,1.3149266253,7.63241615112,66.1221518502,0.162951,0.0374179169969,-0.187902,0.231929934376,0.505322029058,22.4569747994,23.3986052353,0.238163289986,-42.3826446616,0.499285
17.6231413129,13.4856945997,0.969452,-20.3036865775,0.77880044002,27.3903,99,10.2293369361,0.006955,53.0972,0.181932007428,1.29759995115,6.43827802578,62.7984091004,0.181951,0.0368407170899,-0.216296,0.213629326787,0.491896093344,-0.269320938556,21.4316125296,0.311298408887,-36.1514031243,0.485769
53.8017109274,28.2133209111,0.972124,-19.9815527633,0.878436537435,27.4167,100,20.7954972406,0.00758565,53.2976,0.220225378812,1.29893226435,8.30519914784,63.5040435281,0.220286,0.0382691855217,-0.261354,0.21102138818,0.489305932288,18.1674955636,21.297230714,0.518371453364,-15.1277444153,0.482405
36.1399339496,9.76127392381,0.984061,12.9585684688,1.2608255913,27.5655,101,62.7825116833,0.00748268,53.5191,0.244722631046,2.07419611632,22.0755243784,145.263935925,0.244789,0.0385950438837,-0.28607,0.399218569709,0.477717570952,24.2627250033,40.5922754575,0.456512138142,-18.5647176654,0.471289
28.6986231761,8.22133923738,0.986255,10.9007826688,0.835582197356,27.6166,102,19.3386174085,0.00765023,53.7696,0.264076634196,1.52152742847,7.5886180539,90.3767127447,0.264361,0.0389334146196,-0.294337,0.306319178804,0.467031390705,19.1421494064,31.5592462014,0.306981961326,-35.3785462107,0.460184
48.2269700021,23.0334815834,0.975388,-16.8554481379,0.506897578712,27.6799,103,-14.9625475914,0.00780289,53.9979,0.283281068857,1.19690175398,-2.88239589649,55.4056869154,0.283346,0.0403893578384,-0.318531,0.265512856254,0.46147235078,16.4342940431,26.7588144846,-0.119205660432,-78.0604032145,0.454552
54.2647640751,28.4301893632,0.986754,-9.7851614769,0.857338018851,27.7634,104,21.24596251,0.00729469,54.292,0.312507880214,1.94287494699,14.3237223014,132.736441196,0.312624,0.0394684606659,-0.346619,0.356530998085,0.466776106294,24.2992784556,36.499155621,0.27160121874,-39.2391197589,0.460496
54.1237581371,14.9587011493,0.990031,13.2633445651,0.947163620809,27.8185,105,31.5620484781,0.00753312,54.5145,0.330211378744,1.87364642616,13.1947264769,125.761980302,0.330254,0.0407774044688,-0.358144,0.278566846205,0.46595171047,33.9009567491,28.4077112143,0.335101757657,-30.2009115975,0.459841
14.6893482567,25.7054919292,0.985623,-49.567052644,0.83152963908,27.9014,106,19.4826575534,0.00729308,54.6821,0.34001995087,1.49462725088,7.75768718381,88.1743106815,0.340126,0.0399347564977,-0.362105,0.289164160591,0.464314338121,-11.386024362,29.688410603,0.256212754084,-39.6597795205,0.457738
49.0958904127,32.8798895,0.979559,-41.2070000989,0.533376635838,27.8989,107,-13.1257558576,0.0073993,54.8514,0.346740080474,1.02073807635,1.30260098242,36.3580200005,0.346835,0.0406659925849,-0.366284,0.185552776307,0.464277394392,-3.5810718554,18.9981206725,0.113210560603,-56.7827894274,0.45789
15.9541366663,8.84557933313,0.988677,-7.6798351604,0.794784901121,27.9791,108,12.9769711252,0.00739788,55.0721,0.354038005757,1.49687773878,3.70937395266,84.9289569821,0.35404,0.0415502211477,-0.368594,0.217249430989,0.468815501566,5.69163783985,22.4040306113,0.400848927808,-27.5820064281,0.462302
110.344603737,51.6921638092,0.988002,-32.5436891894,1.06410787971,28.021,109,42.6789139921,0.00782467,55.3297,0.354544611599,1.64500094177,19.2508563689,103.112489989,0.354615,0.0430381244881,-0.365844,0.282083526715,0.471879445705,27.9985225274,28.9671772147,0.497547098494,-15.9629681256,0.465532
91.3797452199,28.8087185628,0.990341,19.7775308149,1.68517401265,28.0931,110,108.316572568,0.00766723,55.4935,0.353941846613,2.11417616063,33.2053161437,150.836863201,0.353899,0.0425875805621,-0.363107,0.227941274279,0.474761566398,67.7330642187,22.8288311036,1.19141596717,60.1126833106,0.468412
95.3432857575,13.5883964422,0.990249,61.4488192456,1.48311943389,28.1903,111,87.3830623722,0.00743267,55.734,0.359076960447,1.86406723907,25.2828300833,127.836468889,0.35904,0.0420375259287,-0.37337,0.201434935666,0.481072219897,84.7958404137,20.8212685762,1.0238138388,37.8863156677,0.475005
112.300046845,6.81596036674,0.990123,96.512298153,1.59644936838,28.2917,112,99.8403890035,0.00762953,56.0225,0.360775959944,2.09950782638,27.8938672356,150.761567863,0.360898,0.0429735569731,-0.374464,0.225998122882,0.487319024356,105.749031085,23.1074378574,1.04697553742,43.7061779091,0.481511
86.5441211496,10.637898733,0.99224,58.5749004242,1.76175504929,28.3377,113,117.99058718,0.00796518,56.2496,0.370622938209,2.2487325784,36.5962590874,165.628795605,0.370445,0.0437744171711,-0.384455,0.273144632841,0.501375903414,71.2742137736,27.2544942762,1.01832130473,42.3753712955,0.495544
141.497258035,15.3857340794,0.991186,98.742792764,1.55596323443,28.4081,114,94.4963293402,0.00855388,56.5377,0.377851991658,2.01617179497,24.6506282877,140.558257945,0.377807,0.0453669992045,-0.392776,0.359826532099,0.514019761636,122.930184357,36.1595244832,0.66861763848,6.0523203527,0.507688
146.552258973,51.9246931543,0.994113,19.8737112082,1.61184248719,28.4575,115,97.9950686408,0.00841348,56.8349,0.387376871797,2.07271719146,24.4663767528,145.250633397,0.387303,0.0454962754656,-0.402783,0.280005611515,0.526702951421,77.3112707341,28.2956037193,0.573697296276,-7.56739327386,0.520523
111.487726739,28.7736754041,0.992981,40.4514975127,1.51359100143,28.5023,116,88.2816720987,0.00860573,57.077,0.400242322828,1.94024689626,25.5756505266,131.736199516,0.40034,0.0469357739738,-0.420649,0.335012401061,0.537738050415,65.8826351927,34.2551110542,0.524009755579,-13.1153574745,0.532112
69.878486356,13.7723532231,0.991896,31.2271405235,1.06187701857,28.5049,117,40.2281267214,0.00960164,57.3018,0.414151110315,1.62702494869,10.5242227941,97.6649759024,0.414291,0.0492916387887,-0.436642,0.288813928177,0.547208470625,48.8391655621,29.3501723855,0.530686927779,-13.397659107,0.541015
29.2073495285,16.3889783103,0.989379,-13.6502000869,0.837082861836,28.5441,118,18.3791327736,0.00951804,57.565,0.432742729206,1.28778265133,-3.86518724953,64.1838399493,0.432768,0.0493536409077,-0.466499,0.246535876417,0.550793903792,2.6972610769,25.1176084542,0.356428078275,-30.1096788086,0.544685
83.5178863258,25.9409071513,0.993264,12.3927859875,1.36215161893,28.6013,119,72.0377041652,0.00917557,57.8436,0.460552873401,1.91161144224,25.6628153173,127.712343245,0.460603,0.0487339653015,-0.496385,0.281133893128,0.556952134799,53.9731906669,28.7432824442,0.69917954223,4.12634969919,0.551689
78.7239231061,9.1736821387,0.992644,57.8453131815,1.55212353539,28.6664,120,94.3482071347,0.00909004,58.1213,0.489314193748,2.04013535909,32.912530762,144.310854684,0.489143,0.0490050449328,-0.529978,0.273645518603,0.570234658668,67.9803066236,27.8750561479,0.999325928696,38.4223284329,0.56649
79.0738320662,31.659481061,0.989769,-4.16949578274,1.618242848,28.7246,121,102.760039046,0.00921795,58.3974,0.524557703808,2.69804844097,31.2818406495,210.814356539,0.524463,0.0492203911188,-0.563289,0.402390463046,0.60183230546,39.3147257748,40.5617378081,0.811027402164,21.1742113347,0.598539
66.0889577418,9.78474453718,0.988063,43.1382802097,1.49260036329,28.8015,122,89.1764700668,0.0092935,58.5965,0.545892860057,2.17518769505,20.4357719838,158.415110376,0.545846,0.050259460008,-0.58151,0.352023582397,0.618610943793,55.3192480678,35.2070343122,0.712425167725,10.5088826317,0.615679
94.6308002865,41.4803238426,0.989499,-1.56473689238,1.30727807858,28.8142,123,69.589769687,0.00943185,58.7911,0.575018427793,2.22038966093,14.3440369409,160.489223199,0.574892,0.0509448172768,-0.608102,0.502726957856,0.641256157635,49.0213189697,50.2418024991,0.0261160424873,-59.811589166,0.638394
83.8214922186,19.7562139973,0.991292,32.5833851948,1.27493580733,28.8641,124,67.9273393004,0.00973153,58.9871,0.595287535832,2.18482657002,11.5661164717,158.372349273,0.5952,0.0524425110834,-0.623899,0.509208600507,0.659403257822,54.6282116254,50.7547965085,-0.070783761071,-67.0767682235,0.656403
127.130491903,32.1042062534,0.994443,36.6128675527,1.37728272212,28.912,125,78.2508483591,0.0097353,59.1245,0.624581684096,2.14798450401,16.258333067,155.066286574,0.624528,0.0524130186025,-0.654915,0.395388810305,0.681741892406,84.4139773962,38.846525616,0.637683718909,6.56162562106,0.678305
38.8881599935,11.9164590101,0.992032,7.09221598779,0.861470194441,28.9176,126,29.6946135396,0.00904572,59.2321,0.647797010294,1.90025244874,-0.535587400129,131.695635861,0.647646,0.0510865643312,-0.678263,0.490801810488,0.701464726319,26.9435250446,49.0670448817,-0.176960689837,-72.8274442753,0.698455
12.4860083043,20.8962185742,0.992752,-35.7766558465,0.602911184445,28.9678,127,3.52418369879,0.00966242,59.5411,0.661130650424,1.59789560138,-11.1588492699,105.302172553,0.661035,0.0537956296552,-0.686146,0.501640665596,0.712351593069,-11.2097291325,50.6098289135,-0.470104690771,-104.569010239,0.709915
16.30325663,31.7200576071,0.992861,-63.0187370455,0.56961201051,28.9757,128,-0.0145681032989,0.00961373,59.6973,0.682898955462,1.57513574592,-11.567752734,101.549841914,0.682874,0.0542504920311,-0.710032,0.439825485263,0.732981396269,-8.65283591177,44.4389396256,-0.349506661587,-92.635667883,0.730509
51.0967178954,54.7306840679,0.990552,-101.758314322,0.973710320157,29.0526,129,38.6867040916,0.00966699,59.8466,0.697235654954,1.70031343763,6.56887938197,111.11688469,0.697223,0.0548910039726,-0.724001,0.426135625102,0.744145368905,-18.2072233118,43.0310748109,0.111221723841,-49.3730310233,0.74208
98.2100996154,18.4605316603,0.992021,50.0828661617,1.07350574799,29.1086,130,48.2833761237,0.010903,60.0098,0.716366638304,1.93262019898,11.0833333479,135.292174177,0.716453,0.0571658909233,-0.737892,0.441786875138,0.757848881194,68.3525960342,44.6718469078,0.14861119677,-44.6127217491,0.755469
99.6326751353,76.0040532562,0.991831,-89.672346287,0.892029568421,29.1504,131,30.6007847861,0.0112286,60.1911,0.736663554512,1.77108725017,5.36584088198,119.137092876,0.736611,0.0586665961413,-0.757863,0.409998262418,0.775130168503,19.2920125498,41.2752905999,0.0012690623289,-59.320824158,0.772594
115.786410488,60.6945336951,0.989402,-41.444768825,1.46809154784,29.2273,132,88.9317470744,0.0114596,60.3773,0.74879397802,2.18503836916,27.742983094,160.282624965,0.748701,0.0582682241918,-0.766638,0.314349707806,0.785522500577,59.7377698447,31.6126901519,0.783641765416,19.2357314653,0.783469
133.579917687,37.304341002,0.990636,38.446144198,1.5054755914,29.3094,133,93.0512116151,0.0109401,60.5022,0.763129761253,2.51188134742,31.7148150936,194.114875505,0.763369,0.0582302344591,-0.776685,0.45447382716,0.798552697859,85.0156115996,45.8877069785,0.302155233067,-28.2180710409,0.796632
63.5340984798,17.1898381109,0.990102,15.8403402758,1.406671221,29.4098,134,81.1097914567,0.0112505,60.6205,0.771203594777,2.35742717556,25.7450684647,176.204043202,0.771552,0.0587751217617,-0.790464,0.495617325142,0.804002241002,42.2891982251,50.2297948494,0.262008816779,-36.4776967061,0.802162
175.886669175,29.5645826469,0.989883,92.5055281296,1.72034967533,29.5151,135,113.874371622,0.0122825,60.7735,0.79128122767,2.28477733871,34.8674718736,170.86118832,0.791437,0.0616836601928,-0.818954,0.325270676723,0.824001078012,135.994595779,32.7421309802,1.01920219129,43.9388109186,0.8221
90.3479266404,21.9055082794,0.991276,39.0192831374,1.4356506438,29.5844,136,84.1919150344,0.0123232,60.9002,0.816725225205,2.19807827792,30.1454657919,160.819595215,0.816793,0.0613886728559,-0.856141,0.356851775099,0.844524824424,64.8545241198,35.7622816988,0.363412748236,-24.0956515841,0.84238
163.185266623,102.099483909,0.993295,-81.2514697269,-0.0550262560911,29.5849,137,-79.368811156,0.0122441,61.0402,0.8535836423,0.379827520849,-29.5306291589,-34.6658729996,0.853643,0.0614632934787,-0.912232,0.122222032644,0.879005069386,15.3756021618,12.7228349889,-0.327397715772,-105.49867422,0.877084
12.9745335481,42.8920813943,0.99107,-89.1311831745,0.371632600791,29.7136,138,-31.181963675,0.0129306,61.1639,0.897057211579,0.751471072628,-14.4674205875,5.32783126804,0.897012,0.0628551869477,-0.95229,0.177477602579,0.918570040586,-44.9322628633,17.4450848378,0.0582360135186,-61.8172492894,0.916871
5.9435168211,28.579179433,0.981065,-70.9067499299,0.30476994759,29.7609,139,-39.2154249557,0.0135371,61.3704,0.945046649238,0.506080253836,-18.573755317,-19.6828864906,0.944909,0.0651598265358,-1.03102,0.114901815013,0.96518133635,-38.4749587678,11.349235513,0.0713359152975,-62.5071022333,0.963753
-23.2195767701,8.97029669025,0.986677,-44.9970878297,0.365663373838,29.8053,140,-32.9799683152,0.0142828,61.5914,1.0055713788,0.570689744098,-12.7964317434,-13.947157004,1.00581,0.0683552852458,-1.07602,0.109708574916,1.02271099828,-36.9901975675,10.5120196026,0.169279660138,-52.9152439753,1.02149
-33.2022619194,2.6967846033,0.989732,-40.2277336031,0.323293797167,29.9049,141,-37.2203641266,0.0142284,61.7569,1.06512755537,0.483093994706,-9.93576151815,-21.8628853447,1.06516,0.0673890747949,-1.14081,0.0847699314987,1.07968224114,-35.7658530106,8.189725978,0.15818680978,-53.1162050558,1.07821
26.0016895816,21.3172962417,0.975611,-33.899266075,0.166257819316,29.9754,142,-49.8087944467,0.0146776,61.9437,1.12742723036,0.656215945166,-15.6835157368,2.92565152138,1.12747,0.0675940725938,-1.20102,0.304340723086,1.14030034012,-1.60120630099,31.9087343563,-0.591984064482,-128.118234147,1.13905
-13.5739040412,23.3114795133,0.983479,-78.7163039308,0.400942036414,30.0661,143,-24.7302257221,0.0152019,62.0585,1.18377020888,0.944184840012,-3.42258602089,28.0001339375,1.18374,0.0689783351183,-1.24874,0.264097247573,1.19538944685,-43.8033045496,27.1550693436,-0.113141290726,-79.0567344417,1.19401
4.38917948579,12.9451766798,0.987628,-28.3108120934,0.583166789256,30.1031,144,-5.28852461793,0.015186,62.2162,1.23402676874,1.20343215634,5.91492928634,58.6032889246,1.23422,0.0702688573391,-1.29709,0.288226566356,1.24459316581,-17.2332263208,29.9054703268,-0.178904587704,-81.3545517194,1.24351
37.8830218665,22.3842721081,0.983115,-24.5953670857,0.238508801393,30.1931,145,-42.0773538251,0.0154067,62.3361,1.2743517718,0.757921938629,-9.96970438828,12.6863943789,1.27447,0.0712372413016,-1.32459,0.325307496925,1.28334158893,3.03787677726,34.3930852881,-0.412209110687,-110.357609808,1.28236
-5.84975395686,15.7278861403,0.984893,-48.1152082981,0.441588614892,30.2238,146,-21.0286023032,0.0158778,62.4628,1.30310580109,0.741797198416,-0.373461558204,9.9487210104,1.3031,0.0720067654819,-1.34319,0.200594822417,1.31135457471,-23.84504405,20.6046884914,-0.308763789702,-97.6666694819,1.31048
0.354246012843,16.5990351391,0.980566,-41.4195398871,0.480344081002,30.2489,147,-19.3145964081,0.0170711,62.6291,1.32968328497,1.00939923597,-3.92246550088,34.6493656275,1.32952,0.0754242097803,-1.37314,0.237443451214,1.33728806885,-16.1072620778,24.2429791195,-0.0771807756665,-77.4112156561,1.33608
5.61213846024,16.2951173733,0.99038,-34.232941031,0.486034833844,30.3512,148,-15.2560923943,0.0176828,62.8129,1.36084420067,1.06837182195,-6.35620939084,44.0733091041,1.36068,0.0763488312908,-1.40119,0.291354801504,1.36763154589,-12.5893490572,29.4240725356,-0.447541000663,-110.676389481,1.36651
-5.62532212837,35.478894989,0.989256,-100.881688485,0.565483558064,30.4085,149,-9.89557126785,0.0190769,62.9231,1.38255799833,0.98744012086,0.581248310619,32.8066842737,1.38237,0.0791477624039,-1.4173,0.227772066823,1.39020281215,-46.3370443423,23.2204410017,-0.255066295234,-93.5091846696,1.38933
18.0169530084,27.3268087493,0.991068,-56.8302499355,0.413003816133,30.5042,150,-31.4084941522,0.0181392,63.0292,1.39243426076,0.792789224644,-1.91669779388,9.38032216627,1.39237,0.07792371139,-1.43128,0.126335673614,1.39884080439,-12.5911752081,13.4770081685,0.0280506544721,-69.0761595546,1.39792
3.86530413817,12.5016647714,0.986967,-31.2665839667,0.382928334799,30.5389,151,-32.3304024086,0.0186499,63.1762,1.3923306555,0.926117316592,0.0920318493709,22.4938367285,1.39246,0.0782285861116,-1.42641,0.174844165345,1.39927705087,-12.5232146901,17.1454969574,-0.067500398536,-77.1610913989,1.39869
-53.9952241583,8.12809868772,0.997855,-76.6612981722,0.100719167052,30.6046,152,-64.3615323418,0.0188356,63.3098,1.41639467018,0.234133919164,-20.298796076,-50.9817758041,1.41652,0.0786064357039,-1.45571,0.062113907308,1.42320686927,-65.0543221983,6.20796684624,-0.0126437014876,-75.7054425156,1.42233
-19.5618273313,20.1998842935,0.99276,-72.6967418019,0.112216236026,30.6518,153,-62.0573748788,0.0180797,63.431,1.42625586118,0.405012067019,-17.8646562483,-32.5029478173,1.4265,0.076673298479,-1.46066,0.112228071702,1.43316263484,-52.6590957463,10.9757081149,-0.110992586318,-84.094066446,1.43278
-21.8953538204,20.7634121282,0.979162,-71.0979688867,0.481449398202,30.6545,154,-14.6131080454,0.0186818,63.5043,1.43223036588,1.16041155915,-5.13384248185,55.3523943614,1.43224,0.0775716820524,-1.46791,0.312243799434,1.43936402008,-46.7733268479,32.9877520639,-0.0605851373374,-73.1734874916,1.43848
37.2678544861,31.2960966763,0.989379,-41.7210143638,0.852650369038,30.6984,155,30.1592484757,0.0189052,63.635,1.45051590571,1.77446926324,5.72110140309,124.550192943,1.45075,0.0787768240509,-1.50002,0.398375112781,1.45716650438,-16.0078670449,40.3981251239,0.161610048029,-41.4900990517,1.45659
35.239590142,15.2463507782,0.986408,-6.03134673886,0.976790856462,30.7538,156,42.5443222778,0.0211924,63.8022,1.49424798775,2.19920431305,-0.0435607610459,166.339091369,1.49419,0.0844004094487,-1.54934,0.536668600524,1.50184778509,16.0088920947,53.9716814603,-0.195992015665,-75.4986989359,1.50065
118.059572836,22.4738585274,0.990725,63.2247487829,1.56871759476,30.8313,157,101.647763626,0.020022,63.9964,1.53508028184,2.71494637866,20.2203459664,219.014064949,1.53475,0.0810388775163,-1.58774,0.486412673356,1.54102463474,101.590075108,49.2590674461,0.596219775851,5.04715038248,1.53975
124.235293118,17.1506442936,0.988579,78.0558864563,1.17390491834,30.8829,158,59.4020746786,0.0191843,64.1184,1.57570729624,2.1215806497,7.03048032062,155.628924703,1.57568,0.0802047884496,-1.63114,0.415900333469,1.58059104449,96.1157785482,42.7112845965,0.575355617776,-1.92678770201,1.57992
113.757039764,35.4088687727,0.990193,29.3558479471,1.47628661595,30.9356,159,91.0198070737,0.0196575,64.2864,1.61662689058,2.41439370519,19.2178910798,183.851536473,1.61644,0.0800297504627,-1.67782,0.428057966463,1.62071073349,79.407604789,43.3666742231,0.790459370006,19.4614045987,1.61979
134.42048914,28.7010531101,0.989961,64.1820616599,1.66127805759,30.9923,160,106.489552229,0.0216449,64.5239,1.666447697,2.57100139194,36.2712809805,201.143110258,1.6663,0.0825372458572,-1.72068,0.478682887699,1.67061580422,97.4644809392,49.9064041409,0.37533853309,-25.2978809083,1.66989
270.832994169,61.0826525814,0.993208,102.382406424,2.00162057306,31.0323,161,143.138272345,0.0205862,64.7509,1.70249110523,3.0370185418,48.3810216414,248.16142501,1.70239,0.0814027872438,-1.75431,0.402080762164,1.70642049841,175.068490342,40.935554536,1.24106006279,65.194505239,1.7057
164.329073622,36.4107093238,0.994438,75.0920378932,1.55784209207,31.0516,162,97.6440068174,0.0212898,64.9232,1.75170143911,2.91000431682,36.4883785431,232.693811206,1.75188,0.0832854000978,-1.80144,0.645208350158,1.75526464802,111.638335873,65.133063589,0.206794228444,-39.7206085743,1.75492
188.381171305,46.9550716216,0.993673,79.0556575103,1.53979201722,31.1549,163,94.7724686202,0.0195248,65.1561,1.78186377387,3.32851674047,37.3893691208,277.581191976,1.78162,0.0803493313059,-1.83081,0.680365811187,1.78594265979,107.075523216,70.8572458359,0.228790918454,-42.7462692609,1.78522
175.033752183,21.9563992895,0.995726,125.149358114,1.68345512757,31.1887,164,112.528166021,0.0209128,65.2642,1.825805589,2.61872988384,42.302532001,206.775511096,1.82575,0.0834613920727,-1.88147,0.554662009386,1.82926437493,149.228221819,56.1236161216,0.124470136462,-44.4596815549,1.82881
186.751741842,45.1222296731,0.993744,61.4667109001,1.77421347022,31.2602,165,122.127779511,0.0212975,65.4508,1.87839438981,2.35211714502,47.9348672055,179.710397611,1.87836,0.0831738128882,-1.94274,0.406321516318,1.88124699673,132.452287623,40.5360572728,0.490239552048,-7.43228476921,1.88098
136.263820754,26.1148320587,0.99195,73.1176325388,1.64788717506,31.3248,166,107.975076254,0.020637,65.6482,1.93429746011,2.79988228818,42.7775657235,225.408237605,1.93413,0.0831861785124,-2.00575,0.44773437188,1.93745260896,111.795035846,45.2052625784,0.691961150191,9.74665386569,1.93685
168.968266943,26.0906045613,0.991255,98.4847590292,1.70719013858,31.3576,167,113.547331145,0.0202994,65.7634,1.99062501514,2.98597613222,43.7778602455,240.996852513,1.99038,0.0829684160009,-2.06905,0.697581941377,1.99347950409,129.170465534,71.802160415,-0.455153571023,-111.002101824,1.99281
272.27444761,76.3173156372,0.991458,89.6328444968,1.31950940867,31.4201,168,72.5190352481,0.0232262,65.9906,2.04945452332,2.40502070937,28.432041907,184.603865197,2.04927,0.0882239012516,-2.12319,0.694779328294,2.05214958719,140.582822862,72.714498415,-0.292918530495,-90.0144990921,2.05133
203.339569513,79.4863618238,0.990361,-0.776601940083,1.64434420834,31.5188,169,106.761292255,0.0219462,66.1822,2.11506639805,2.64031524409,39.5956836605,210.420707309,2.11483,0.0857828008324,-2.2005,0.518256874752,2.11931049666,119.791394028,53.3283924313,0.498012144318,-18.5013387318,2.11855
140.804201575,33.1976944825,0.989913,58.0384603109,1.65215904329,31.5451,170,106.191430644,0.0208659,66.2828,2.18157725899,2.32734005539,38.7381575657,175.226752336,2.18144,0.0843678768667,-2.25642,0.459180968796,2.18547334836,113.391293822,48.1997246673,0.421050145189,-26.027706048,2.18482
192.53090849,52.5644861432,0.991191,50.1270283773,1.78998956733,31.598,171,121.355919457,0.0214341,66.4942,2.2379956531,2.76939600798,44.4317384161,219.955856945,2.23792,0.0846922952277,-2.3005,0.536912844109,2.24115373422,134.840786116,55.0745737879,0.742255916021,4.8500133341,2.24062
152.320769391,59.2235312989,0.991074,-6.15811051837,1.7530519525,31.6367,172,118.556772616,0.0210877,66.6552,2.27838968318,2.51775229841,43.8934097772,196.105684206,2.2782,0.0844409840397,-2.33264,0.520071973267,2.28208277834,92.2641678685,54.2359492677,0.461705695282,-21.941950855,2.28149
162.176208013,38.0171483898,0.988409,56.5631842877,1.47659489702,31.6751,173,88.574572828,0.0208057,66.822,2.31480962891,2.65156642074,34.9357029712,209.038549082,2.3147,0.0840103748103,-2.35937,0.585428847321,2.31779611085,112.550342853,60.9662309133,-0.0578261648539,-71.7384444555,2.31742
nan,nan,nan,nan,0.00200873092367,nan,174,nan,nan,nan,nan,0.0297553915996,nan,nan,nan,nan,nan,0.0106234374672,nan,nan,nan,-0.0190909143961,nan,nan
nan,nan,nan,nan,0.00247035669497,nan,175,nan,nan,nan,nan,0.0271238229094,nan,nan,nan,nan,nan,0.0116474709094,nan,nan,nan,-0.0178753359736,nan,nan
nan,nan,nan,nan,-0.00258209546139,nan,176,nan,nan,nan,nan,0.0185738357985,nan,nan,nan,nan,nan,0.00894362209676,nan,nan,nan,-0.0205981439961,nan,nan
nan,nan,nan,nan,0.00175974764264,nan,177,nan,nan,nan,nan,0.0208150726924,nan,nan,nan,nan,nan,0.00738766246718,nan,nan,nan,-0.0170888702153,nan,nan
nan,nan,nan,nan,-0.00247618390518,nan,178,nan,nan,nan,nan,0.0140632882268,nan,nan,nan,nan,nan,0.00883507773881,nan,nan,nan,-0.0229051653982,nan,nan
nan,nan,nan,nan,-0.00307448487628,nan,179,nan,nan,nan,nan,0.0175975234807,nan,nan,nan,nan,nan,0.00962297104115,nan,nan,nan,-0.0325570834499,nan,nan
nan,nan,nan,nan,-0.000207180846767,nan,180,nan,nan,nan,nan,0.0196486513739,nan,nan,nan,nan,nan,0.00997900426427,nan,nan,nan,-0.0254505802409,nan,nan
nan,nan,nan,nan,0.00229853866585,nan,181,nan,nan,nan,nan,0.0242063179393,nan,nan,nan,nan,nan,0.0100269558603,nan,nan,nan,-0.0214749920013,nan,nan
nan,nan,nan,nan,-0.000271298642313,nan,182,nan,nan,nan,nan,0.0174420875524,nan,nan,nan,nan,nan,0.00836329007635,nan,nan,nan,-0.0165718828066,nan,nan
nan,nan,nan,nan,6.08349676852e-05,nan,183,nan,nan,nan,nan,0.0187246492978,nan,nan,nan,nan,nan,0.00943608120756,nan,nan,nan,-0.0170761266578,nan,nan
nan,nan,nan,nan,0.00189792668299,nan,184,nan,nan,nan,nan,0.0277309814048,nan,nan,nan,nan,nan,0.0106010260501,nan,nan,nan,-0.0249401246424,nan,nan
nan,nan,nan,nan,0.000381836706174,nan,185,nan,nan,nan,nan,0.027077136522,nan,nan,nan,nan,nan,0.00969000665387,nan,nan,nan,-0.0229668642816,nan,nan
nan,nan,nan,nan,0.000590890094696,nan,186,nan,nan,nan,nan,0.0203795821976,nan,nan,nan,nan,nan,0.0114667219681,nan,nan,nan,-0.0211886596766,nan,nan
nan,nan,nan,nan,0.0011089693184,nan,187,nan,nan,nan,nan,0.0213162294689,nan,nan,nan,nan,nan,0.00962034914307,nan,nan,nan,-0.0205450892794,nan,nan
nan,nan,nan,nan,0.000864675445328,nan,188,nan,nan,nan,nan,0.0190245285023,nan,nan,nan,nan,nan,0.0111309011604,nan,nan,nan,-0.0260509723275,nan,nan
nan,nan,nan,nan,0.000363745304895,nan,189,nan,nan,nan,nan,0.0167357125646,nan,nan,nan,nan,nan,0.0094077709522,nan,nan,nan,-0.0228800157934,nan,nan
nan,nan,nan,nan,0.00305912933417,nan,190,nan,nan,nan,nan,0.0252533224088,nan,nan,nan,nan,nan,0.00995629799879,nan,nan,nan,-0.0135814989271,nan,nan
