AverageDiscountedReturn,AveragePolicySurr,PolicyRegParamNorm,StdEsReturn,AverageQ,MinReturn,AverageAction,QFunRegParamNorm,MinEsReturn,AverageQLoss,MaxReturn,StdReturn,AverageReturn,Iteration,AverageEsReturn,AverageAbsQ,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,Epoch,AverageY
166.264231291,-753.896,136.006,45.08697371,724.577,133.169651153,0.872119,307.597,5.10827815262,2664.57,1133.36817662,139.09092978,386.882892501,1557,30.9340374054,725.683,281.776719701,724.891110012,18.1449524664,1557,724.618546595
187.896585716,-755.708,136.051,35.5138601968,726.35,339.825731206,0.854094,307.745,5.74341285675,2819.01,1429.92583487,234.10612269,580.642353112,1558,27.8163630373,727.423,146.728263321,726.656557104,18.7298806447,1558,726.341424263
172.005127837,-754.897,136.085,19.6751510521,725.938,143.035757467,0.875801,307.84,5.67148089076,2759.97,996.080359973,139.230495744,430.484821408,1559,23.9522413971,727.061,106.393448847,726.221236887,18.6133970319,1559,725.932172406
168.962876124,-756.75,136.118,30.520947187,728.443,348.235750946,0.86718,308.01,4.91080228936,2847.87,2019.40032636,349.211906065,731.092075491,1560,23.6941805818,729.493,162.844248246,728.728235251,18.5606236271,1560,728.458681547
183.393297525,-754.762,136.116,95.1727636252,725.159,236.748348677,0.85822,308.193,5.39899121868,2711.45,1841.51944031,385.599255607,796.502140654,1561,45.9092127315,726.312,424.749232786,725.551640701,18.6273119057,1561,725.166989544
172.135834867,-756.819,136.109,55.1468324523,727.734,172.848013976,0.850301,308.304,5.03714431578,2831.06,1516.60610917,314.967778577,780.250545761,1562,27.4915007677,728.864,363.385362084,728.108023561,18.6264523451,1562,727.772903173
180.835212629,-756.658,136.128,87.9038247244,727.167,298.997556439,0.872252,308.494,4.8051567551,2836.78,1535.38841269,260.386320259,717.408461622,1563,41.6311497266,728.33,511.588709511,727.517653493,18.8269089275,1563,727.164140962
169.244731711,-757.587,136.171,57.1810998362,728.849,317.348667184,0.859309,308.654,5.72213144502,2742.62,1308.59257405,277.863648296,675.932569067,1564,38.5280265541,729.971,257.75987604,729.201024557,18.7973140464,1564,728.877235096
152.415633421,-757.245,136.195,44.8365113958,727.768,222.492483757,0.858714,308.731,5.16830731777,2755.93,1379.27579325,269.077110925,601.459626486,1565,29.0576646764,728.911,270.678088018,728.110689932,18.5928319302,1565,727.786215404
144.278345227,-758.106,136.239,37.1530720817,728.513,82.5186592215,0.881784,308.855,5.38809877874,2987.24,998.493349419,214.004757373,439.407635603,1566,35.0660046697,729.662,148.726800426,728.808083901,18.9469107631,1566,728.534480585
148.347124601,-757.856,136.249,26.9369975859,728.373,140.160893174,0.845347,309.035,5.21237679262,2823.3,1302.35517348,306.01540635,528.322083426,1567,29.4228338217,729.526,112.629522419,728.717477434,18.8294957418,1567,728.389687831
128.164889105,-758.329,136.285,41.0685479271,729.279,141.902988184,0.846751,309.151,5.24687658439,2917.56,1064.51675673,270.50193819,387.583194457,1568,30.2543520322,730.426,180.098801059,729.62063715,18.6973080642,1568,729.281966344
149.027779398,-757.875,136.364,19.7161331364,728.658,180.986476324,0.858783,309.33,5.34392488028,2750.92,1644.12908524,206.044559926,431.201906466,1569,23.1898772076,729.839,71.4858415947,729.050549042,18.543380477,1569,728.6981903
155.614756642,-760.421,136.346,81.7747701221,731.12,181.32309929,0.859526,309.461,5.07975087518,2721.51,913.546503804,162.977865562,425.314258107,1570,54.3319412892,732.2,350.359393673,731.43722061,18.3044421287,1570,731.116731573
147.260161101,-759.59,136.389,37.8184966627,731.29,103.758073797,0.857402,309.597,5.04221958481,2830.62,708.401657501,125.737495494,321.894052195,1571,31.1073375195,732.389,164.387027459,731.635131731,18.7551751033,1571,731.283415434
169.038731101,-759.898,136.459,34.8069410272,729.457,240.801755459,0.869646,309.751,4.84420743283,2803.97,858.209227919,147.284857013,500.19993621,1572,28.0407318126,730.687,185.859584482,729.908124194,19.0713188032,1572,729.488279
160.724246515,-761.225,136.511,57.5379552604,732.89,216.272147523,0.873472,309.865,5.09997307341,2854.53,1453.66360593,306.23470921,649.707355278,1573,36.1242021333,734.055,337.05535624,733.314816134,18.9745250416,1573,732.913181286
153.659912627,-760.319,136.498,84.4399935216,729.701,153.951028115,0.868516,310.013,4.33402140101,3206.14,2068.49967981,316.542324249,488.655669128,1574,38.9510433646,730.942,495.956186518,730.118954976,19.8842617735,1574,729.728086194
171.88850968,-762.869,136.544,45.3491573029,733.498,290.927883421,0.881785,310.189,3.70048259013,2765.02,987.477909343,183.836596331,543.78798697,1575,26.6820468106,734.536,293.572424335,733.834090388,18.7732228472,1575,733.522664365
166.183115905,-762.926,136.621,57.9556131875,732.997,121.330587275,0.852969,310.298,5.34810876751,2679.6,1197.46890073,250.522628938,666.328539619,1576,37.4318559778,734.096,303.562630834,733.340887981,18.6549101291,1576,732.985912294
129.240930666,-764.397,136.622,37.4726096891,734.221,76.5876269275,0.870349,310.468,5.15457000582,2834.87,1388.83970678,318.034739244,420.035351087,1577,35.1993243251,735.412,189.284917188,734.611836148,18.8962157566,1577,734.210389215
141.88282851,-764.208,136.637,46.3109224206,734.583,83.0406701114,0.877613,310.632,4.68695678159,3047.99,1347.85541302,324.064664075,547.440743019,1578,30.3723997065,735.767,249.598849219,734.959056493,19.3219942293,1578,734.61567336
145.487374086,-766.657,136.649,29.7243219824,736.339,128.919211488,0.864727,310.763,4.96530822907,2887.65,956.231916747,179.300870933,384.144361656,1579,22.777472216,737.53,134.962212835,736.74829052,19.1226047807,1579,736.386543819
135.546637261,-766.833,136.686,59.5273456538,736.427,129.376323207,0.860578,310.875,5.15416958195,2956.07,847.165209491,164.287348103,329.066624503,1580,32.7078715103,737.613,320.641549294,736.737831178,19.4819723442,1580,736.367427654
164.919036592,-768.567,136.726,50.4300784925,739.245,126.010519833,0.863932,311.018,5.26855263298,2823.78,898.37397607,184.320360621,433.799942597,1581,29.3732733513,740.388,297.703803726,739.626340239,18.6470756578,1581,739.276303307
119.661073768,-767.449,136.742,29.0469432028,737.395,123.03821619,0.863825,311.192,5.24066533004,2990.36,999.368723556,213.227892363,277.041549729,1582,24.5720526339,738.582,135.675951851,737.794703345,19.3294363032,1582,737.418987319
126.356566172,-768.783,136.765,53.0093243432,738.029,131.963329639,0.871967,311.328,5.38196148053,3024.85,1058.01198594,263.548735954,385.239470055,1583,33.1855859182,739.232,243.519904317,738.428054353,19.4509120216,1583,738.028830085
117.213068542,-770.525,136.772,52.4866662681,739.48,137.96369324,0.862823,311.477,5.14999591534,2907.61,827.28273226,179.160823474,241.323334557,1584,29.8318576738,740.642,311.537039512,739.832095651,19.2907415797,1584,739.531268163
117.591226834,-770.081,136.821,36.8516213117,740.005,137.890749584,0.860668,311.64,5.03157084864,2852.04,945.022549505,172.998516399,274.450214654,1585,31.4293535664,741.049,183.37451467,740.348126984,19.1293428617,1585,740.029713041
172.081275272,-772.409,136.833,68.5940095974,741.218,76.3186979335,0.881972,311.835,5.53757900628,3021.38,1159.62661655,237.157704741,555.811888841,1586,38.8466962981,742.359,409.672680316,741.55742041,19.566073033,1586,741.243752056
147.62759661,-772.408,136.854,77.3069591375,741.322,209.959837878,0.879537,311.954,5.07796288305,3020.71,865.004302742,172.329901395,507.362512515,1587,51.6007361968,742.456,293.573408923,741.667702418,19.4686489822,1587,741.29103227
156.562454142,-772.12,136.895,45.6450678128,741.443,81.002880702,0.869896,312.078,5.38707240185,2950.59,1430.31998909,308.00471953,600.788689997,1588,33.0566624619,742.727,232.474501944,741.758517567,19.4111396355,1588,741.437607275
162.168077022,-773.722,136.934,29.1258414523,742.324,452.482101676,0.87473,312.225,4.91273970065,3144.13,1105.98271077,170.758761046,702.919691306,1589,27.788358205,743.48,141.267178547,742.727523552,19.745454858,1589,742.363108269
189.379813351,-774.611,136.971,55.3716212569,744.081,155.258445369,0.868426,312.36,5.111988547,2776.58,1272.52151412,205.153387988,639.894304128,1590,34.6969977496,745.32,292.47230941,744.527586742,18.7348774487,1590,744.127151856
149.240179562,-775.966,137.009,39.2913655254,745.494,165.98229739,0.847897,312.512,4.80990235388,2835.13,1076.71853583,252.139488981,496.905780714,1591,25.7662815019,746.686,233.589565211,745.818313609,18.9344797644,1591,745.467740354
163.884355403,-773.524,137.061,47.7587622786,743.026,76.9053042974,0.881801,312.702,5.26158246351,3106.82,966.152714615,165.854448017,572.472899078,1592,36.7696321322,744.276,245.837844656,743.48084837,20.2117447078,1592,743.098934974
139.358636485,-775.295,137.086,49.991044317,744.012,143.503423102,0.859169,312.851,5.30406175801,3114.36,1448.65031019,314.672994154,519.905171853,1593,34.164264362,745.29,216.449192938,744.42947236,19.9094939276,1593,744.047843443
146.072547453,-775.71,137.112,28.1390684485,743.99,188.939921555,0.848418,313.07,5.11214150811,3092.28,1310.80580597,270.245704312,531.378332933,1594,23.90789836,745.259,143.213642767,744.470615171,19.8744087316,1594,744.05059747
161.934960343,-778.182,137.164,31.0426998175,747.684,229.576566559,0.856503,313.236,5.14781219624,2991.58,1004.29487542,224.72662521,541.869863404,1595,23.2110199731,748.874,167.410112737,748.042958469,19.4770604738,1595,747.671852301
174.013395605,-779.541,137.187,44.706675898,748.945,409.227251472,0.861792,313.403,5.30365669361,3000.81,2015.63244913,295.891301363,693.296491491,1596,41.9109340382,750.074,229.041596158,749.26161362,19.4334853335,1596,748.958214378
161.783354704,-780.191,137.225,41.3898383902,748.977,79.4208881117,0.869283,313.549,4.95785199093,3027.98,784.059401854,156.44085469,479.370661193,1597,37.3084617471,750.196,141.04503565,749.341586487,19.6689958118,1597,748.976886341
165.008363899,-781.274,137.242,59.4283932507,750.117,351.403336819,0.862572,313.723,5.18254417932,2751.24,1306.00266245,248.030106471,731.457557496,1598,34.1108046741,751.37,375.563068803,750.502833572,18.9783177108,1598,750.154111362
178.194557121,-782.291,137.247,53.3497550523,751.216,197.43049942,0.868052,313.83,5.24836585254,3055.93,1118.82832862,239.067072172,599.127533722,1599,30.5776306422,752.487,305.061150052,751.647709758,19.5666699061,1599,751.246680641
168.806939465,-782.692,137.272,69.4129417554,750.853,246.5480821,0.881535,314.027,5.1064956513,3119.69,997.32790587,195.600422452,578.474581634,1600,47.3396748181,752.03,315.542194543,751.185873888,19.9197303975,1600,750.827767459
156.439335185,-783.0,137.299,29.7976669096,750.861,374.883541892,0.880227,314.16,4.69334251827,3371.48,1219.09641643,188.503314872,600.008487635,1601,25.4052350583,752.071,141.648854392,751.246439559,20.6309088686,1601,750.879628913
146.39246267,-784.097,137.333,32.5186150621,752.101,99.2560394319,0.85961,314.305,5.04452799375,3143.91,813.88046182,197.498652743,384.795900938,1602,27.6898669725,753.278,158.207098628,752.477717893,20.0060492867,1602,752.089876332
162.335749068,-784.856,137.338,40.425688166,752.465,251.85352003,0.874876,314.48,4.77572093696,3254.84,1110.19033841,201.151565753,477.385238427,1603,31.2985062114,753.638,235.175134594,752.887772528,20.2062061508,1603,752.527362719
164.402974211,-785.619,137.367,28.1108263259,753.762,81.6071226168,0.882399,314.61,5.22633608377,3053.63,1125.24369098,193.366028813,475.075280549,1604,21.2519257698,754.971,167.146838913,754.110028684,19.794358639,1604,753.773708766
158.997274526,-784.565,137.371,40.9537030475,752.812,299.619851458,0.865058,314.761,5.1288398633,2847.04,1456.00417424,277.091050391,686.877514966,1605,28.2950189156,754.052,244.474311205,753.202483939,19.2137779325,1605,752.847382486
176.238749733,-785.457,137.41,28.6364481972,754.411,340.930851489,0.875712,314.903,5.22166446705,3083.83,1053.83866857,151.23800883,566.072696147,1606,22.0001960654,755.69,165.056204916,754.747948582,19.7437154896,1606,754.3404356
164.992623278,-786.86,137.425,73.8105226784,755.068,83.146922909,0.88136,315.009,5.17130478379,3120.26,897.677623725,125.811136274,407.67800921,1607,39.1401915572,756.324,426.035861388,755.532060778,19.9535198761,1607,755.160884924
167.947540507,-787.617,137.493,89.2270834428,755.76,80.429345088,0.884651,315.212,5.14139138018,3122.2,731.351606123,117.496347693,450.066160758,1608,38.9912360253,756.984,536.768467316,756.163819279,20.0843160378,1608,755.771723342
162.619398885,-787.836,137.487,107.266755896,755.63,259.602701268,0.877948,315.343,5.27629416985,3020.08,1463.10501622,344.942823337,728.584549639,1609,43.7903829371,756.913,668.524954654,756.098234088,19.8865168683,1609,755.647202778
103.410830125,-787.576,137.525,54.0140203852,755.046,95.839049537,0.848738,315.524,5.26267644765,3133.48,444.891159059,78.6664829813,178.742752951,1610,37.7603357015,756.233,280.890920878,755.453503483,19.9886581769,1610,755.072668786
147.103800864,-788.465,137.53,44.616646842,756.511,174.392839884,0.874669,315.647,5.43215340529,2922.66,1645.77093559,390.758823829,818.523746939,1611,39.8052537513,757.775,178.15086397,756.849615684,19.5665928045,1611,756.483922922
145.406493603,-789.505,137.557,22.7608199315,757.783,144.586286319,0.873561,315.816,5.16797227727,2908.36,1507.08547159,346.389530387,724.544719572,1612,22.0732388481,759.011,87.4077166725,758.166560339,19.4672561702,1612,757.813751961
133.764939078,-788.871,137.58,34.3618761151,757.013,146.004782891,0.865535,315.974,5.10514886378,3141.78,1004.08905916,187.875849689,310.669539064,1613,26.924987205,758.285,162.996571227,757.394232636,19.9027926708,1613,756.98617189
166.360510816,-790.735,137.639,51.6968685195,758.052,137.619450086,0.881607,316.092,4.958141764,2976.42,1462.33482498,265.192126455,685.183784855,1614,34.4500169514,759.281,263.186963806,758.430976917,19.7721338164,1614,758.085734475
137.562433843,-790.369,137.623,36.0214997996,759.164,113.393488849,0.875865,316.249,4.87432750702,3157.22,1063.94642422,246.403164534,388.66792396,1615,34.9768274297,760.303,148.125543632,759.477008316,19.9915831283,1615,759.155062297
150.962901395,-789.961,137.645,32.6660568304,757.926,89.689565794,0.879904,316.421,5.11737035135,2993.01,1854.47653632,297.785569638,491.096822686,1616,25.3427268737,759.287,146.282580089,758.405298449,19.7081865662,1616,757.965223382
153.003111155,-790.168,137.66,93.1004178638,758.962,168.383867426,0.87435,316.596,4.99822065843,3232.25,1079.33453788,218.437052552,413.824665205,1617,47.0430875295,760.253,481.261420031,759.386544541,20.1532330063,1617,758.99837695
166.978976318,-792.432,137.689,50.0309504068,761.153,169.683903394,0.888111,316.694,5.12666594006,2895.82,1475.22573369,335.481811295,805.031867259,1618,35.3425036184,762.381,247.551688674,761.555830701,19.2602508696,1618,761.163991931
116.877199831,-793.004,137.708,48.201314692,760.615,82.0825657662,0.85513,316.824,5.06390692267,3067.84,983.923410879,166.971641505,268.697487506,1619,30.4270901039,761.784,277.296160621,760.953430401,19.8756691364,1619,760.59773896
156.353360223,-791.744,137.752,54.3172002986,759.716,141.17998578,0.885669,316.99,4.40250816433,3362.15,1482.38416717,306.589315902,565.748648898,1620,45.0624215056,761.062,184.99729112,760.180354282,20.7395099161,1620,759.752228282
155.150406171,-790.656,137.765,58.5791918887,759.002,134.813201764,0.880625,317.12,5.78671073371,3345.48,1230.4046073,254.505116911,489.016855488,1621,44.2871116707,760.236,266.151291259,759.381509836,20.815501973,1621,758.993598049
142.539939143,-789.844,137.762,40.9805728982,758.459,145.420389041,0.881754,317.236,5.00463125437,3217.87,886.763269867,186.247921302,384.679335038,1622,24.0849694095,759.747,277.408980951,758.862232042,20.2378818241,1622,758.456670346
170.586173868,-789.566,137.813,44.8316509322,757.749,357.953367045,0.864693,317.324,5.27609160734,3176.58,1661.15165033,340.478430918,803.411504337,1623,38.5893805976,759.014,181.767952274,758.115623507,20.3650945373,1623,757.733194235
166.490102421,-790.449,137.853,44.1634852128,758.815,57.5647715182,0.89794,317.45,5.33676874317,3162.51,853.213087165,196.946108788,467.875712481,1624,31.8021430492,760.133,216.876068719,759.239348341,20.383794213,1624,758.842519791
130.634969063,-790.858,137.912,55.8735212646,757.942,106.750966838,0.881006,317.62,5.95281376353,3637.75,851.917066209,180.299674275,334.160215178,1625,43.1810191363,759.146,258.877765086,758.320263428,21.3425299541,1625,757.943681696
150.13176166,-792.099,137.93,34.8439670315,759.766,81.9865195252,0.886076,317.749,4.94993942886,3065.06,1040.44972668,232.950127576,436.705954589,1626,27.8123499371,761.054,179.808551755,760.249343613,20.126309624,1626,759.818800923
154.904583881,-790.107,137.959,46.9520417474,758.387,81.4912164355,0.881552,317.894,2.82050388384,3109.99,1195.92316042,295.7922119,605.196925716,1627,34.9836719923,759.714,214.074226782,758.852333914,20.1759322644,1627,758.423874353
144.435706667,-791.061,137.991,71.7330316435,759.125,153.419811567,0.876243,318.017,5.29968515977,3147.54,956.993214719,171.460021987,374.437304208,1628,35.3133374602,760.299,458.099082567,759.523992241,20.1627872672,1628,759.098266785
141.496966056,-789.283,138.063,39.2137019314,758.449,133.879556551,0.872488,318.14,5.31399856451,3176.69,1043.74732663,238.969607225,431.027973195,1629,33.566641015,759.731,171.439503672,758.862559987,20.1630597605,1629,758.447541474
107.977826133,-789.342,138.081,31.5314211286,757.639,83.8771018969,0.8649,318.269,5.04994203391,3224.02,908.833534579,133.168706903,215.631136081,1630,30.1006262038,758.989,139.23367972,758.02841928,20.4007265894,1630,757.629118769
116.458000875,-790.497,138.107,36.4299584534,758.675,105.372017284,0.868537,318.387,5.35555472242,3356.22,1044.57663001,197.936109011,276.140375434,1631,26.6586028067,759.879,200.13474652,759.032775249,20.5547805258,1631,758.688812762
118.679140011,-790.319,138.104,39.2129422668,758.031,112.575224284,0.853865,318.525,4.94918201765,2942.15,991.221863776,168.624081308,264.379578885,1632,27.600502588,759.312,154.900530231,758.494290634,19.9731013222,1632,758.0461899
132.197188815,-791.151,138.12,45.1781982232,759.422,115.913007361,0.85465,318.666,4.82559168281,3291.79,898.248642488,191.990244981,340.450951855,1633,33.2885335941,760.689,229.688647809,759.80207519,20.3995977705,1633,759.46534641
117.373847105,-791.701,138.142,36.0687654068,760.61,80.9429131188,0.871601,318.787,5.51817130572,3298.44,801.155064893,169.879236601,262.348207427,1634,29.8033743762,761.937,144.518487492,761.061053653,20.5011706825,1634,760.665395807
122.048260332,-792.344,138.174,67.7103081045,761.12,120.6525918,0.859536,318.952,4.46492904752,3072.45,780.134509278,162.607542441,283.292949942,1635,32.3700813127,762.308,427.678422818,761.438753472,20.1508185485,1635,761.080513773
147.769360749,-792.2,138.187,23.9174183875,760.744,252.742372683,0.870234,319.078,4.82009668199,3273.3,1476.87272942,322.833474991,533.757833833,1636,21.923801866,761.987,92.5061308829,761.136950401,20.2511849316,1636,760.750824118
148.412791023,-792.753,138.235,24.5443858769,760.617,227.975662146,0.886326,319.205,4.70079920585,3182.32,823.634839681,144.654443203,413.479444106,1637,24.5962253208,761.889,97.6052752234,761.093133759,20.1380941783,1637,760.676308727
163.094822023,-793.35,138.232,28.4471035059,761.498,224.224592424,0.882518,319.347,5.43118621607,3274.77,1281.43374698,243.120286632,545.810515413,1638,24.4382673354,762.787,117.062526281,761.942024295,20.5013288852,1638,761.53133271
146.599689746,-795.405,138.267,42.3796169358,762.849,144.36385577,0.881258,319.491,5.10474502009,3323.26,1114.2143395,221.545818969,462.999,1639,30.6856035026,764.081,215.766903234,763.224498092,20.6355732144,1639,762.855506372
167.633117595,-796.739,138.293,34.5479282788,763.424,200.761725434,0.883122,319.597,4.90676022752,3206.77,1858.91972684,283.781501551,593.849724725,1640,23.271690718,764.778,195.456535872,763.874496048,20.8689899851,1640,763.431642835
164.776489095,-795.494,138.307,43.5161100219,762.587,326.164123107,0.897089,319.721,5.01841483231,3325.41,1183.43375229,195.645316543,663.901974089,1641,30.2714051549,763.852,258.481571941,762.980698063,20.6084471265,1641,762.629191002
131.028339636,-796.831,138.345,80.3669195824,764.436,80.851753772,0.88309,319.851,5.31644493845,3411.0,1289.84059088,302.299572196,375.316154587,1642,45.6853376289,765.714,425.389746462,764.881088364,20.9308201365,1642,764.469534505
161.212573223,-797.908,138.375,35.3087085783,765.091,265.320145229,0.880781,319.959,5.19922975096,3390.99,1197.83164947,170.225639106,494.038398472,1643,26.48694119,766.389,148.137225034,765.47127983,20.5051232213,1643,765.079560084
88.9638176775,-797.804,138.382,65.0419033665,765.84,60.8932454518,0.842242,320.074,5.80360369591,3126.15,1129.22692071,194.304591947,183.259578182,1644,36.1992544367,767.107,376.940199326,766.249495145,19.8920797879,1644,765.851575737
159.54997285,-798.324,138.403,31.0100714433,765.094,133.23934623,0.878845,320.224,5.07395803645,3372.4,1270.62696888,219.997204283,595.920619081,1645,24.8623605025,766.415,153.441283632,765.474968504,20.9220734542,1645,765.098093212
165.718418541,-799.441,138.435,60.8560503949,766.665,80.3902756234,0.895151,320.41,5.72376688901,3289.63,833.838261925,189.1984672,474.30351869,1646,41.4370164275,767.957,261.804319125,767.014517344,20.7259783649,1646,766.63676912
116.374511576,-800.348,138.456,61.6084071723,767.742,81.3822741336,0.86234,320.522,6.3118225911,3027.49,1086.54175183,196.5181772,258.105171003,1647,44.6478795482,769.053,299.821585019,768.10007034,20.1115072872,1647,767.791786335
167.09454358,-803.212,138.486,29.1805973906,770.596,215.055154038,0.868441,320.616,5.25873853152,3358.11,1394.17768667,275.738055365,690.024675065,1648,28.7833524617,771.859,110.477495714,770.963560611,20.5551482616,1648,770.593129592
175.315380176,-802.454,138.496,31.8770616852,769.511,185.710311948,0.857125,320.743,5.13963149075,2925.27,1754.37565129,285.37474343,679.529970219,1649,27.2614665456,770.812,128.306035075,769.92286939,19.803455159,1649,769.514127261
114.981123837,-803.051,138.498,34.0061833669,768.941,77.1011776113,0.857594,320.909,5.2491166036,3364.38,574.26347323,98.3575923975,219.306011215,1650,29.5418155633,770.295,135.42371275,769.371670787,20.8121506527,1650,768.962203385
179.155252447,-802.774,138.528,39.4628476802,769.916,287.831602323,0.880665,320.971,5.39222388289,3372.93,1044.10828881,167.661574588,580.329930328,1651,26.3512930333,771.196,194.804237929,770.311792622,20.8179386347,1651,769.989323381
124.897433779,-806.251,138.577,43.7064537013,774.823,77.9247458866,0.86808,321.129,4.91492554336,3151.42,1000.30897128,268.800763741,357.637336505,1652,22.245238326,776.144,318.036358659,775.220771043,20.2399129717,1652,774.803361273
155.983392025,-806.144,138.584,46.2262713133,772.919,133.825309005,0.844269,321.243,4.93462820604,3199.62,1920.56282048,421.327024721,800.120459352,1653,37.6871883497,774.221,218.524761508,773.352765229,20.3131702538,1653,772.92282491
159.278100676,-804.406,138.613,64.3058637745,771.033,113.22910725,0.878935,321.385,3.57790510146,3605.76,1134.23572729,268.742019086,552.026332538,1654,50.1219729546,772.399,254.656489188,771.443500538,21.6372439928,1654,771.013172808
172.012102221,-805.904,138.609,72.6083438798,772.262,147.35329268,0.873484,321.55,4.66513458279,3491.03,1570.65117146,308.954128578,858.488542901,1655,53.3448164377,773.59,315.166157817,772.706489705,21.2056031816,1655,772.327759263
174.196052128,-807.232,138.667,31.3327564796,773.768,154.991545963,0.890689,321.705,5.25287777362,3350.81,1217.08061288,251.305358907,773.233279821,1656,30.8903332398,775.098,117.361314116,774.164198913,20.7084629561,1656,773.784797273
144.132866093,-807.465,138.672,89.5023206114,773.449,83.0814112407,0.86034,321.83,5.05477842022,3408.34,786.828695884,209.017848453,376.729165661,1657,54.3717293363,774.78,453.129757838,773.840293208,21.2742740506,1657,773.458229455
86.9605853812,-808.054,138.713,62.5689270835,774.819,74.6036787448,0.882352,321.995,5.52417933853,3196.11,1259.47896423,179.634839023,162.469019377,1658,44.4043447622,776.192,322.276905506,775.300708327,20.304526704,1658,774.825091928
159.19880699,-807.893,138.754,37.3589325928,773.351,242.358509941,0.861234,322.149,4.69532024755,3446.7,1387.02365008,320.611051005,706.796233121,1659,27.0772124768,774.759,179.582533379,773.824265297,21.243601018,1659,773.357372358
177.051506894,-807.696,138.812,47.0910865231,774.664,227.584672608,0.874206,322.271,3.85528091019,3397.57,1128.99198117,186.839954554,582.784276414,1660,30.9381261555,775.962,224.504786175,775.006332075,20.6964790858,1660,774.679448639
162.439397056,-806.651,138.821,46.8138541791,774.085,299.098170147,0.882777,322.385,4.58657602537,3499.63,1042.55701478,204.280373063,691.681189055,1661,29.963064902,775.305,212.670169268,774.456122492,21.0205519802,1661,774.072231462
157.675420585,-807.049,138.852,38.1361275868,773.964,127.374155233,0.864682,322.523,4.28072485921,3329.77,1847.51207191,384.419509845,900.936622567,1662,25.1399247734,775.262,179.17855223,774.313484499,20.7982135926,1662,773.977572308
151.026840304,-805.539,138.894,40.2564506521,772.645,140.769099176,0.87946,322.628,5.36967065206,3232.86,1908.3131762,441.432209231,868.974035392,1663,29.6019079848,773.965,175.293202397,773.003569924,20.6656975972,1663,772.636037598
177.173677754,-809.49,138.941,60.01502398,775.836,308.427693631,0.886801,322.81,5.4162006636,3156.66,1817.61100222,294.267847444,623.205723839,1664,35.7242931096,777.175,277.613097263,776.231251637,20.6368882406,1664,775.835626462
88.9695413362,-808.251,138.961,58.5942304418,775.485,40.1304416315,0.848767,322.895,4.66161996106,3490.64,1066.2102655,227.954342717,213.320411342,1665,45.717096849,776.71,225.53114775,775.91746305,21.0672728231,1665,775.54163295
129.968748367,-808.609,138.976,34.884144349,776.092,120.204182945,0.846219,323.01,4.83902005081,3394.89,810.668027396,178.976710588,344.613762298,1666,29.2697740024,777.414,157.744967756,776.53837323,20.7159575102,1666,776.080288964
174.985950258,-808.614,138.967,45.5623957199,775.582,224.200862272,0.861372,323.152,4.30404190296,3115.91,1381.78771717,252.04504681,577.362798559,1667,28.7106702878,776.951,228.399706604,776.002215971,20.2972533826,1667,775.621480123
140.171050306,-809.545,138.952,35.5905972815,776.654,187.33510282,0.853721,323.284,5.71525123978,3410.43,1263.20845015,300.61406661,513.094172295,1668,32.1758562433,777.921,157.626022156,777.08865724,21.0823200888,1668,776.650774017
158.949024606,-809.709,138.959,112.491284244,775.794,82.5482378104,0.84769,323.418,6.11359388579,3305.16,1451.38184551,273.354165188,745.88860085,1669,62.6418475697,777.046,490.596686923,776.176739877,20.6498872918,1669,775.81603424
163.799050747,-809.831,138.985,27.9722364749,776.143,259.584581724,0.871335,323.641,4.80815464538,3431.41,1522.90068965,310.985842407,768.583037301,1670,26.0725761151,777.501,107.588005667,776.596539477,21.2598734127,1670,776.137182602
157.498887201,-811.505,139.022,87.5724889089,777.99,117.550752175,0.877473,323.801,4.5890642847,3392.33,1260.65362414,277.751807144,604.720404336,1671,38.7273827373,779.273,473.829751169,778.476664273,20.9510883549,1671,778.036268726
128.904965858,-811.007,139.081,43.1324187832,777.955,223.592078487,0.845807,323.922,5.47079943239,3309.82,1058.166326,191.588261874,426.983209265,1672,23.7997107116,779.197,249.878564888,778.373204937,20.7324393899,1672,777.954220642
147.199878502,-812.91,139.115,36.69670087,779.622,120.707343773,0.844621,324.022,5.02661927237,3181.06,2083.04760638,564.081428672,828.34129845,1673,34.1007322199,780.862,154.948110062,780.021406564,20.3825556317,1673,779.678323239
150.748051807,-812.834,139.128,46.4380901451,779.666,274.835406444,0.853233,324.188,4.90586813555,3706.29,1913.19229565,466.572264036,1260.91882982,1674,45.8586185558,780.883,159.198054314,779.974180341,21.4319778377,1674,779.628467454
178.725031295,-810.946,139.12,35.1719101781,777.56,212.248697487,0.897887,324.324,5.66417587972,3319.21,1237.54517632,191.951617109,557.416958048,1675,30.2927108232,778.937,164.140333819,778.03098221,20.8037914122,1675,777.621257442
153.638650444,-814.206,139.145,40.8281389896,780.11,190.19421088,0.869139,324.462,5.14141848786,3403.1,1899.69730854,382.035742796,738.370091569,1676,40.7186752418,781.462,177.640374964,780.520402766,20.9827555855,1676,780.079915525
171.007809394,-814.182,139.182,29.6269927188,779.866,489.411413235,0.910888,324.582,5.51810653275,3352.59,1357.67993955,222.786254746,749.184818896,1677,27.0018987953,781.197,137.671957089,780.317839446,20.9420590016,1677,779.897483908
